DATE,std_SRAD,std_Tmax,std_Tmin,std_RAIN,std_VAPO,std_WIND,std_q,std_Tavg,std_qsat,std_RH2,std_RH,std_dewpoint,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,SRAD,Tmax,Tmin,RAIN,VAPO,WIND,q,Tavg,qsat,RH2,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_SRAD,rolling_std_SRAD,rolling_mean_Tmax,rolling_std_Tmax,rolling_mean_Tmin,rolling_std_Tmin,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_Tavg,rolling_std_Tavg,rolling_mean_qsat,rolling_std_qsat,rolling_mean_RH2,rolling_std_RH2,rolling_mean_RH,rolling_std_RH,rolling_mean_dewpoint,rolling_std_dewpoint,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
1,1.548009474561875,5.512352898967793,4.153227522129592,3.4138746652279224,1.5757647295071116,1.6719456626489313,0.0009673088198898825,4.338952148517708,0.001317269337398901,0.12643779666476312,0.12621199563930596,4.043853794544015,281.767982878797,0.03288587319382604,0.01717201913928499,1.5731348308902486,0.178212362248803,0.15285017603861065,4.343333333333334,5.949999999999999,-2.2033333333333336,1.6833333333333333,5.419999999999999,1.4333333333333331,0.003327155193683691,1.8733333333333333,0.004479966998970159,0.7547382054172977,0.7575324346464544,-2.153137269768061,515.5044309169276,0.004103109035759898,0.0004995832907935375,1.1771321990869594,0.5864601245826305,0.5830103434187842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.51463739448807,5.047835543890165,3.7144019181014056,3.7272466803381765,1.5190022436099144,1.2925471600369327,0.0009324642442885435,3.925050698845271,0.001207664468294168,0.12778712560253064,0.12770693027869726,4.142280593452815,300.58133009500347,0.042524796588995904,0.021575300700580446,1.7740122623817944,0.1702928054004995,0.1613915369768704,3.9633333333333343,4.6933333333333325,-1.8666666666666667,1.7266666666666666,5.376666666666667,1.3366666666666667,0.0033005543219014727,1.4133333333333333,0.00430803903869884,0.772863430591037,0.7755495524000877,-2.2681814687086645,471.0162528590537,-0.005340046296296297,-0.0006975662986265332,0.8320639549586372,0.6503660472811218,0.6303029293966945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.5672070479150106,6.211831499220874,3.6063545448899332,2.1974410404915945,1.3960906007552811,1.7696970323213228,0.00085701293231659,4.6022433310463855,0.0013478380870672257,0.10226822341579218,0.10191107469567923,4.033009483861624,235.15620849274504,0.02515415735364063,0.015316786130482155,1.7559052342391646,0.16054878767567735,0.13586807252932467,4.5200000000000005,5.3066666666666675,-1.9200000000000002,1.2233333333333334,5.329999999999998,1.6700000000000002,0.0032719072292129287,1.6933333333333331,0.004441320785231618,0.7502276714313251,0.7530123208221561,-2.3454607965529997,519.6253574354558,0.0032504629629629637,-0.0007512252446747245,1.3437731537856008,0.6230762860147,0.5971686607942996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.4868813308243611,5.541236220427235,4.478941787992995,2.922021029450631,1.7878774418640773,1.61680826492112,0.0010975176598464898,4.711059682633339,0.0013862024253214443,0.11374350408682819,0.11367886391366575,4.83458355455361,261.6514374915294,0.02518219947665707,0.019282418847840144,1.4579984107475161,0.15094272598719766,0.13590326658329746,4.323333333333334,5.043333333333333,-2.1666666666666665,1.1199999999999999,5.326666666666668,1.28,0.0032698610083066043,1.4383333333333332,0.004373908891901942,0.7508708818606574,0.753604771496713,-2.5855722469753752,519.771327929416,-0.0029602430555555554,-5.365894604819326e-05,0.3876052169363243,0.615630866794376,0.5941824688497112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.9013123114699295,5.219023557769376,5.8784439648835525,3.63943282179625,1.725268594781094,1.6004166124273183,0.0010590842002998675,5.191989021560042,0.0014341774530525373,0.13189071206442,0.13174841956228273,5.209290771740692,286.8685967634593,0.02760891837468446,0.02083469701646148,1.4970170544058634,0.15676542267787721,0.14027129481941913,4.813333333333334,5.180000000000001,-3.5100000000000007,2.1733333333333333,5.1,1.1066666666666667,0.0031307179866765364,0.8350000000000002,0.004226159601414149,0.7487730174740528,0.7514087149547329,-3.2645721099462945,533.1492773566157,-0.007003973765432097,-0.003648808331277245,0.2739609670394382,0.5552378882089947,0.5601685929586607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.6256563661148244,6.038981607073723,6.585005607482405,1.9547642948130248,1.9352269759064087,0.9721465761484948,0.001187970568974869,5.893745223422937,0.0015182818384106979,0.10112978965721589,0.10104193476744751,5.943515518313575,225.76637791913325,0.03499829519560183,0.017416925359537698,1.8946308887739551,0.1854967556549673,0.15500402874839575,4.3,3.9633333333333325,-4.033333333333332,0.8400000000000001,5.22,0.7100000000000001,0.0032043819393042195,-0.034999999999999934,0.0040312550041977915,0.797696541561861,0.8002348342298459,-3.1624607336527792,422.2126628200253,-0.010099652777777779,0.0019317220577350104,0.7275135262059437,0.5882952501691918,0.615858782322378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.8089337686356417,7.048437505175726,6.634432127557898,3.3019482232411703,1.6398906607790487,1.4588808496012735,0.001006673566251733,6.42921582247431,0.0017311629739314915,0.13297349772600048,0.13222108302622632,4.996412584674618,277.866757636261,0.02522927384524248,0.018715758276676767,1.795274180767421,0.18702681059921172,0.15666735477855812,4.35,4.176666666666667,-3.6499999999999995,1.8299999999999998,5.120000000000001,0.8833333333333334,0.003142995312114484,0.2633333333333333,0.0041736125346275455,0.7910123441052851,0.7936127421961239,-3.1385977830002374,456.10832768589336,0.0034632908950617274,-0.00160976838144584,0.9020854500877141,0.5981494667133421,0.6142250029828492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1.534016589399125,6.407234596330447,6.30701215306032,2.2530796293278126,1.9494885860467195,1.0278646540894558,0.0011967252904229553,6.078604838415571,0.001590770154395198,0.11296917733901458,0.11272354054613828,5.793649976807853,237.2653550412595,0.0349015647762033,0.016350668422352943,2.2883975543513224,0.15430190572415917,0.1302957065156116,4.27,2.9099999999999997,-3.623333333333333,1.1866666666666665,5.046666666666666,0.7266666666666667,0.0030979784521753427,-0.3566666666666664,0.003960810946224858,0.793067324377709,0.795560206456013,-3.6040559925101596,438.88051967745054,-0.007197453703703704,-0.0011804968130602856,1.0059641764038953,0.6418441109386998,0.6369368514871797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1.723535526945609,6.745897859516884,6.846641932153779,1.4204418933605814,2.048068897009217,1.30699268745371,0.0012572404183959862,6.499895003572847,0.0018305095710941545,0.12345165345843995,0.12310675957568508,6.090916666677145,267.2804123225264,0.02870447456754198,0.011257139048854005,1.9580337089339395,0.1755521493471421,0.14814665784245562,4.5666666666666655,2.89,-4.073333333333334,0.8600000000000001,4.930000000000001,1.0933333333333335,0.0030263607204539856,-0.5916666666666673,0.003953791674156445,0.7822518348153953,0.784719528742919,-4.045435734835891,470.9036444854689,-0.00272806712962963,-0.001878063111686816,0.42725044809488416,0.6256508882140821,0.6216570577205874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.684551169801072,6.288055635739947,5.683471700880779,4.024209781785251,1.8058684668436482,1.144702942944678,0.001108561743278312,5.728476959529651,0.0017133756244401036,0.11553685698474399,0.11505539872137277,4.993867465170958,242.12391158760323,0.034056871808640865,0.017399130633917494,1.8240349030697522,0.15735031652381495,0.1322288587836693,4.523333333333332,4.1033333333333335,-3.0433333333333334,1.7233333333333332,5.123333333333334,0.8999999999999999,0.0031450415330208084,0.5299999999999999,0.0042002175755413845,0.7692217986539568,0.7718540799493515,-3.172404508572863,490.2591004149977,0.013021199845679014,0.0031122188707952913,1.3307093371964056,0.6161415136648379,0.606106570402409,4.397333333333334,0.22542032070701665,4.421666666666666,1.0086811460124492,-3.0089999999999995,0.8864411436945873,1.4366666666666668,0.44985868837466375,5.199333333333334,0.16042997780270907,1.114,0.31639871704567346,0.0031916953696850075,9.848255237432511e-05,0.7063333333333333,0.8806548489408113,0.004214908305096473,0.0001897357489999256,0.7710723050288577,0.019231073465648556,0.7737089185894397,0.01913934480385348,-2.9739878644523325,0.6190749851453492,483.7430901581305,37.95747778776883,-0.0011491373988931463,0.007018430760633985,-0.00042760629074957977,0.0019355801921663533,0.8408058429795803,0.3869787515921725,0.6100852442581977,0.02846694544046511,0.6059617260333554,0.023104584347087287
