DATE,std_SRAD,std_Tmax,std_Tmin,std_RAIN,std_VAPO,std_WIND,std_q,std_Tavg,std_qsat,std_RH2,std_RH,std_dewpoint,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,SRAD,Tmax,Tmin,RAIN,VAPO,WIND,q,Tavg,qsat,RH2,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_SRAD,rolling_std_SRAD,rolling_mean_Tmax,rolling_std_Tmax,rolling_mean_Tmin,rolling_std_Tmin,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_Tavg,rolling_std_Tavg,rolling_mean_qsat,rolling_std_qsat,rolling_mean_RH2,rolling_std_RH2,rolling_mean_RH,rolling_std_RH,rolling_mean_dewpoint,rolling_std_dewpoint,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
1,17.51460638386171,5.16591503616925,4.257628717825284,4.943217808153974,1.4416784598547607,2.479082607480566,0.0008849977814257698,4.1751347283650615,0.0012050507939384122,0.1285652384101281,0.12827128748495525,3.7306415570526803,278.9517169037254,0.030060800446115973,0.014430972626534637,1.6524326840725203,0.18734891456773853,0.1534120359159854,7.5166666666666675,4.376666666666666,-2.5466666666666664,2.7333333333333334,5.346666666666667,2.3366666666666664,0.003282138333744551,0.9149999999999998,0.00417202145856595,0.8019091111774688,0.8045139687343633,-2.2615481568017985,412.8055379707465,0.002682032247765008,-0.0011101850906523063,1.4842529246278426,0.6371626615123024,0.6402568424029801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17.622006878808712,5.011734505998965,3.581704788980004,5.148712594358938,1.4693653333186478,2.380379569848415,0.0009019938192195401,3.69309078418469,0.0010826491979235584,0.1780135654116441,0.17783416691473933,4.00771046209018,412.2026116848719,0.036862043990628195,0.02601152848243868,1.2857718622880157,0.18003181675056953,0.18683022844503153,6.906666666666668,4.49,-2.536666666666667,1.78,5.44,2.2000000000000006,0.003339432519121638,0.9766666666666666,0.004158590383155692,0.8198511986832354,0.8223863210644876,-2.072843413701084,395.2717377553246,0.0007158757716049384,0.0015024504893494499,1.2235470594055478,0.6331694854302182,0.6584926082227996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17.48319258569515,5.225566020048455,3.4320681744427786,3.561449078707975,1.3045279235985239,2.4854611727764553,0.0008008056930454299,3.95874704432091,0.0011571889088489958,0.15368382897085517,0.15351372445131622,3.7665441398225794,405.6756931579328,0.027361648025703247,0.013330914701131175,1.5045505356541367,0.16854161669525364,0.18405162894602828,7.806666666666669,4.203333333333333,-1.7566666666666668,1.4766666666666668,5.26,2.880000000000001,0.003228936590180113,1.223333333333333,0.004248848156419961,0.7798354440447907,0.7824312131449833,-2.4688973108008176,472.80343204952896,0.0028635030864197514,-0.002897583086602514,0.7046326896893296,0.6768529587074928,0.6495035581877605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17.510083794281474,5.153171102708807,5.044269538041538,2.197922216313743,1.6104686260223449,3.3559348698350386,0.0009886123714640004,4.563946983584003,0.0011899626561765895,0.14349249294545668,0.14336362377264517,4.6274357424103245,316.050635011577,0.031235512104637528,0.01807422015725771,2.009507003465761,0.18851400608420513,0.17333218858373162,7.780000000000003,4.1000000000000005,-3.1499999999999995,1.15,5.153333333333334,2.733333333333333,0.0031634575211777283,0.47500000000000003,0.004063346514819783,0.7875488111208119,0.7900716130745011,-2.9701350062614265,449.9427199072442,-0.00868724922839506,-0.001717086273542232,0.5597663321399832,0.6214423197566553,0.6247128730575684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,17.46917679603233,6.173879906788621,6.783466207854465,4.3841787131121555,1.7803396292287321,2.414125100321025,0.00109289045090577,6.166986633513246,0.001543572790166739,0.16199153904752048,0.1616524577306276,5.584446338444806,364.47881303894303,0.03158697280670129,0.017823640443206723,1.2847895340387032,0.16975132779475546,0.16133177648794922,7.960000000000002,4.209999999999999,-3.7100000000000004,1.6633333333333333,5.093333333333334,2.7600000000000002,0.0031266255448638867,0.2500000000000002,0.004128604262640064,0.782347605600196,0.7848829304788755,-3.377003017304495,482.33690367685074,-0.0026119791666666665,-0.0009658610288675079,1.2087197380851717,0.585750772561285,0.5998191748602179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,17.472295311385846,7.263355514728253,6.762439368075439,2.08763188722335,1.8575722631014058,2.1094096793658403,0.0011403009599300021,6.581666455642775,0.0015842855575162172,0.1380901403519945,0.13774373934913478,6.114724446913202,299.4074957006333,0.036738181188314976,0.015899966841422065,2.276271402823558,0.18698392252723994,0.15879083300083002,7.940000000000001,3.8233333333333346,-4.290000000000001,0.92,5.133333333333335,2.006666666666667,0.0031511801957397815,-0.2333333333333335,0.004027177583033965,0.801935426256879,0.8044376968719295,-3.412850005573636,431.0233424087448,-0.0056109182098765436,0.0006439073525783378,0.6629815196242161,0.5858666590970465,0.6137396762659486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,17.490596488320275,6.195010970090387,5.593834865791725,2.5087891478770676,1.4431606437532036,2.703730925876358,0.0008859076441297734,5.311307607901009,0.0013565292585922786,0.16005772422507877,0.15960530932875291,4.561264639444271,329.09209551634143,0.03847634500638037,0.018410571279590483,1.634810275692376,0.17542508110869445,0.17146807964274935,7.8199999999999985,3.4333333333333327,-4.506666666666667,1.1666666666666667,4.973333333333334,2.246666666666667,0.003052961592236204,-0.5366666666666668,0.003839745320541078,0.8239341064800771,0.8262955934938216,-3.4075689658212958,390.75977842805867,-0.0035213348765432083,-0.002575629410313347,1.177781448269514,0.5938232622938348,0.6364579148996844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,17.488446432450477,5.820495890711814,4.64303210482512,2.2280242265341257,1.624330100645207,2.8030381710754044,0.000997121463213737,4.74749449952167,0.0012118150991972622,0.12436061936346239,0.1242635973522476,4.919938240021482,265.1769403592959,0.04303662237393566,0.018799996505820912,2.063111838051057,0.1783019004958429,0.15523758948920535,7.790000000000001,3.21,-3.7133333333333334,1.0266666666666666,5.05,2.6566666666666663,0.0031000246730816684,-0.2516666666666667,0.0038722580372838556,0.8048017405927907,0.8072259280398606,-3.312483538468584,408.54268466220515,0.0033085069444444446,0.0012341557591084775,0.9577667738413725,0.6340275830517739,0.6429112407386604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17.469569272730016,5.354114327308025,5.488337687744135,2.3342428440872247,1.8241168544944084,2.2612070827910404,0.0011197638129736218,4.9004855494827915,0.0013860322333271288,0.14734259267630373,0.14726969865949685,5.1819393215784055,338.37316641601836,0.024612991006931623,0.01269282354891923,2.0596526893642113,0.17496922773828777,0.17979310908482551,7.936666666666668,3.236666666666667,-3.5766666666666667,1.1400000000000001,4.986666666666666,2.3266666666666667,0.003061146475861502,-0.16999999999999998,0.003920062184638895,0.7878068723877854,0.7902297716168396,-3.6002246354056924,455.3381395960448,0.0009480516975308646,-0.0010195199749156987,0.4506367104866522,0.6390909104413219,0.6354549599278114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,17.48044687611006,5.267069677582189,5.086900011218811,2.991797214838038,1.6140332859875788,2.2159842524026545,0.0009908005959874406,4.717226927449799,0.001388470776889354,0.14361223071936544,0.14330305982162136,4.226959128619166,323.85749802751815,0.031172535710274518,0.017508690078044193,1.7941917899088091,0.17380588985331002,0.15731292637574204,7.81333333333333,3.9933333333333336,-3.900000000000001,1.4533333333333334,5.02,2.19,0.003081608684924748,0.0466666666666665,0.00396996378070598,0.796117474161653,0.7985646554390342,-3.258310729176932,441.03460200389935,0.002515239197530863,0.0005365894604819509,1.2627414504323187,0.5893567531485163,0.6135362810000545,7.727000000000001,0.31447173026490355,3.9076666666666666,0.4656312587614824,-3.3686666666666674,0.864037607777764,1.451,0.5300478664618327,5.145666666666666,0.15740213498795244,2.433666666666667,0.29765109245475,0.0031587512130931824,9.662386179373902e-05,0.2694999999999999,0.6042754308229785,0.004040061768180522,0.00013792127486462655,0.7986087790505689,0.01496291228017983,0.8011039691958695,0.01492938838336905,-3.014186477931576,0.5466269045126774,433.9858878458648,31.757533528963066,-0.000739827253618561,0.004146971674337914,-0.000636876180337539,0.0015495515287888013,0.9692826646601949,0.3523657401929092,0.6196543366000447,0.03023003901297813,0.6314885129563484,0.018219992352525378
