DATE,std_SRAD,std_TMAX,std_TMIN,std_RAIN,std_VAPO,std_WIND,std_q,std_TAVG,std_RH,std_dewpoint,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,SRAD,TMAX,TMIN,RAIN,VAPO,WIND,q,TAVG,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_SRAD,rolling_std_SRAD,rolling_mean_TMAX,rolling_std_TMAX,rolling_mean_TMIN,rolling_std_TMIN,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_TAVG,rolling_std_TAVG,rolling_mean_RH,rolling_std_RH,rolling_mean_dewpoint,rolling_std_dewpoint,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
1,1.2231906647366346,5.05851847830986,3.2167378349580455,4.9160878287750185,1.4612071847556765,2.35028978404058,0.0008969858069756041,3.718307070598711,0.11119947417710202,3.8037123175195795,253.56628354101593,2.823616448122293e-05,1.4494742343950817e-05,1.6578203785830312,0.15835561095254172,0.1472171175497498,3.9033333333333338,4.896666666666666,-2.4533333333333327,2.3033333333333337,5.426666666666666,1.66,0.0033312476354963394,1.2216666666666671,0.7920971491022541,-2.12233693610184,430.4071347261665,2.1216075989782896e-06,-2.775462726630763e-07,1.1449791337036497,0.6136794541147911,0.6246269209895962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.9864891887599323,4.010447562950103,3.8413120363906312,6.123104914428907,1.416974273568163,3.0772057783480857,0.0008698327146897581,3.381732960494065,0.1255168498082889,3.8726881860936144,301.0486190612944,3.859031005437396e-05,1.935850002795821e-05,1.6318606080975868,0.16668273637124145,0.15392806425538047,3.4833333333333334,3.6900000000000004,-2.853333333333333,2.8,5.333333333333334,1.5666666666666662,0.0032739534501192544,0.4183333333333333,0.8267204993571978,-2.3585352901162207,362.113015599981,-9.32573302469136e-06,-1.5024504893494537e-06,1.1752829635585222,0.646653837399277,0.6664224807739159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.3935029869765776,5.397951931748862,3.368564959304996,4.403865856580854,1.3313419036325027,2.597967817662335,0.0008172658910036187,4.051808521987506,0.08249206247960399,3.7119259579333406,178.09309589271524,2.9727164438050865e-05,1.644774899949432e-05,1.7223638724613495,0.1598530686858017,0.11668969465826146,4.243333333333333,4.673333333333334,-2.4366666666666665,2.21,5.383333333333335,1.3566666666666667,0.003304646763714121,1.1183333333333334,0.7902578026385262,-2.1939475785350298,429.02822477974166,8.126157407407405e-06,8.048841907229226e-07,0.9511524960063558,0.6235776239870253,0.6241004833481635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.3078938056648757,5.011325105233628,4.715959696824069,2.9682786528423404,1.707121661691425,2.8768916815073937,0.0010479444101377413,4.487004222925551,0.11018689145184518,4.831011233483366,240.25569571178448,3.0374516592117913e-05,1.7540643370538043e-05,1.756530127911068,0.16165851438744527,0.13824740851976888,4.09,4.12,-3.28,1.2033333333333334,5.223333333333334,1.5933333333333335,0.0032064281602105435,0.42,0.7909562032641323,-2.891442072084045,433.47566981377474,-8.106809413580245e-06,-2.5756294103133494e-06,1.1611108029805304,0.6064826384973389,0.6169676110465551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.5105909629913932,4.639660362123726,4.9132111371445175,4.0486637500439,1.613039538177579,2.0100323094561117,0.0009901905677241099,4.3685737697341445,0.11248894947503019,4.748003000136404,241.914507607497,3.323761724444769e-05,1.7470882748596436e-05,1.8859739895438705,0.14977657041146972,0.12780090838775962,4.413333333333333,4.409999999999999,-4.096666666666666,2.5733333333333333,5.150000000000001,1.0666666666666669,0.003161411300271404,0.15666666666666665,0.7971896848993701,-3.048355892695556,422.4916403802724,-3.0569830246913567e-06,-1.180496813060284e-06,1.610812644000725,0.5594909717198078,0.5967486416240118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.323353455361073,5.402371765220824,5.946157843805382,2.705371413088898,1.880523282517915,0.7858592193539998,0.0011543898166554583,5.306658147050285,0.08774651080465228,5.885077871472251,199.43054891995408,3.802898470406086e-05,1.644086603482955e-05,1.972949200359636,0.17340087851331265,0.13915469691021634,4.033333333333334,2.9299999999999997,-4.489999999999999,1.24,5.1466666666666665,0.6033333333333333,0.00315936507936508,-0.7799999999999998,0.8285052538288552,-3.372195437070788,357.44851965810443,-1.0873572530864193e-05,-5.3658946048192516e-08,1.2108277768435733,0.6052291212055547,0.6456700919585218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.5909080758318896,5.440990655234102,5.507968104816709,2.7457155757631755,1.5253264206900676,2.059307438542575,0.0009363464432955558,4.923653909048843,0.10557253168564536,4.759746053037357,200.35919763957202,2.8409440455146905e-05,1.8176762288001368e-05,1.3954077776297331,0.19010282049365582,0.14029692624251994,3.9733333333333323,2.49,-4.476666666666666,1.9966666666666664,5.06,1.0833333333333333,0.0031061633358006415,-0.9933333333333333,0.8517829988153666,-3.2676021334962098,314.88830057886577,-2.4765432098765455e-06,-1.3951325972530648e-06,1.4010995981058254,0.6328582941898071,0.6737201791643744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1.1473908432292965,5.258617448651725,5.778314593393985,3.739850633196557,1.8327449421533006,2.303510564234562,0.0011250603049783895,4.9230457351465695,0.12526730235739883,5.680657375956972,306.31965668252076,4.057806528985078e-05,1.513455863273012e-05,1.6076537651379974,0.17665763484985622,0.1506003945568892,3.793333333333332,2.793333333333334,-4.1933333333333325,1.7200000000000002,4.936666666666667,1.0933333333333333,0.0030304531622666344,-0.6999999999999998,0.7993188919116727,-3.8970334164708373,427.82667680294077,3.405246913580247e-06,-1.9853810037832055e-06,1.9712140044610742,0.6322239973896864,0.6384062880363431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1.5779406046249453,6.3976144979490455,6.520334241485604,1.8792300942477576,2.034122703381925,2.114601671683123,0.001248679320506842,6.087838829108027,0.08822028208855427,6.136067963451952,188.70425027144526,3.6747034473331036e-05,1.0169506516870598e-05,1.7016257070228473,0.17915595981820626,0.14016040719697528,4.409999999999999,2.453333333333333,-4.620000000000001,1.1433333333333333,4.96,1.3866666666666667,0.0030447767086109055,-1.0833333333333335,0.8093011645511757,-4.006943323637605,405.45548996372105,-4.450038580246913e-06,3.7561262233736353e-07,1.7449225093543252,0.6226902727653904,0.6391394390229572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.6178920584030563,5.682124622875237,5.474009646428786,4.780227474989415,1.73431890636224,2.6057760773936893,0.0010646398813296952,5.127702819674377,0.10125202706906762,4.738568685472417,196.3636718939494,3.4109023773257195e-05,1.705505924356302e-05,1.3189400052416367,0.17696810067905264,0.1373340901769606,4.303333333333333,3.4033333333333338,-4.1933333333333325,2.0666666666666664,5.12,1.26,0.0031429953121144844,-0.3949999999999998,0.822580080073705,-3.15588190906879,376.05060136456837,7.99072145061728e-06,2.5756294103133473e-06,1.5550803860626332,0.6025687633791119,0.6371913180927826,4.064666666666667,0.2938766012974212,3.586,0.9099000080730614,-3.7093333333333325,0.8666905979601902,1.9256666666666669,0.5848626513871904,5.174,0.16827226615088886,1.2670000000000001,0.319310406661714,0.003176144090796941,0.00010329666868576633,-0.06166666666666657,0.8495623419381925,0.8108709728442255,0.020736768795591155,-3.031427398927692,0.6573329579133286,395.9185273668137,40.95370732946358,-1.6645946413367389e-06,6.867635250517517e-06,-5.214169309096994e-07,1.5259559871087544e-06,1.3926482315077213,0.3202535881491179,0.614545497464779,0.02392986884819551,0.6362993454057221,0.02268593734514202
