DATE,RAD,TMAX,TMIN,RAIN,VAPO,WIND,q,TAVG,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1
1971013,5.9,3.4,-6.2,0.0,4.9,2.4,0.003007944732297064,-1.4000000000000001,0.8858085136335292,-3.0405853916599908,226.55189525770484,2.2637152777777774e-05,1.448791543301258e-05,1.5624851540889109,0.49410953440157135,0.6270276274574066
1971014,3.3,0.0,-3.0,0.8,5.1,8.6,0.003130717986676535,-1.5,0.9289112781847773,-2.499569187355595,148.81242958100083,-1.160879629629628e-06,3.2195367628916623e-06,-0.3605734970974431,0.8021851796767155,0.8325459690203395
1971015,3.3,-2.5,-4.9,0.3,4.2,5.0,0.002578238341968912,-3.7,0.9007572828652087,-5.0887926894169695,230.83432995281282,-2.553935185185185e-05,-1.4487915433012558e-05,1.7628037635874922,0.835620646756005,0.8237729043168172
1971016,5.9,1.0,-5.5,0.0,4.2,2.9,0.002578238341968912,-2.25,0.8082476773068165,-5.095734843242561,388.1389617410525,1.683275462962963e-05,0.0,,0.6184058791098492,0.6376570991792921
1971017,3.3,-4.5,-8.0,0.0,3.7,1.2,0.002271305206020232,-6.25,0.9627903185224086,-6.745032692842233,158.83534148512933,-4.643518518518518e-05,-8.048841907229211e-06,,0.7652474508466256,0.8430652908719088
1971018,3.4,-4.8,-9.4,0.0,3.4,2.4,0.002087145324451024,-7.1,0.9443922795949231,-7.840791545267394,201.13858727435166,-9.867476851851847e-06,-4.829305144337527e-06,2.0432498168854982,0.7017397817282977,0.7924808457258263
1971019,3.4,-5.3,-7.6,0.0,3.5,1.9,0.00214853195164076,-6.449999999999999,0.9247296820194432,-7.467610533244884,225.7024273771587,7.545717592592595e-06,1.6097683814458424e-06,4.687455462266736,0.8385224638937205,0.8471448503973414
1971020,3.7,-3.0,-7.0,0.0,3.9,2.4,0.002394078460399704,-5.0,0.9225795206399858,-6.060576871348251,209.88031106095627,1.683275462962962e-05,6.439073525783369e-06,2.614157853956446,0.7389047078708545,0.794052136570793
1971021,3.5,-1.5,-7.2,0.0,4.2,1.2,0.002578238341968912,-4.35,0.9459812825401848,-5.085891887821948,160.2966593647429,7.545717592592595e-06,4.829305144337527e-06,1.5624851540889118,0.65124097422618,0.7653555596098278
1971022,3.5,1.0,-6.4,0.0,5.1,1.9,0.003130717986676535,-2.7,1.0154389934771109,-2.493348856187098,18.40103636139108,1.915451388888888e-05,1.4487915433012558e-05,1.3221028226906186,0.5773923590168709,0.774857614151567
1971023,3.6,2.6,-1.0,0.2,6.4,1.9,0.003928744140143104,0.8,0.9858384667577529,0.6023196172395529,24.68133377389537,4.063078703703703e-05,2.0926988958795985e-05,1.9415495997554484,0.7714015756095173,0.8666849973589669
1971024,3.6,2.5,-0.5,2.4,6.5,0.8,0.00399013076733284,1.0,0.9868897484959231,0.8167811304887115,22.882062174505155,2.3217592592592586e-06,1.6097683814458424e-06,1.4422939883897639,0.8057907420572937,0.8864769264312561
1971025,6.4,7.8,-0.9,0.0,6.8,1.2,0.004174290648902048,3.4499999999999997,0.8661258496992141,1.4295542212528012,252.30631415588323,2.844155092592592e-05,4.829305144337527e-06,,0.5411794260212053,0.6406196013521221
1971026,3.7,4.5,-1.0,0.0,6.9,1.2,0.004235677276091784,1.75,0.992619613193644,1.646489147919967,12.94150878785844,-1.9734953703703698e-05,1.6097683814458424e-06,,0.6746974037373419,0.8171381291387207
1971027,6.1,8.0,-1.4,0.0,7.5,2.9,0.0046039970392302,3.3,0.9659514939895005,2.810569112260817,61.27256757962571,1.7993634259259255e-05,9.658610288675054e-06,1.8629630683367784,0.5146601436454556,0.6973687044607286
1971028,6.7,10.5,0.9,2.3,7.5,5.0,0.0046039970392302,5.7,0.8155021666286376,2.790711293305768,363.7929297482322,2.7861111111111112e-05,0.0,,0.5140764969734225,0.5884668908361227
1971029,10.5,14.5,-1.6,0.1,6.9,2.4,0.004235677276091784,6.45,0.7117734459004783,1.6088347896700677,603.8937624991205,8.70659722222222e-06,-9.658610288675054e-06,-0.9014337427436024,0.3295734168443122,0.41598760614958097
1971030,7.3,12.7,-1.5,0.0,7.3,2.4,0.004481223784850728,5.6,0.7992280643837136,2.40939886290435,398.71772130192784,-9.867476851851858e-06,6.439073525783369e-06,-1.5324373626641254,0.37327564324104057,0.4952046197432102
1971031,3.9,8.0,1.0,0.0,7.6,1.9,0.004665383666419935,4.5,0.899092500533475,2.9887725196314463,189.1453695361757,-1.276967592592592e-05,4.829305144337504e-06,-2.6442056453812457,0.612750368134687,0.7062316695051691
1971032,4.0,5.4,2.4,0.0,7.5,2.4,0.0046039970392302,3.9000000000000004,0.925653904254258,2.8058803602939917,136.93413009775813,-6.965277777777773e-06,-1.6097683814458195e-06,4.326881965169351,0.8098563207090997,0.833547376745403
1971033,4.0,7.0,0.5,0.2,6.7,4.4,0.004112904021712312,3.75,0.835346758912763,1.219993812267957,315.7780926729059,-1.7413194444444483e-06,-1.2878147051566739e-05,0.1352150614115407,0.6328236822442262,0.6665215295158786
1971034,9.3,2.4,-2.5,3.7,4.1,5.0,0.0025168517147791756,-0.050000000000000044,0.6709140027634227,-5.426293868696408,665.7930744135514,-4.411342592592592e-05,-4.185397791759192e-05,1.0539840684386732,0.7006413809674685,0.5625902323490566
1971035,4.1,0.5,-6.4,0.1,4.5,2.4,0.00276239822353812,-2.95,0.9125157195011221,-4.174943921026295,199.26720256969023,-3.366550925925926e-05,6.4390735257833804e-06,,0.5985936312581625,0.7086056340831555
1971036,9.0,3.1,-7.7,0.3,4.3,4.4,0.0026396249691586476,-2.3,0.8306235299937549,-4.783432094927841,344.3494605368816,7.545717592592595e-06,-3.219536762891696e-06,-2.3437277311333595,0.4497159436393424,0.562028567841427
1971037,9.1,4.8,-4.5,0.0,5.1,4.4,0.003130717986676535,0.1499999999999999,0.822965584312899,-2.508960676608913,330.3418340408603,2.844155092592592e-05,1.2878147051566729e-05,2.208512669721828,0.5095203250616224,0.5912304663175187
1971038,4.4,6.0,-1.9,0.0,6.1,2.9,0.003744584258573896,2.05,0.8583726354220345,-0.07159734045776903,264.42529438949856,2.205671296296296e-05,1.6097683814458446e-05,1.3701792889702737,0.5689908348614403,0.6504265028180005
1971039,4.3,4.6,1.5,0.0,6.0,7.5,0.0036831976313841603,3.05,0.7859223596711385,-0.307008386350547,418.03511551552606,1.1608796296296294e-05,-1.6097683814458311e-06,,0.802972973478382,0.7047412132925606
1971040,7.6,7.8,3.6,0.1,6.5,6.0,0.00399013076733284,5.7,0.706332944941185,0.7811020628733847,612.9200845360576,3.0763310185185185e-05,8.048841907229211e-06,3.822079069232875,0.7475023632435478,0.6114321622119152
1971041,8.6,11.2,1.6,0.0,7.3,4.4,0.004481223784850728,6.3999999999999995,0.7558450859214539,2.402161810171413,499.4037223867889,8.126157407407397e-06,1.2878147051566739e-05,0.6310036199205211,0.5159943785799559,0.5464054106622602
1971042,7.6,5.4,-5.5,0.0,4.7,1.9,0.002885171477917592,-0.04999999999999982,0.7693806328658903,-3.6085343501605567,442.3076484671439,-7.487673611111109e-05,-4.185397791759191e-05,1.7889992740603797,0.45307431564378436,0.5224858790289528
1971043,8.2,6.0,-8.5,0.0,4.6,2.9,0.0028237848507278555,-1.25,0.8222727572500838,-3.8898956332253225,347.58418849605386,-1.3930555555555556e-05,-1.6097683814458538e-06,,0.34505290727298743,0.49076521251580413
1971044,11.2,12.0,-6.0,0.0,5.3,2.9,0.0032534912410560075,3.0,0.6964114993031542,-2.0058074228947804,621.5912878075026,4.933738425925926e-05,1.1268378670120896e-05,4.378392464754641,0.2790673432469059,0.3765644737323802
1971045,11.2,13.4,-4.5,0.0,6.1,2.9,0.003744584258573896,4.45,0.7235210163427731,-0.08952943460538813,565.1305175072879,1.683275462962963e-05,1.287814705156675e-05,1.3070789269782226,0.2852547758192426,0.39527519856940446
1971046,9.3,12.5,0.0,0.0,7.5,2.9,0.0046039970392302,6.25,0.7847991046780195,2.7857282639375596,433.0764691811927,2.089583333333333e-05,2.2536757340241805e-05,0.9271889925362764,0.4219818527849672,0.5153400586757368
1971047,4.8,7.3,2.7,1.2,7.4,5.0,0.004542610412040464,5.0,0.8450436895409711,2.606841801819101,299.2529918859812,-1.4510995370370369e-05,-1.6097683814458424e-06,,0.72575941502132,0.7209741956637027
1971048,4.9,5.6,2.6,0.0,8.1,2.9,0.004972316802368615,4.1,0.9860133186597049,3.8994680456330726,25.144775206936135,-1.044791666666667e-05,1.1268378670120874e-05,-0.9271889925362792,0.8101321911269418,0.8880506110624715
1971049,4.9,6.4,2.9,28.9,7.7,5.0,0.004726770293609672,4.65,0.9013954665184759,3.1731214010840425,184.89441838935622,6.38483796296297e-06,-6.439073525783346e-06,-0.9915771170179677,0.7830440767531494,0.7983309997998194
1971050,5.0,11.9,1.0,0.9,8.6,3.7,0.005279249938317295,6.45,0.888068624389018,4.738173236169493,214.73830000703504,2.089583333333333e-05,1.4487915433012558e-05,1.4422939883897663,0.47187620894471866,0.6150586810107479
1971051,5.0,7.9,2.5,2.4,7.2,5.0,0.004419837157660992,5.2,0.8106369595037515,2.2183093916210437,372.55424610980015,-1.4510995370370369e-05,-2.253675734024177e-05,0.6438812448168596,0.6868156529393629,0.6731814829259865
1971052,5.1,2.9,0.0,6.0,6.4,2.4,0.003928744140143104,1.45,0.9405352128681841,0.598056918450274,106.33501140359375,-4.3532986111111105e-05,-1.2878147051566739e-05,3.3803765352885096,0.8122340667789995,0.8481701511267986
1971053,5.2,3.6,1.5,1.2,6.9,2.9,0.004235677276091784,2.55,0.9372042322109122,1.640839269570447,113.6235946801198,1.2769675925925922e-05,8.048841907229211e-06,1.5865233872287403,0.8613532640129336,0.8700880369305476
1971054,5.2,3.0,-0.3,9.5,6.5,1.9,0.00399013076733284,1.35,0.9622141591400983,0.814474490405376,66.869797765412,-1.3930555555555551e-05,-6.439073525783369e-06,2.1634409825846457,0.7891115513375223,0.8554360069903846
1971055,5.3,2.5,1.0,1.6,6.3,3.7,0.0038673575129533674,1.75,0.9059697582527817,0.37728898669362265,171.2444454479497,4.643518518518517e-06,-3.2195367628917076e-06,-1.4422939883897534,0.8982532524856986,0.8587848133288476
1971056,5.4,4.4,0.5,0.0,6.3,2.9,0.0038673575129533674,2.45,0.8615397998247609,0.3724120458358467,259.0886114514507,8.126157407407409e-06,0.0,,0.7577381164169978,0.7507797057157473
1971057,10.8,6.5,-0.5,0.0,6.1,2.4,0.003744584258573896,3.0,0.8019253215770509,-0.07837268221441072,383.49629220621944,6.38483796296296e-06,-3.219536762891673e-06,-1.983154234035932,0.6090968305249302,0.6280665914764936
1971058,12.4,1.3,-5.0,0.1,3.3,5.0,0.0020257586972612877,-1.85,0.6161416928116012,-8.248507738014645,816.7639654557908,-5.630266203703703e-05,-4.5073514680483596e-05,1.249129614944706,0.6285900171145938,0.48998018309349234
1971059,13.3,-1.4,-7.6,0.0,3.0,4.4,0.0018415988156920801,-4.5,0.6829033081189494,-9.45836478410834,678.5985162243721,-3.076331018518518e-05,-4.829305144337515e-06,,0.626821041340881,0.5423087303066186
1971060,11.1,2.1,-10.5,0.0,3.5,2.9,0.00214853195164076,-4.2,0.779102918291234,-7.476633471566885,469.55707435155387,3.4826388888888865e-06,8.048841907229211e-06,0.43268819651692897,0.387757673542546,0.49123688960260964
1971061,8.0,0.5,-6.7,0.0,4.2,3.7,0.002578238341968912,-3.1,0.8611274665147419,-5.0915844763871725,295.93359901808356,1.2769675925925925e-05,1.1268378670120896e-05,1.1332309908776719,0.5849888079218947,0.6612789643973614
1971062,7.8,0.5,-5.0,0.3,3.9,1.9,0.002394078460399704,-2.25,0.750377153782468,-6.073093457133597,508.06092440358884,9.867476851851853e-06,-4.829305144337527e-06,-2.043249816885499,0.6658776939886772,0.613738540706708
1971063,5.8,-0.5,-8.5,0.0,3.7,3.7,0.002271305206020232,-4.5,0.8426101563425116,-6.7520673933058175,348.6012704457231,-2.6119791666666665e-05,-3.2195367628916847e-06,,0.5472937312338736,0.6265093403281312
1971064,11.0,0.6,-5.5,7.3,3.8,3.7,0.0023326918332099676,-2.45,0.7420466042551838,-6.412743995530565,528.1005592738234,2.3798032407407404e-05,1.6097683814458311e-06,,0.6364984123137184,0.593705563013737
1971065,5.9,0.0,-6.4,5.5,4.7,4.4,0.002885171477917592,-3.2,0.9711803988076422,-3.591819324067316,100.30179298755455,-8.70659722222222e-06,1.448791543301259e-05,-0.6009558284957346,0.6206653031823898,0.7675521077490071
1971066,9.6,4.5,-3.0,1.3,5.5,4.4,0.0033762644954354803,0.75,0.8498132429015907,-1.4857883229306994,278.1623099029113,4.5854745370370363e-05,1.287814705156675e-05,3.5606632838372265,0.5821420432766757,0.6510910821486088
1971067,11.6,2.0,-7.0,0.1,4.2,2.9,0.002578238341968912,-2.5,0.8234177128125848,-5.094489819723347,361.021874055917,-3.772858796296296e-05,-2.092698895879596e-05,1.802867485487204,0.513270011368742,0.5936047806939743
1971068,6.1,0.0,-2.8,9.2,5.0,5.0,0.0030693313594867995,-1.4,0.9039418957599746,-2.7679568174164366,192.8339972001182,1.2769675925925925e-05,1.2878147051566729e-05,0.9915771170179637,0.8141989945776877,0.8161385781816087
1971069,8.0,4.8,-5.8,6.4,4.8,5.0,0.0029465581051073275,-0.5,0.8121007522860306,-3.323178549512246,358.57564193302375,1.0447916666666665e-05,-3.2195367628916847e-06,-3.245161473876969,0.4617444355958365,0.5565069151422085
1971070,16.8,4.0,-2.0,0.0,4.0,5.0,0.00245546508758944,1.0,0.6063824459081063,-5.758201279598725,834.8983152683953,1.741319444444444e-05,-1.2878147051566729e-05,-1.352150614115405,0.6492670541625571,0.48990185099191114
1971071,13.6,0.8,-3.9,0.0,4.0,5.0,0.00245546508758944,-1.5499999999999998,0.7307592474386978,-5.743694865760528,543.1280990390055,-2.9602430555555552e-05,0.0,,0.7078803871357635,0.6158612950008173
1971072,18.2,2.0,-12.7,0.0,2.8,6.0,0.001718825561312608,-5.35,0.6797754763559323,-10.331544085653366,693.0069624753484,-4.411342592592592e-05,-1.9317220577350115e-05,2.2836321482837922,0.3275022089922417,0.39577973865194127
1971073,16.6,11.3,-4.5,0.0,5.3,2.9,0.0032534912410560075,3.4000000000000004,0.6768474964192915,-2.0087373351854056,671.4970404658642,0.00010157696759259259,4.024420953614605e-05,2.5240144796820876,0.3274771843840258,0.3943098885427973
1971074,8.8,9.4,0.0,0.1,7.7,3.7,0.004726770293609672,4.7,0.8982258264303845,3.1727022290210174,191.2018721315885,1.509143518518518e-05,3.863444115470024e-05,0.3906212885222275,0.5185216857204856,0.6508331053036424
1971075,7.9,10.7,2.4,3.9,8.7,2.9,0.005340636565507031,6.55,0.892227324113332,4.903790203595026,206.56054941788446,2.1476273148148142e-05,1.60976838144584e-05,1.3341219392605332,0.5647793596108583,0.673711439331458
1971076,6.7,8.2,4.5,0.2,9.4,2.4,0.005770342955835184,6.35,0.9779377710634596,6.026744658388024,40.64997017043822,-2.321759259259261e-06,1.126837867012092e-05,-0.20604199834139464,0.7748882126397121,0.8616696753104849
1971077,12.1,14.6,5.2,0.0,9.3,3.7,0.005708956328645448,9.9,0.7581083414661939,5.833506014591309,510.34172122584,4.1211226851851854e-05,-1.6097683814458424e-06,,0.5325461941726132,0.5564775474846546
1971078,11.7,17.2,0.4,0.0,8.1,6.7,0.004972316802368615,8.799999999999999,0.7111143893202536,3.8550990010448865,618.637337913671,-1.276967592592594e-05,-1.9317220577350132e-05,0.6610514113453085,0.32083744690144494,0.41048830717631096
1971079,19.1,21.6,1.6,0.0,8.3,6.0,0.005095090056748088,11.600000000000001,0.6029516345826788,4.170997904375002,928.7781206511679,3.2504629629629656e-05,3.2195367628917076e-06,,0.26596792314127743,0.3191321400413845
1971080,14.7,20.0,1.1,0.0,9.8,4.4,0.006015889464594128,10.55,0.764726994792234,6.589079829167609,497.6523112396176,-1.218923611111112e-05,2.4146525721687638e-05,-0.5048028959364178,0.28316881525153775,0.41660106538743424
1971081,10.3,17.5,8.1,0.1,11.5,6.0,0.007059462126819641,12.8,0.7726398067279732,8.921515670659758,488.9969978918562,2.6119791666666665e-05,2.736606248457934e-05,0.9544592570226372,0.5401529896732509,0.5710682429753169
1971082,16.6,18.3,6.0,0.4,8.1,9.4,0.004972316802368615,12.15,0.5670974517200849,3.8148176085913237,1041.1480409393725,-7.545717592592595e-06,-5.473212496915868e-05,0.1378663371254921,0.4447623033725717,0.3819038666037942
1971083,18.3,10.6,1.8,0.0,5.5,2.9,0.0033762644954354803,6.2,0.576815535832401,-1.5267494352621247,958.8215782471012,-6.907233796296296e-05,-4.1853977917591876e-05,1.650317159792135,0.5447340388273478,0.42800966055935125
1971084,16.2,11.0,-3.5,0.0,5.4,2.9,0.0033148778682457443,3.75,0.6727254822887536,-1.7569120986930273,683.8607218751885,-2.8441550925925923e-05,-1.6097683814458424e-06,,0.36008314731719354,0.4097726580103392
1971085,19.4,12.5,-4.5,0.0,5.5,5.0,0.0033762644954354803,4.0,0.6731911601308097,-1.5085120794657472,684.2635274066711,2.9021990740740736e-06,1.6097683814458424e-06,1.802867485487205,0.30255514714356657,0.37796897666527113
1971086,19.6,13.0,-3.6,0.0,6.3,4.4,0.0038673575129533674,4.7,0.7342779949287881,0.35519192014653495,541.2384365466174,8.126157407407409e-06,1.2878147051566715e-05,0.631003619920523,0.31326179286768735,0.41902781340958906
1971087,7.4,11.0,3.5,2.9,8.1,4.4,0.004972316802368615,7.25,0.791064616224189,3.871165303238307,423.0253560938063,2.9602430555555552e-05,2.897583086602516e-05,1.0216249084427496,0.5984883652362645,0.6143373162902565
1971088,7.5,10.0,5.2,5.4,9.6,3.7,0.005893116210214655,7.6,0.9160226957294085,6.321178151075659,160.80920031840898,4.0630787037036985e-06,2.4146525721687638e-05,0.16826763197880562,0.7206625780875083,0.7788469338980601
1971089,7.6,9.2,4.5,8.1,9.4,2.4,0.005770342955835184,6.85,0.9445592584114229,6.021912307445703,104.1080675818235,-8.70659722222222e-06,-3.2195367628916623e-06,2.7043012282308263,0.7242031944343469,0.8050394490343633
1971090,8.6,11.4,3.6,23.6,8.6,3.7,0.005279249938317295,7.5,0.825773468278227,4.727895055430582,347.5671250493251,7.545717592592595e-06,-1.2878147051566761e-05,-0.5859319327833409,0.5869423876792865,0.6352671912796581
1971091,14.1,10.0,4.2,0.0,8.0,9.4,0.00491093017517888,7.1,0.7893975250693486,3.6952151670861104,426.1679840838348,-4.643518518518522e-06,-9.65861028867503e-06,0.4807646627965896,0.6720456657908659,0.6486252377998667
1971092,7.8,8.5,5.0,0.0,9.2,3.7,0.005647569701455711,6.75,0.930781069158069,5.710289208132565,130.64308622216032,-4.0630787037036985e-06,1.9317220577350085e-05,-0.2103345399735073,0.7862513880475672,0.8260254422681623
1971093,7.8,9.6,6.0,0.1,9.6,5.0,0.005893116210214655,7.8,0.9034863784521063,6.319105765391967,186.2012375055981,1.2189236111111109e-05,6.439073525783369e-06,1.8930108597615654,0.7824795855255072,0.7999072451844212
1971094,17.4,18.3,6.7,0.0,11.3,4.4,0.006936688872440168,12.5,0.774413583609557,8.664405600856773,483.41050349126635,5.456134259259258e-05,2.736606248457934e-05,1.993759336891731,0.4667471087845166,0.5336573126816696
1971095,10.5,18.8,7.5,0.0,12.7,2.9,0.007796101653096472,13.15,0.8342839761437185,10.405948076312217,346.9423861053584,7.545717592592595e-06,2.253675734024179e-05,0.33481824730476684,0.47783707311713586,0.5814120877534213
1971096,15.9,18.5,8.5,1.2,11.7,4.4,0.007182235381199112,13.5,0.750516187829671,9.168663770582533,546.1864100343103,4.0630787037036985e-06,-1.6097683814458422e-05,-0.25240144796820846,0.5211700312355082,0.5452590713650338
1971097,8.6,16.9,9.7,1.4,11.8,1.9,0.0072436220083888486,13.299999999999999,0.7670663227581991,9.29890600321042,504.7183038606286,-2.3217592592592714e-06,1.609768381445865e-06,-1.4422939883897514,0.6250932535693371,0.6084650185986478
1971098,11.2,15.6,7.6,0.0,11.2,5.0,0.006875302245250432,11.6,0.8150799289488988,8.544516947169777,385.15798396382354,-1.9734953703703695e-05,-9.658610288675076e-06,2.043249816885494,0.5891538900843479,0.628226127913636
1971099,8.2,11.4,7.4,0.0,10.7,5.0,0.006568369109301752,9.4,0.9031531868446837,7.894826615791242,189.6856960283036,-2.553935185185184e-05,-8.048841907229211e-06,3.1730467744574797,0.7640614896676544,0.7902922084759535
1971100,12.8,16.9,7.8,0.0,10.3,5.0,0.006322822600542808,12.35,0.7125322797049924,7.295482459896486,635.389762452772,3.4245949074074066e-05,-6.439073525783369e-06,,0.5497269025218086,0.5311150815698539
1971101,12.9,17.0,4.4,0.0,10.0,2.9,0.006138662718973599,10.7,0.7725706716425611,6.883035275643326,479.8006771153409,-1.915451388888889e-05,-4.82930514433755e-06,3.9663084680718335,0.43192550982561007,0.513051062816342
1971102,12.3,17.5,5.5,0.0,9.4,3.7,0.005770342955835184,11.5,0.6879212965889417,5.969211055247146,693.7836430956543,9.287037037037045e-06,-9.65861028867503e-06,-0.9615293255931792,0.4518211288419665,0.46674668257393226
1971103,11.5,17.5,9.9,0.0,8.5,3.7,0.005217863311127559,13.7,0.5370226699374254,4.483836964311584,1151.8022465524484,2.553935185185184e-05,-1.4487915433012604e-05,-1.762803763587486,0.6099204231115757,0.4209353968784566
1971104,13.2,11.2,3.0,0.0,8.5,2.9,0.005217863311127559,7.1,0.8389936562192839,4.563617566518084,317.9751621405892,-7.661805555555553e-05,0.0,,0.5700919957892728,0.6363962454217978
1971105,18.6,10.7,-2.0,0.0,6.1,4.4,0.003744584258573896,4.35,0.728646880939098,-0.08872701765129767,552.6078707500171,-3.1924189814814814e-05,-3.86344411547002e-05,0.826314264181636,0.410608163985825,0.4722619517750361
1971106,23.1,14.5,-4.1,0.0,6.2,2.9,0.0038059708857636322,5.2,0.6976183473586345,0.12924719455960626,631.2803227314332,9.867476851851858e-06,1.6097683814458538e-06,,0.27370608167270427,0.3739222749802179
1971107,24.7,15.7,-2.3,0.0,6.6,3.7,0.004051517394522575,6.699999999999999,0.668981232235591,0.9848322978410647,712.0642798108653,1.741319444444443e-05,6.439073525783346e-06,2.7043012282308156,0.2897362140330544,0.3682065700934785
1971108,17.0,18.5,2.8,0.0,8.4,5.0,0.005156476683937824,10.65,0.6505089356457916,4.354643041253217,787.644170301374,4.585474537037038e-05,2.897583086602518e-05,1.5825170150387682,0.35105447771264897,0.39170723688816284
1971109,24.8,19.0,0.3,0.0,8.7,4.4,0.005340636565507031,9.65,0.7210694117250944,4.871211386745107,598.7331370415012,-1.1608796296296294e-05,4.829305144337504e-06,-2.4038233139829517,0.2844413503971517,0.39360148227084885
1971110,18.7,14.2,4.8,0.1,8.3,4.4,0.005095090056748088,9.5,0.6947958199884998,4.19641124212721,663.7113584170537,-1.7413194444444483e-06,-6.439073525783346e-06,0.2704301228230824,0.5314850207650906,0.5095097491467039
1971111,24.5,18.4,-2.2,0.0,7.7,2.4,0.004726770293609672,8.1,0.7090406740215657,3.1409362222281487,619.8103697651775,-1.6252314814814818e-05,-9.658610288675054e-06,1.6826763197880583,0.24597564508601513,0.36189704061552536
1971112,24.6,22.0,-1.0,0.0,8.3,2.9,0.005095090056748088,10.5,0.6492658978929842,4.18470548017053,789.9479097801205,2.7861111111111112e-05,9.658610288675054e-06,2.884587976779528,0.2150151538442235,0.31172279076789267
1971113,23.1,25.0,1.1,0.0,8.7,3.7,0.005340636565507031,13.05,0.5739007336558016,4.827789533091447,1028.5165056286237,2.9602430555555563e-05,6.439073525783346e-06,4.597312087992392,0.20892353296970606,0.2720619607756059
1971114,11.2,22.7,9.5,0.0,9.8,4.4,0.006015889464594128,16.1,0.5294673676671928,6.508177993195026,1201.982487914029,3.540682870370371e-05,1.770745219590429e-05,1.9995439384494433,0.43028925144629365,0.3510548960418656
1971115,11.5,19.0,10.3,0.0,12.1,6.0,0.007427781889958056,14.65,0.719706501235321,9.654243483204525,630.2534657569157,-1.683275462962964e-05,3.702467277325437e-05,-0.4546361485141651,0.5701433778715667,0.5460135037334866
1971116,19.5,21.0,9.4,0.3,11.5,3.7,0.007059462126819641,15.2,0.6595620937005087,8.884554172457472,795.335526695123,6.38483796296295e-06,-9.65861028867503e-06,-0.6610514113453088,0.4741944900481553,0.45800100754756273
1971117,23.7,23.9,4.5,0.0,9.4,5.0,0.005770342955835184,14.2,0.5749386218142593,5.931227070579021,1035.924855235011,-1.1608796296296294e-05,-3.3805136010362714e-05,0.3434033305689912,0.2840214285930007,0.31375102402600447
1971118,19.0,25.0,4.7,0.0,10.5,3.7,0.006445595854922281,14.85,0.6157889555191947,7.541524570348327,918.1414420304604,7.545717592592595e-06,1.770745219590429e-05,0.42613231475152086,0.269645744331588,0.3281029319652495
