DATE,std_SRAD,std_TMAX,std_TMIN,std_RAIN,std_VAPO,std_WIND,std_q,std_TAVG,std_RH,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,SRAD,TMAX,TMIN,RAIN,VAPO,WIND,q,TAVG,RH,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_SRAD,rolling_std_SRAD,rolling_mean_TMAX,rolling_std_TMAX,rolling_mean_TMIN,rolling_std_TMIN,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_TAVG,rolling_std_TAVG,rolling_mean_RH,rolling_std_RH,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
1,1.8539209768773175,5.6095044549304935,4.193027874772679,5.891881224856463,1.6125549086258533,2.3647045452248148,0.009898930699879403,2.066703744569137,2.119092003366566,839.4400313319805,2.306832142892711e-05,0.00017311578678463923,0.37076680845254983,0.16425286147995635,1.4082701186202833,4.943333333333332,4.863333333333332,-2.8699999999999997,2.776666666666667,5.363333333333333,3.7300000000000013,0.03292369438276174,3.8666666666666663,6.865078885572845,-4090.0313066239564,-5.384079661558109e-06,4.329721853543991e-05,-0.17936391542131397,0.597881495336162,6.3114676478786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.5157752843491272,4.812894557642886,4.437256064203456,3.0901400481598533,1.5908358245556498,1.8083967624873456,0.009765604568207395,2.362747280739876,2.3065950358591247,1059.2092010545837,3.0939705800895406e-05,0.00023690686089915497,0.38092736228416396,0.16619543020770944,1.5445561690931227,4.203333333333332,4.986666666666666,-3.02,1.5,5.26,3.326666666666668,0.032289365901801134,4.003333333333334,6.788533863480995,-4002.6261448801934,1.5865354938271589e-06,-1.6634273274940376e-05,-0.022424213203049305,0.5903509640888028,6.160288377791943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.775571787457154,5.813924031467746,4.440932903959625,3.2581921508643443,1.5880154607081995,2.0614162077584415,0.009748291305803111,2.1096392075914063,2.2416748300788583,943.5186716122136,2.9310014182122913e-05,0.00015624450102189372,0.48305036025299325,0.1640959975900269,1.3916886870825307,4.709999999999999,4.103333333333333,-3.086666666666666,1.5066666666666668,5.06,2.8766666666666674,0.03106163335800642,3.595,6.612481847416101,-3945.6015489714296,-4.740258487654319e-06,-3.219536762891684e-05,-0.07591964697665889,0.620521144801091,6.201793088396082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.8989531296232003,5.39804136467225,4.964406644638747,2.2944811348452876,1.7109149263062355,2.4068413029261535,0.01050272967345155,2.230795435682543,2.43428818704678,1049.075755542285,2.359498864154432e-05,0.00018665479672475384,0.8704082021150182,0.1735021882548427,1.460956148323619,4.886666666666666,4.366666666666666,-4.113333333333333,1.153333333333333,4.863333333333332,3.343333333333335,0.029854363023274936,4.239999999999999,6.136572502176258,-3736.8177835144015,7.48767361111111e-06,-3.165877816843492e-05,0.27236863009276746,0.5674918226156918,5.8231721486805075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2.091911076987497,5.162714469119435,5.619154433873849,4.1424200267670725,1.7347562682823279,1.9200814158983364,0.01064908363061049,1.9849585247121884,2.467137718672247,1163.1152892995976,2.263758900155224e-05,0.00019448531659405175,0.3379776181107488,0.16525137338636903,1.457336217618513,5.033333333333333,3.7499999999999996,-4.94,1.6033333333333333,4.86,3.0466666666666677,0.029833900814211698,4.345000000000001,6.108414007474516,-3698.471320175919,1.2189236111111122e-06,-5.365894604819446e-07,-0.14439002712813506,0.5519918605076755,5.981131494283892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.0233692170500537,5.179956951847043,6.303055270829094,2.2605970119804004,1.868274143658277,1.6749129330605017,0.011468704834497393,2.010889892788648,2.706744577200793,1345.0825895510468,1.665456220339088e-05,0.00016767351127649393,0.30336487126498474,0.16934186325407755,1.6173422425079644,4.966666666666667,3.6666666666666665,-5.566666666666665,0.9066666666666666,4.829999999999999,2.5533333333333337,0.029649740932642495,4.616666666666666,6.043659247573866,-3614.27869838622,3.1537229938271597e-06,-4.829305144337533e-06,0.017269876909310675,0.5302775371418312,5.925699676301641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2.2381771113138464,6.086598242115175,6.278433255035132,2.7007129752553567,1.5561852857799938,1.6294029651956894,0.009552896597632924,2.33466136263076,2.247689372430628,1123.2620129186873,2.53656298256877e-05,0.00014348056049327975,0.4633357515147909,0.18797677898940598,1.5588765556909505,5.223333333333334,2.5433333333333334,-5.670000000000002,1.6166666666666665,4.703333333333332,2.756666666666666,0.028872176988239164,4.106666666666667,6.0161733680469265,-3655.9058991793186,-5.920486111111112e-06,-2.0390399498314017e-05,-0.019256973431557252,0.5768574425419926,6.371367205343754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1.878664235659163,5.49217206786063,5.485434213054344,2.949038417214482,1.62755016519611,2.032271250788538,0.009990981522348685,1.7664180588469678,2.2017009527373315,1086.1175007710672,2.6413995977815208e-05,0.00017702321051672637,0.6980093062650686,0.1555187782851572,1.2934022086857517,4.6400000000000015,1.5533333333333335,-5.336666666666667,1.22,4.606666666666667,2.776666666666667,0.028278772925405055,3.4450000000000003,6.089885445462803,-3683.049562276392,-7.681153549382715e-06,-1.5561094353976467e-05,-0.037214931081318514,0.6207737308008101,6.581152500595778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2.002541488657127,4.8625900103952215,6.032635382249819,5.204159477001927,1.7672759738694155,1.6560616624646127,0.010848711134929943,1.928190742698939,2.721732634163359,1235.8187945951702,2.1532233689234843e-05,0.00012749836559965984,0.624197393534806,0.16970166591123684,1.4246431175782972,4.950000000000001,1.4933333333333334,-5.88,1.5500000000000003,4.446666666666667,2.876666666666668,0.027296586890369276,3.6866666666666674,5.896931854846804,-3536.6670534559335,2.8054591049382723e-06,-2.575629410313348e-05,0.06044042441829759,0.601187610609068,6.325569874622187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.9227046323989223,5.092794097952315,5.607183405875578,1.8449184637622973,1.7057071207007364,1.4795929853506506,0.01047076071133341,2.238677770676151,2.5530693572351186,1088.2906296145184,2.0599283714616098e-05,0.00015332043978469103,0.6207459965545716,0.1869582392175395,1.3050946645201142,4.89,3.0,-4.853333333333334,0.88,4.756666666666665,2.6666666666666665,0.029199572333251086,3.926666666666667,6.168224269135059,-3718.0937206696703,2.7861111111111113e-06,4.990281982482113e-05,0.24508865348884393,0.5918054451377869,6.1959169157809955,4.844666666666667,0.27685714103705167,3.432666666666667,1.2565539786394246,-4.533666666666667,1.1743802673519677,1.4713333333333336,0.5357772708417345,4.875,0.283284309484306,2.9953333333333343,0.3666033615385413,0.0299259807549963,0.0017389868295014865,3.983166666666667,0.3588316517825421,6.272595529118617,0.3466944082261185,-3768.154303813343,181.2057461997006,-4.6875518837803296e-07,5.043812888531879e-06,-5.436206327227452e-06,2.9306519937956418e-05,0.011659787766718666,0.14828172140203555,0.5849139053580912,0.028869974235701236,6.187755892967538,0.22805404226249176
