Date,mesto,Tavg,Tmax,Tmin,RH,HC Relative humidity [%] min,Precipitation,Soil temperature [°C] avg,dewpoint,q,qsat,lcl,tendt,tendq,bowen,R2,R1
1998-05-27,CWA,16.1,23.74,9.68,0.74,47.0,2.8,,11.467953900809105,0.008387928735518956,0.011301731385112052,586.1429656629451,0.004179166666666681,0.005052904845365112,0.82708200422577,0.4089722422569362,0.46073360036308825
1998-05-28,CWA,14.57,18.21,11.5,0.59,42.0,0.0,,6.653374334889435,0.006065548248003907,0.010237439015402541,992.9878103526643,-0.017761458333333344,-0.060900799565570415,0.29164573306151775,0.6488128442959841,0.4678904175570273
1998-05-29,CWA,15.75,21.1,9.76,0.68,46.0,0.0,,9.862472759132073,0.007540645995815775,0.011049974020973727,742.7026059202906,0.013698379629629626,0.03868213359613528,0.35412678557622856,0.4828246002565281,0.4861536276438916
1998-05-30,CWA,16.5,21.03,13.2,0.74,61.0,7.2,,11.853796231886779,0.008606746311784005,0.011595673037278351,588.2994518690987,0.008706597222222221,0.027956815004523138,0.31143022625479977,0.6088817941466153,0.5573868864594732
1998-05-31,CWA,13.97,15.51,12.81,0.95,91.0,12.2,,13.182143054978306,0.009357336277073181,0.009844979092708024,100.15332570147959,-0.02937025462962962,0.019683049042887882,-1.4921598054058622,0.839464074045203,0.8601455715134855
1998-06-01,CWA,16.32,21.54,13.0,0.81,50.0,1.2,,13.055428722244205,0.00930494733246246,0.011462570611671082,414.4386226955791,0.027280671296296292,-0.0013738182146902217,-19.857555391670022,0.5824577519897968,0.5845724747413711
1998-06-02,CWA,17.83,23.85,11.96,0.55,28.0,0.0,,8.673367953956896,0.0069819800246024594,0.012622403289398877,1151.342951069152,0.017529282407407382,-0.06091618801220997,-0.2877606590204534,0.47281268847753144,0.379625091796456
1998-06-03,CWA,17.13,22.43,10.16,0.6,37.0,0.0,,9.30739613055698,0.007278584452896494,0.012072394128021186,985.1252021965504,-0.0081261574074074,0.007777987687591847,-1.0447634701673525,0.4571984737333479,0.431778041581534
1998-06-04,CWA,17.18,24.66,9.03,0.65,30.0,0.0,,10.54945931819332,0.007905636808510426,0.012110963233318586,837.0606432297196,0.0005804398148148231,0.016443468256669716,0.035299111218789744,0.37043121558434217,0.41017023008918657
1998-06-05,CWA,18.45,25.31,10.28,0.61,36.0,0.0,,10.79734572358703,0.008049290461216496,0.013127997941737133,966.0442838874093,0.01474317129629629,0.00376709258338434,3.9136737337766965,0.38752936826616136,0.40112918726438546
1998-06-06,CWA,19.58,25.47,13.02,0.68,46.0,0.0,,13.519263763508256,0.009628628148174233,0.014095877178011796,769.0583649565162,0.013117939814814803,0.04141566312533079,0.3167386158979925,0.4600639633313718,0.47530067283275285
1998-06-07,CWA,15.4,19.25,13.41,0.86,58.0,8.4,,13.071521445352854,0.009304828070877097,0.01080320348573276,295.734787728221,-0.048524768518518495,-0.008491151089496628,5.71474562248016,0.6891878788244562,0.6741278433302049
1998-06-08,CWA,17.06,23.79,11.92,0.81,50.0,0.7,,13.776923910448609,0.009757331305303343,0.012018580424456025,417.2947511670304,0.019270601851851834,0.011866190286524504,1.6239923165344767,0.4732738961669949,0.534460363668732
1998-06-09,CWA,17.62,23.46,13.21,0.8,58.0,0.1,,14.131110076816086,0.009988973228480936,0.012455113087803229,443.6837358186853,0.006500925925925953,0.006074447494827407,1.0702085961664343,0.5254331155216349,0.5578820815357585
1998-06-10,CWA,20.09,24.78,14.28,0.71,56.0,0.0,,14.673077110939694,0.010376469087022982,0.014553065284127815,688.9303427193985,0.02867372685185184,0.010161473427986194,2.8218079843500035,0.5203457154178166,0.5337386299084718
1998-06-11,CWA,17.61,21.7,16.39,0.87,58.0,9.4,,15.421787851508792,0.01084661196429216,0.01244719617974884,279.071387876216,-0.02878981481481482,0.012328762358138484,-2.3351747708730906,0.7178552438836984,0.6747618281217439
1998-06-12,CWA,19.57,26.39,15.59,0.83,47.0,0.1,,16.606743657448412,0.011720312281267364,0.014087041580448451,378.5957896935257,0.02275324074074075,0.02291142565592942,0.9930958065393136,0.5145095975625392,0.5490168640519086
1998-06-13,CWA,20.92,24.89,17.67,0.81,60.0,0.0,,17.539561799910697,0.012449737847425283,0.015325292138529506,432.5669727488827,0.015671875000000016,0.01912804574504432,0.8193139648915923,0.6419897120559074,0.6367264813339948
1998-06-14,CWA,20.27,25.06,17.11,0.8,59.0,0.0,,16.71041878253192,0.011808790523215328,0.014717539070045308,454.7493758720449,-0.007545717592592617,-0.016807842097211995,0.4489402951878198,0.6134040674245067,0.5980480771307232
1998-06-15,CWA,20.99,26.17,17.8,0.84,64.0,5.1,,18.18531889419871,0.012961244049647743,0.01539205241191668,359.42654808996605,0.00835833333333332,0.03022129302205502,0.2765710033397162,0.599847363983525,0.6145689079213414
1998-06-16,CWA,24.1,31.34,18.26,0.67,27.0,0.0,,17.596752866680553,0.012560416184161396,0.018631625765383793,831.1081070895556,0.03610335648148152,-0.010511084478839626,-3.4347889177527717,0.4573638402912815,0.4386599225379295
1998-06-17,CWA,21.75,25.88,18.01,0.64,35.0,1.7,,14.647644917537113,0.010385870522641715,0.0161336689559101,902.5783833802715,-0.027280671296296313,-0.05702406224575751,0.47840631168513337,0.6183623886961114,0.49908401703200234
1998-06-18,CWA,20.4,25.53,15.48,0.41,17.0,0.0,,6.71674593963358,0.006137037080646568,0.014837349356997445,1712.251112025424,-0.015671875000000016,-0.1114190182140696,0.14065709114300046,0.5376041996153252,0.3004444403954489
1998-06-19,CWA,20.07,30.57,9.25,0.49,19.0,0.0,,9.034700577844635,0.007175285746108443,0.014534891482193876,1387.216121538864,-0.003830902777777758,0.027226448988197892,-0.14070519366805329,0.2660023295134102,0.2621696378587341
1998-06-20,CWA,23.58,34.43,15.51,0.44,14.0,0.0,,10.629293788135024,0.008023591847921676,0.018051100987619816,1630.7430286529027,0.040746874999999974,0.022245502041767937,1.8316905108949237,0.3227590591737758,0.23459597701195312
1998-06-21,CWA,24.99,34.99,13.5,0.4,13.0,0.0,,10.468681282443134,0.007959421187423163,0.01966378445463815,1826.8659034941397,0.01636840277777778,-0.001682775304916457,-9.727028159942249,0.27474801684798744,0.22498360466613493
1998-06-22,CWA,22.57,27.68,16.76,0.51,23.0,1.9,,11.934044162378882,0.008726880443954437,0.016969249070786004,1343.3959550129362,-0.028093287037037014,0.020125419847444315,-1.3959106070825409,0.5139022283489655,0.37603769835348205
1998-06-23,CWA,19.38,23.18,17.47,0.82,67.0,10.8,,16.230811469990858,0.011443151043836943,0.013920096202958303,402.04039536874245,-0.0370320601851852,0.0712299523091064,-0.5198944964118812,0.7025681214121471,0.6494211833364162
1998-06-24,CWA,19.55,22.31,17.34,0.87,73.0,0.3,,17.329289290228687,0.012262793955445463,0.014069385125553772,284.20231379850287,0.00197349537037039,0.021493854664884054,0.09181672627546986,0.7346047025763556,0.7341072750191769
1998-06-25,CWA,20.09,25.37,16.3,0.75,47.0,0.0,,15.524926514455922,0.010954654915132117,0.014553065284127815,581.6875533821838,0.00626874999999999,-0.03430390236496702,-0.18274159987121386,0.5719648940432983,0.544311367873839
1998-06-26,CWA,21.43,29.18,13.28,0.67,25.0,0.0,,15.054332823982161,0.010653421502792283,0.015817630716443307,811.067347929937,0.015555787037037035,-0.007899375561405362,-1.9692426212825278,0.3764187407028319,0.42228968563912905
1998-06-27,CWA,24.16,31.4,16.26,0.54,27.0,0.0,,14.278857157638775,0.010185432566473617,0.018699664899229827,1253.4061447204851,0.0316920138888889,-0.012272278622244013,-2.5824066470790363,0.4016191385501426,0.353613053625685
1998-06-28,CWA,24.86,32.52,16.95,0.52,33.0,0.1,,14.343589683799106,0.010241064175856138,0.019509921240806725,1333.780173242433,0.0081261574074074,0.0014588520316669417,5.570241005266403,0.3938133025325946,0.3332470816518191
1998-06-29,CWA,25.69,32.66,18.18,0.52,26.0,0.0,,15.109719861259542,0.010771750976526108,0.020510962054360777,1343.651761894458,0.009635300925925946,0.013916432149443924,0.6923686202365422,0.4222616945605769,0.3473792116718288
1998-06-30,CWA,25.6,31.52,19.94,0.55,36.0,0.0,,15.900878155512967,0.011324095700805002,0.020400253113535917,1233.955730291004,-0.001044791666666665,0.0144843773555823,-0.07213231477043788,0.5027317742600387,0.3898427050988009
1998-07-01,CWA,21.43,25.77,17.71,0.72,49.0,0.7,,16.17744504946765,0.011439358308539295,0.015817630716443307,669.8725595184563,-0.048408680555555576,0.0030225817900072518,-16.015672666194234,0.6107594653802303,0.5541799716586482
1998-07-02,CWA,21.46,29.4,15.78,0.74,33.0,0.1,,16.636479161704905,0.011775314762103124,0.01584702405549479,615.7912356597719,0.00034826388888890207,0.00880993306275272,0.0395308212228442,0.4368308476106484,0.46136174852974066
1998-07-03,CWA,23.88,30.07,17.59,0.6,32.0,0.0,,15.653352124133635,0.011112129986540183,0.018384026185136838,1046.8140253158122,0.028093287037037014,-0.017390984512926307,-1.615393712538582,0.471525978855386,0.41689019588275983
1998-07-04,CWA,24.35,27.26,20.69,0.61,40.0,0.0,,16.353997581508384,0.011624876250629778,0.0189165805191116,1018.8606174797005,0.005456134259259287,0.013445969609712,0.4057821352889517,0.6735556942010423,0.5132764638970215
1998-07-05,CWA,21.11,25.69,17.55,0.83,57.0,17.4,,18.112146248084287,0.012904912395425799,0.015507099249014613,384.094749788338,-0.03761250000000002,0.033566947840799395,-1.120521894882662,0.6075023970734384,0.6294034238422355
1998-07-06,CWA,20.08,24.4,16.17,0.88,71.0,0.3,,18.031924831849764,0.012821075089422046,0.014543975864344753,262.478368820552,-0.011957060185185197,-0.002198502354157802,5.438729761909073,0.6010801173436132,0.6763378226347444
1998-07-07,CWA,17.46,19.34,16.04,0.96,84.0,29.4,,16.815485558781464,0.01184165776985203,0.012328977029985803,82.46413876286547,-0.030415046296296266,-0.025683688866161843,1.1842164283639165,0.812094057310601,0.8532070841843804
1998-07-08,CWA,17.57,19.46,16.19,0.98,90.0,6.9,,17.250363807082653,0.01217028372494265,0.012415573167328128,40.9359544317676,0.001276967592592586,0.008617702194196686,0.1481795917074645,0.8138056164009826,0.8705266022535192
1998-07-09,CWA,18.7,19.78,17.94,0.99,96.0,13.2,,18.539511274585596,0.013205288139477368,0.013336895923173584,20.605898598350688,0.013117939814814803,0.027141373576775273,0.48331893659353165,0.8913506607330405,0.9255521045469522
1998-07-10,CWA,17.56,19.21,15.8,0.99,98.0,19.4,,17.400903371512037,0.012285126071548953,0.012407678558177303,20.382842474313534,-0.013234027777777784,-0.024129812478191546,0.5484513313039071,0.806232853434843,0.8926460355528302
1998-07-11,CWA,20.19,25.28,16.62,0.91,72.0,0.1,,18.674661231277156,0.01334384268808764,0.014644237090599426,194.49160951397096,0.03053113425925929,0.027763189024013743,1.0996983895780637,0.586873847536769,0.6681025003498777
1998-07-12,CWA,22.47,25.28,20.17,0.91,80.0,10.8,,20.928419736121374,0.015370784861652656,0.016865333905423555,198.75381013371535,0.026468055555555526,0.05315339140459633,0.49795610131598783,0.7332704500088736,0.7684057218273566
1998-07-13,CWA,24.04,28.37,19.74,0.83,60.0,0.0,,20.97577321858022,0.015456738586782566,0.018563806605762435,394.83327165021615,0.01822581018518519,0.0022540021388363926,8.085977325023343,0.595210811832462,0.6424494021203566
1998-07-14,CWA,23.94,28.11,19.42,0.85,64.0,0.0,,21.265417123884394,0.015727100260353725,0.018451261804358417,344.89480285023956,-0.0011608796296296048,0.007089812449288694,-0.1637391169277085,0.5923939245386325,0.6639686463247356
1998-07-15,CWA,22.56,24.39,20.73,0.85,71.0,0.4,,19.912811192581263,0.01445177000295831,0.016958832037575804,340.42144954796044,-0.01602013888888892,-0.03344354329666759,0.4790203821042255,0.8005363493753782,0.7611000204319256
1998-07-16,CWA,20.32,24.52,17.88,0.8,63.0,0.0,,16.75907826191194,0.011845791484766808,0.01476351796710353,454.96126471661205,-0.026003703703703685,-0.06833771479813747,0.3805176070127006,0.6651013852647902,0.6195799321643293
1998-07-17,CWA,22.73,31.18,15.67,0.7,22.0,0.0,,16.98128725406703,0.012057675803970805,0.017136695980891667,734.0742527125177,0.027977199074074074,0.005556335201876073,5.035189213319544,0.3916358317325811,0.425773102886343
1998-07-18,CWA,24.48,32.58,16.27,0.61,32.0,0.0,,16.47635000140117,0.011717561678015624,0.01906628139347253,1020.0605590636438,0.020315393518518517,-0.008918961524852817,-2.277775665015414,0.37587050300081176,0.3808445891151221
1998-07-19,CWA,24.13,27.75,20.36,0.72,52.0,0.0,,18.770920857173532,0.013509852340629706,0.018665617796323218,686.7754274088334,-0.004063078703703721,0.04700002217289396,-0.08644844227428887,0.6412990313427842,0.5809680506073136
1998-07-20,CWA,23.62,31.22,15.57,0.68,33.0,0.0,,17.373900289506608,0.012376386905021849,0.01809517935874526,797.9992502554169,-0.005920486111111088,-0.02972336000907292,0.19918630024680542,0.38824768137472154,0.43549589412583634
1998-07-21,CWA,24.89,31.33,19.36,0.66,38.0,0.0,,18.109351223379477,0.012986218486003762,0.019545332876581813,867.3010014176232,0.01474317129629629,0.015991880349405397,0.9219160582854451,0.4902105087873954,0.4533132236619843
1998-07-22,CWA,24.77,30.61,20.12,0.67,35.0,0.0,,18.23454491692056,0.013084483067111559,0.01940402808022572,836.2290072216812,-0.001393055555555567,0.002576835101143976,-0.5406071793018985,0.5354711184388046,0.4760737033499331
1998-07-23,CWA,24.51,30.66,19.7,0.57,27.0,0.0,,15.443317793458636,0.010977721431409269,0.019100976831992317,1152.8558831105984,-0.003018287037037014,-0.05524653208123677,0.05463305882437654,0.5202135902052026,0.39762505127142417
1998-07-24,CWA,23.52,27.7,18.56,0.74,51.0,0.0,,18.62187744293093,0.013371547289132637,0.017985162206656604,627.6486249281127,-0.011492708333333356,0.06277434276589265,-0.183079707838498,0.5750265816953719,0.5772596072027526
1998-07-25,CWA,23.04,29.5,16.94,0.72,34.0,0.0,,17.724051200581503,0.012636816762211974,0.017465304338939294,679.890459654036,-0.0055722222222222275,-0.019267160052046067,0.2892082801601312,0.46763268526345436,0.4914052427500432
1998-07-26,CWA,22.87,25.97,19.31,0.66,45.0,0.0,,16.18976411735661,0.01147514905181433,0.01728441369070778,851.43415653782,-0.001973495370370349,-0.030462920599380747,0.06478352474222272,0.6672240378951361,0.5480771028001286
1998-07-27,CWA,19.58,23.0,18.15,0.94,75.0,51.9,,18.588441749693843,0.01326134036082761,0.014095877178011796,127.27425074226775,-0.03819293981481484,0.04684007615495297,-0.8153902160292761,0.7413611988127802,0.7620385981019312
1998-07-28,CWA,19.95,26.44,15.8,0.88,60.0,0.2,,17.903936750202345,0.012717133727313947,0.014426270942389373,262.1567152113947,0.004295254629629641,-0.014270968641030963,-0.30097849260772697,0.5199385603040492,0.5942283199160437
1998-07-29,CWA,22.2,27.29,18.52,0.82,51.0,0.0,,18.98329769274738,0.013642548283800182,0.01658757908664879,412.7904521569755,0.026119791666666666,0.024267550783607005,1.0763258270097398,0.5875322523833829,0.6048105226672542
1998-07-30,CWA,22.39,27.24,18.57,0.85,58.0,0.0,,19.746176165918207,0.014301219359165939,0.01678260893341126,339.8755426529378,0.002205671296296311,0.017272619777911707,0.12769755397018187,0.5911078583602589,0.6360984185428906
1998-07-31,CWA,23.23,28.16,19.62,0.8,52.0,0.2,,19.590631152231733,0.014185701729391532,0.01766946372620485,467.50291401732886,0.009751388888888888,-0.0030292693445373004,-3.219056405952685,0.5980624971835211,0.5969717768114361
1998-08-01,CWA,22.71,26.83,18.96,0.82,59.0,0.0,,19.481012226285348,0.014078234425911948,0.01711568521065357,414.7722387458547,-0.006036574074074069,-0.0028181621160903894,2.1420251303528817,0.6204826549453558,0.6409658293204097
1998-08-02,CWA,21.9,29.46,17.4,0.78,49.0,11.3,,17.893918870825996,0.012746975758930745,0.016283731699510584,512.8264547041621,-0.009403125000000028,-0.03491017844991489,0.26935196030265357,0.4825674834358703,0.4978418738054686
1998-08-03,CWA,21.93,27.51,17.19,0.84,60.0,0.0,,19.105454190114042,0.013739532925695231,0.016313892480516737,362.6170448892128,0.00034826388888890207,0.026028260827825566,0.013380221259984833,0.533391101328482,0.6016295027632083
1998-08-04,CWA,21.62,26.12,17.64,0.78,50.0,2.5,,17.622303670811554,0.012527705105702946,0.016004608822279824,511.4911740508968,-0.003598726851851837,-0.03177829109832892,0.1132448198903017,0.5955856403375699,0.5949209748827708
1998-08-05,CWA,21.82,25.64,19.23,0.85,67.0,0.0,,19.187443261718236,0.013806570374247906,0.01620354478475348,338.0532169931769,0.002321759259259251,0.03353624344060946,0.0692313455849919,0.6770319312904449,0.675238073402445
1998-08-06,CWA,19.85,22.86,17.1,0.86,75.0,0.6,,17.441161650937325,0.012354017538585015,0.014336304656165704,308.3170775167516,-0.02286932870370369,-0.03809092850145358,0.6003877984447393,0.699745826458012,0.7150149770882367
1998-08-07,CWA,22.04,28.81,17.64,0.77,34.0,0.0,,17.824762606428802,0.012695136952397374,0.016424906715784816,539.4796499477592,0.025423263888888863,0.008945323628145018,2.842073126219678,0.5087227289353808,0.5146835874973471
1998-08-08,CWA,21.67,26.22,17.11,0.75,46.0,0.0,,17.05051450932391,0.012089123977746741,0.01605413848018138,590.2493768825174,-0.0042952546296296,-0.01589174336493994,0.270282154134562,0.5725618364183108,0.5704077272568292
1998-08-09,CWA,18.94,22.1,16.73,0.88,68.0,4.0,,16.90953438959309,0.011934773999242547,0.01354020691149494,259.6740642253337,-0.0316920138888889,-0.004047587014431079,7.8298536327682795,0.7158456150405728,0.7240522651152448
1998-08-10,CWA,18.12,25.82,13.03,0.87,52.0,0.2,,15.923267429961331,0.011204054457499496,0.012856699226349026,280.4094700288969,-0.009519212962962965,-0.019161978232927538,0.49677610773011693,0.4508931965185579,0.5436408393103854
1998-08-11,CWA,20.17,22.89,17.73,0.85,67.0,0.0,,17.569924252992266,0.012459402560167102,0.014625962291017714,332.84635766902596,0.023798032407407414,0.03291954251104753,0.7229150404936822,0.7268469491315266,0.7195434161963584
1998-08-12,CWA,20.13,25.1,14.54,0.83,60.0,0.0,,17.154185751379753,0.012139371107881635,0.014589473388538783,380.58430976190294,-0.00046435185185188314,-0.008392324787042155,0.055330538752366654,0.519156001345277,0.6136573688787109
1998-08-13,CWA,18.94,23.31,14.83,0.93,82.0,5.7,,17.78344132409076,0.01260433900275589,0.01354020691149494,148.21293472481025,-0.013814467592592566,0.012193056530741589,-1.1329782288602546,0.588979429131913,0.7109908265255237
1998-08-14,CWA,17.45,21.27,14.93,0.94,69.0,23.3,,16.474403078045373,0.011590431842112604,0.012321131285287034,124.72799162128939,-0.017297106481481507,-0.02658813105793168,0.6505574402275067,0.6712124644097356,0.7409934081818137
1998-08-15,CWA,20.07,24.64,15.82,0.79,56.0,0.0,,16.318275927908314,0.011517720121471616,0.014534891482193876,478.90992158339856,0.030415046296296308,-0.0019067512617463947,-15.951239632818782,0.5793977905172156,0.598130667730317
1998-08-16,CWA,19.53,26.18,15.24,0.82,47.0,0.0,,16.377238125533246,0.011551651374427062,0.014051748308351698,402.60362418829305,-0.00626874999999999,0.0008897940911738211,-7.045169283749931,0.5093647232548081,0.5478134267202491
1998-08-17,CWA,19.89,24.38,16.22,0.88,71.0,0.0,,17.844864997035778,0.012669414034362484,0.014372231255179708,262.00842320833084,0.00417916666666666,0.029311579252650287,0.14257732859237834,0.6037240566999285,0.6692223284506169
1998-08-18,CWA,20.17,26.37,14.78,0.82,56.0,0.0,,17.00196936510027,0.012024946834044849,0.014625962291017714,405.0173416123772,0.0032504629629629767,-0.01690014534832948,-0.19233343240354278,0.48897663550814774,0.5636353032627218
1998-08-19,CWA,20.53,25.99,16.07,0.84,55.0,0.0,,17.735014645095067,0.01259488356746467,0.014958024327970306,357.8778832835731,0.00417916666666666,0.01494570030778885,0.27962334187102067,0.5432591295948094,0.6037957530289609
1998-08-20,CWA,20.24,22.21,19.2,0.93,80.0,9.2,,19.071980385679026,0.013675774681123767,0.014690012763226746,150.0539872780762,-0.0033665509259259577,0.028344680563344715,-0.11877187743930954,0.8306568556421424,0.8240500375470013
1998-08-21,CWA,20.81,25.58,18.74,0.93,72.0,55.1,,19.636937464539095,0.0141705372720316,0.015220902243712373,150.87026431627834,0.006617013888888892,0.012974375880009655,0.5100063348005891,0.6589733285278702,0.6968773794928482
1998-08-22,CWA,22.41,26.58,19.73,0.9,68.0,0.0,,20.689744333626287,0.015148384919216763,0.01680325633303761,221.6630516858022,0.01857407407407409,0.025642526660482143,0.7243464858203194,0.6606240318725417,0.7010399169465833
1998-08-23,CWA,22.92,26.86,18.83,0.89,73.0,0.0,,21.011344356894874,0.015459808264037565,0.017337443341073018,246.08153622106374,0.005920486111111129,0.00816659061894925,0.7249642338350596,0.6143762781212962,0.703358683260452
1998-08-24,CWA,21.01,23.61,18.67,0.82,71.0,0.0,,17.821873819523812,0.012672315926048339,0.015411174119446832,408.2118709641396,-0.02217280092592593,-0.07309763110698934,0.3033313199092965,0.7382140881720307,0.6999223861036508
1998-08-25,CWA,18.2,19.58,17.04,0.96,85.0,11.4,,17.551829637550487,0.012411542731396616,0.012922007759726255,83.04595320376517,-0.032620717592592614,-0.006838369571624777,4.770247827486461,0.8526180855792125,0.880676573181821
1998-08-26,CWA,16.35,18.75,15.33,0.96,81.0,26.4,,15.71095010166797,0.01103034058727668,0.011484659790537432,81.6006288824611,-0.021476273148148123,-0.036219868101195145,0.59294178234292,0.805102130304768,0.8250135618402225
1998-08-27,CWA,16.66,23.96,10.87,0.88,57.0,0.1,,14.664527163243926,0.010323832476050563,0.011715135300837442,254.17247667998566,0.003598726851851837,-0.018527071297981118,-0.19424153952729634,0.43698881854138844,0.5603292466482013
