DATE,std_SRAD,std_TMAX,std_TMIN,std_RAIN,std_VAPO,std_WIND,std_q,std_TAVG,std_RH,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,SRAD,TMAX,TMIN,RAIN,VAPO,WIND,q,TAVG,RH,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_SRAD,rolling_std_SRAD,rolling_mean_TMAX,rolling_std_TMAX,rolling_mean_TMIN,rolling_std_TMIN,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_TAVG,rolling_std_TAVG,rolling_mean_RH,rolling_std_RH,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
1,1.2391320655451012,5.562725909141118,5.9522815098425745,5.530011120106879,24.03427270311745,3.8176977475900347,0.1475382938202719,2.5343734631215487,80.98564138415507,1132.2549619838578,2.8669064756615302e-05,0.003983142639873063,1.0751636705391696,0.19074993341450633,79.20218726333381,3.6800000000000006,5.056666666666666,-2.0,2.5033333333333334,11.683333333333332,4.403333333333334,0.07172004276667489,3.528333333333334,28.12586684252284,-4139.7366552359435,-8.746627554278416e-06,-1.9428239086415312e-05,-0.07871398440297683,0.6369379881838555,25.627185249010658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.6198091273960034,5.215079814467308,4.627306507812227,5.5772124623842965,23.96131556651598,3.5820818450766287,0.14709043456573345,2.110911036092912,79.13615334654533,824.0040125137476,3.3510067374862636e-05,0.0001737968963643356,0.3468310831564232,0.17400657172760003,114.42068553098504,3.863333333333332,4.486666666666666,-1.81,2.5233333333333334,11.913333333333334,3.5800000000000014,0.07313193519203884,3.148333333333333,28.371157227344877,-4347.105914961145,-4.411342592592592e-06,3.702467277325435e-05,0.029023792713144245,0.6627088533218883,36.81767732134054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.555564723563569,5.673601908901404,4.529743338495424,3.7290240934667036,24.01592479331498,4.06372938957851,0.14742566219039638,1.891709832916778,93.3221546272362,700.9178434829869,2.215075931550426e-05,0.00015777731365311604,0.4446946188958124,0.14766899411064727,154.5140652378278,3.776666666666665,4.53,-2.1933333333333334,1.3299999999999998,11.686666666666667,4.130000000000001,0.07174050497573815,3.361666666666667,31.572608749300137,-4176.275538405682,2.476543209876542e-06,-3.6488083312772446e-05,-0.06078633062327348,0.637853388176632,45.97428274746106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.6117956004007656,5.475710209539086,5.989942720352462,2.6488427314757574,24.02321769675634,4.444328686231968,0.14747043086486497,1.6658063871711593,83.37685456350926,1026.9302745273012,2.2623000882105824e-05,0.0001713346891572665,0.47649047197062555,0.14804267268140384,125.55432364629486,4.026666666666666,4.426666666666667,-2.6700000000000004,1.1866666666666665,11.746666666666664,4.336666666666669,0.07210882473887655,3.548333333333334,29.017018066698814,-4162.935727735082,2.1669753086419764e-06,9.658610288675083e-06,-0.01677740514829334,0.6158152768916753,39.29064049503062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.7937599372947532,4.871139497078687,5.9525479910880925,5.279608353639131,24.028642869727776,3.0807447972441873,0.14750373417192872,2.079058142193404,63.372801584472526,1033.7267214122305,2.549294881000653e-05,0.000229311232027494,0.7854479416599754,0.17197735562267685,124.50266864041498,4.163333333333332,3.9399999999999995,-3.4400000000000004,2.4766666666666666,11.713333333333336,3.7733333333333334,0.0719042026482441,3.69,23.785060795379128,-4151.097932503896,1.644579475308641e-06,-5.365894604819413e-06,-0.1551702536461978,0.6098591837412647,39.256724061681915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.851746612590767,5.389576999160978,5.657386586446584,1.220401290701066,24.002695250957647,2.5653325387720707,0.14734445049193842,1.843110813614951,83.91359219969583,1132.5172661221973,2.47633158215196e-05,0.00014861988278461538,0.28462815281381215,0.15647481088674398,134.52908854458963,4.3,3.6933333333333334,-3.213333333333333,0.5399999999999999,11.840000000000002,2.99,0.07268176659264744,3.4533333333333336,29.25358713719708,-4203.683571310639,-2.74741512345679e-06,2.0390399498313987e-05,0.04945192712443193,0.6260463926796032,41.25556723275024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.9058168671292852,6.56523410478063,6.641026267457273,3.3457624597065476,24.031726156665602,3.1640146184471285,0.14752266143050585,1.6413487935441895,82.64676837462085,892.4448550851951,2.2645148878471604e-05,0.00017563043922659127,0.3803453183152882,0.14774859223283637,138.15245846055717,4.16,3.8333333333333335,-2.656666666666667,1.3033333333333335,11.639999999999997,2.7933333333333343,0.07145403404885273,3.2450000000000006,28.798249065701626,-4168.238408622235,-2.4184992283950612e-06,-3.219536762891688e-05,-0.011402011288373358,0.6420765729127103,41.96098218716755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1.2583514119124553,6.391693603923516,7.0486943439209355,1.3079069881513639,24.10386624208017,3.4190742848784725,0.14796550508338385,1.936105820229472,79.76152425778793,1134.7547213199791,2.2937027758712423e-05,0.00013897563437397442,0.6110185273146387,0.16734309959109145,114.16525159666662,3.6000000000000014,2.4933333333333327,-3.8733333333333335,0.52,11.48666666666667,2.64,0.07051277243194341,3.1833333333333327,27.17469563326102,-4047.2919384561287,-7.158757716049398e-07,-2.46831151821696e-05,-0.14088797853977414,0.6501400291179961,36.61243440186131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1.670501335720411,6.370044840059434,6.719507542163742,0.9334708437289052,24.101614626124263,3.9551930071916748,0.14795168317245785,1.9055160401608655,62.466874045205266,1151.3264600561952,2.2803123559560365e-05,0.0001100506961703886,0.5966155443388834,0.1603836617822148,91.52880265495335,4.2666666666666675,2.7666666666666666,-4.183333333333334,0.43666666666666665,11.509999999999996,3.2700000000000005,0.07065600789538615,3.475000000000001,23.20419787921779,-4033.089851534871,3.385898919753084e-06,3.7561262233736473e-06,0.17777871647346455,0.6231081357631176,30.15570077334289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.944151264158999,6.076380690744332,5.735139718106864,2.681687579838873,24.08670664041909,4.230487322815866,0.14786016807639457,1.5612182098766894,75.69222372672597,1112.4839550421764,2.0924548339328924e-05,0.00012041457337996481,0.23512830374026572,0.14301454335798494,118.99147685962221,4.340000000000002,3.3966666666666665,-3.229999999999999,1.1400000000000001,11.576666666666664,3.676666666666667,0.07106525207665106,3.313333333333332,26.959706706678595,-4076.2311468594626,-1.8767554012345674e-06,1.073178920963895e-05,-0.026675616968206077,0.6341112994950898,34.77059234839586,4.017666666666667,0.2702949920291707,3.8623333333333334,0.8101715258107804,-2.9270000000000005,0.7954941782655112,1.396,0.8305045320633583,11.679666666666666,0.13507611023254898,3.559333333333334,0.6273416380762543,0.07169753433670534,0.0008291866821085203,3.3946666666666667,0.17449716117822478,27.62621481033019,2.5230439219442045,-4150.568668562508,89.86726281766153,-1.124251875798212e-06,3.738005008303936e-06,-3.659910182183763e-06,2.417216326321468e-05,-0.023415914430605433,0.09681096721329417,0.6338657120283833,0.015876600528662976,37.17217868180426,5.912711206864067
