DATE,std_SRAD,std_TMAX,std_TMIN,std_RAIN,std_VAPO,std_WIND,std_q,std_TAVG,std_RH,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,SRAD,TMAX,TMIN,RAIN,VAPO,WIND,q,TAVG,RH,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_SRAD,rolling_std_SRAD,rolling_mean_TMAX,rolling_std_TMAX,rolling_mean_TMIN,rolling_std_TMIN,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_TAVG,rolling_std_TAVG,rolling_mean_RH,rolling_std_RH,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
1,1.9343358478852097,5.894865289521822,4.904518207793168,8.270240931041323,1.492205803808423,2.264163594268134,0.009160148136874796,1.4949426237404102,1.8998184882656406,826.5752321046648,2.38981070401821e-05,0.00013326078092272,0.40958637942407544,0.12181868766045226,1.1885335280728697,4.58,2.643333333333333,-5.1866666666666665,3.7633333333333328,4.723333333333334,3.1666666666666674,0.028994950242618642,3.915,5.953813333134783,-3719.2746042240065,1.6812739463601548e-06,9.991665815870778e-06,0.035192701257043636,0.576880092386388,6.370102259374341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.768095280108012,5.882864264456812,4.6452855844306855,10.146400188323403,1.4100012227923286,1.875173555186017,0.008655521940062456,1.8178939753866632,1.7871084713630114,906.275413156582,2.0989214113752155e-05,0.00021962181196157068,0.46161570067313645,0.14506940394916537,1.5033568442525116,4.206666666666667,1.8466666666666667,-5.516666666666667,4.776666666666667,4.650000000000001,2.7600000000000002,0.028544781643227234,3.6816666666666666,5.991064071189202,-3706.7270275220685,-2.7087191358024693e-06,-1.1804968130602869e-05,-0.012474573626906774,0.6017596183327586,6.695160747726441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.7553235939678558,6.309799894817877,5.356143749197642,6.660386409694018,1.550216892500241,2.358357601109858,0.009516258644314334,1.5016475626120966,2.2289916493730684,962.491744534936,2.4099394728805507e-05,0.00014238129197873515,0.993387229628943,0.13580505991509026,1.3110192580303506,4.623333333333332,1.5766666666666667,-4.7,3.283333333333333,4.640000000000001,3.4233333333333347,0.02848339501603751,3.1383333333333323,6.2183819246893846,-3759.1826823162623,-6.30744598765432e-06,-1.6097683814458305e-06,-0.29471330971623655,0.6464960480636944,6.7005274378919335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.8207614928356495,6.537021009463021,5.852918517493114,4.0179711240902405,1.6586104140958258,1.7147400191671427,0.01018164991431141,1.7021023173859362,2.276269876357587,1035.8970818011117,2.064285215051205e-05,0.00018258185591571617,0.21521085977084928,0.1461672928166071,1.378904057636478,4.4,1.6333333333333335,-5.4300000000000015,1.8933333333333335,4.606666666666667,3.096666666666667,0.028278772925405052,3.5316666666666667,6.023863104444427,-3671.8425953123574,4.566126543209877e-06,-5.365894604819462e-06,0.028440601859849948,0.6123943466752951,6.596448048634138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.9052890690867905,5.349036866791895,5.37634666369979,6.122185959242029,1.4476139702615995,1.6957011230905563,0.00888641391071024,1.6118998927873331,2.0898182210556713,959.5816486639026,2.4593686058435932e-05,0.00015827491620267695,0.3974976976904786,0.14840647256908188,1.3874485647931842,4.856666666666667,1.2433333333333332,-5.9799999999999995,3.9566666666666674,4.3599999999999985,2.4666666666666677,0.026764569454724895,3.611666666666666,5.706667390101075,-3544.1732414938215,9.287037037037052e-07,-3.970762007566415e-05,-0.053752619591091545,0.6023766013869668,6.484833585488756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.02088236105949,5.702107898203841,5.3278157522248435,4.911515907105171,1.4666248687879004,1.9626512680555348,0.009003115404747833,1.470374102057024,2.0079181449496,948.6034927753695,1.9172084806394246e-05,0.00016537597237931422,0.19232468801915345,0.13143654774029265,1.3140124453992028,5.1499999999999995,1.3900000000000001,-5.570000000000002,2.1666666666666665,4.493333333333333,3.080000000000001,0.027583057817254713,3.480000000000001,5.888632726879479,-3634.467047189963,-1.5284915123456792e-06,2.1463578419277896e-05,-0.016596849941082722,0.6122984837512302,6.57506171467477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2.159674837168515,6.176373224384724,6.002682350607839,4.509142691919601,1.4875112285870027,1.9278240965208513,0.00913132972298165,1.8661542297450664,2.1495565372225007,998.47540135399,1.919727637146064e-05,0.00018383047127418077,0.48954402238180383,0.15662820536301952,1.5946890831020082,4.916666666666667,1.0999999999999999,-5.743333333333334,2.173333333333334,4.42,2.426666666666667,0.027132889217863318,3.4216666666666664,5.865841775512357,-3598.4249061827422,-6.771797839506163e-07,-1.1804968130602847e-05,-0.05342968157333031,0.6239746799790888,6.686408535469742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2.1603958768771028,6.0676919052858365,5.990779313378953,2.6308711026237472,1.657657258364013,1.7303245327122156,0.010175798812755156,1.5662716547750342,2.3789009680698,1126.7533716537148,2.284638780961356e-05,0.000134506953205485,0.3449631944381337,0.14384860099284366,1.4185537683114373,4.859999999999999,-0.3633333333333332,-6.723333333333334,1.63,4.21,2.3333333333333335,0.025843770046878854,3.1799999999999997,5.671104141213033,-3464.4646274098363,-2.805459104938271e-06,-3.3805136010362694e-05,-0.02444277906416478,0.6378740161922298,6.85086706580633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2.222168869091325,5.900130526512532,5.668055272729142,2.9291735133420085,1.6601620195133011,1.8721061960250556,0.010191174696642224,1.7902802708726533,2.2484980655864244,1103.8093625441402,1.8027499043921376e-05,0.00012407069665046084,0.4071330349964516,0.15703043940657463,1.4985523850101248,5.069999999999997,0.48666666666666675,-6.973333333333334,1.7833333333333337,4.3199999999999985,2.5266666666666677,0.026519022945965955,3.730000000000001,5.591728847017683,-3462.2428438016946,6.384837962962962e-06,1.7707452195904285e-05,-0.008205037943660174,0.593772605878551,6.665145272638569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2.0539952657501765,5.595749618514346,5.56181149684496,5.904702976558543,1.5940406259695452,1.9220110397137709,0.009785277763168586,1.5046441516147615,2.3984486735850794,1026.2671378258276,1.874239782891446e-05,0.0001768472928503054,0.25988551238188434,0.13652881073310164,1.3391726915976567,4.62,0.4999999999999999,-5.993333333333333,2.2,4.519999999999999,2.763333333333334,0.02774675548976067,3.2466666666666684,6.071253203156213,-3672.267315418152,-5.610918209876544e-06,3.219536762891683e-05,0.010120995541543476,0.6319119980612984,7.008418275059017,4.728333333333333,0.2959948698254121,1.2056666666666667,0.8380902011031899,-5.781666666666668,0.6794719263997834,2.762666666666667,1.09398106377635,4.4943333333333335,0.16532086273160237,2.804333333333334,0.3704553421045879,0.027589196479973682,0.001014849016719035,3.493666666666667,0.25278791188476907,5.8982350517337645,0.19530377559163742,-3623.3066890870905,104.11642965538513,-6.077271578331201e-07,4.094446293382599e-06,-2.274029127352808e-06,2.3305896003374155e-05,-0.038986055279803575,0.09466112423028779,0.6139738490707501,0.02140541857265653,6.663297294276402,0.17866690961336146
