DATE,SRAD,Tmax,Tmin,RAIN,VAPO,WIND,q,Tavg,qsat,RH2,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1
1971-01-01,3.0,11.9,-0.9,8.9,6.6,1.9,0.004051517394522575,5.5,0.005561788040183419,0.7273512737045339,0.7308948982222779,1.063172958468865,553.1722737991498,,,,0.41112380333854043,0.4740260796404018
1971-01-02,3.0,-0.1,-3.1,1.7,4.7,2.4,0.002885171477917592,-1.6,0.0033447766069728104,0.8621925886991659,0.8643160300650146,-3.5669710039164975,269.9875822349678,-0.0824224537037037,-0.030585599247470993,2.6948124519914023,0.8020389692444233,0.7745818928850045
1971-01-03,3.0,-2.4,-3.6,3.1,4.4,2.9,0.002701011596348384,-3.0,0.003015178146722422,0.8955227848111326,0.8974178359269072,-4.446231138911236,227.30312696335432,-0.016252314814814813,-0.004829305144337527,3.365352639576116,0.9146016501366014,0.8583393962816085
1971-01-04,3.0,-0.6,-5.5,0.1,4.4,0.0,0.002701011596348384,-3.05,0.0030039614951665352,0.8988767377203217,0.90076262267947,-4.446231138911236,221.9056980747233,-0.0005804398148148127,0.0,,0.6944099793656475,0.7520128109508405
1971-01-05,3.3,3.8,-2.3,0.2,5.2,3.7,0.0031921046138662715,0.75,0.0039705796078869674,0.8033113543959242,0.8058534645905425,-2.206672221848731,367.40766706978076,0.044113425925925924,0.012878147051566728,3.4254482224256924,0.6440290779854313,0.6484879847542828
1971-01-06,3.0,-0.4,-4.2,0.2,3.9,1.9,0.002394078460399704,-2.3000000000000003,0.003176174087392133,0.7531707969581974,0.7551925917492723,-6.0377170639444575,498.3374340899524,-0.03540682870370371,-0.02092698895879594,1.691921794072609,0.7549867424561618,0.6569134240935487
1971-01-07,3.1,-1.9,-3.7,1.3,4.5,0.0,0.00276239822353812,-2.8,0.0030604185354307003,0.9023513157893399,0.9042710067266817,-4.147378886200088,212.06260988404205,-0.005804398148148143,0.009658610288675054,-0.6009558284957345,0.8748711968722885,0.8460172222000031
1971-01-08,3.4,0.6,-2.1,0.0,4.2,2.4,0.002578238341968912,-0.75,0.0035601835030329137,0.7234739745694289,0.7257306607519046,-5.062506039993237,545.7567937748177,0.023798032407407403,-0.004829305144337527,-4.927837793665026,0.8210684134284456,0.6579656544989015
1971-01-09,3.1,-1.6,-5.0,0.0,4.0,2.4,0.00245546508758944,-3.3,0.002948433534103612,0.8323917133681135,0.8342689130287833,-5.705450131463033,349.7625154824172,-0.029602430555555552,-0.0032195367628916846,,0.77602890565011,0.7355881106936294
1971-01-10,3.1,-4.0,-5.4,3.9,3.7,2.9,0.002271305206020232,-4.7,0.0026540299394562697,0.8554665901396473,0.8571478538912205,-6.725641085624937,323.78762225076906,-0.016252314814814817,-0.004829305144337527,3.365352639576117,0.8997550111910781,0.8131770579681326
1971-01-11,3.3,0.4,-9.6,1.4,4.5,0.1,0.00276239822353812,-4.6,0.0026741548927141767,1.033089993972188,1.034644358418975,-4.147378886200088,17.629712182437203,0.0011608796296296358,0.012878147051566738,0.09014337427436074,0.4703810842081309,0.7152266847843061
1971-01-12,5.0,1.6,-3.3,0.0,4.7,0.0,0.002885171477917592,-0.8499999999999999,0.0035342169073551526,0.8158224375334097,0.8180811450514099,-3.5669710039164975,350.90788210048095,0.04353298611111111,0.0032195367628916846,,0.6989968543012594,0.6852028313719293
1971-01-13,3.3,-1.0,-4.2,0.0,4.3,0.0,0.0026396249691586476,-2.6,0.003106262182454564,0.8493777430848451,0.8513523523325759,-4.751182923098075,308.0163390220515,-0.02031539351851852,-0.006439073525783381,3.1550180996026036,0.788783364833305,0.7567116195948528
1971-01-14,3.4,1.6,-4.4,0.0,4.7,1.9,0.002885171477917592,-1.4000000000000001,0.0033943891659728195,0.8495484475891281,0.8517087731201608,-3.5669710039164975,291.5699399055734,0.013930555555555554,0.006439073525783381,2.163440982584642,0.6437027534453746,0.6852028313719293
1971-01-15,5.3,0.0,-3.0,0.0,4.1,3.7,0.0025168517147791756,-1.5,0.003369501639331508,0.7463122371645279,0.7484564313502295,-5.380491256783239,503.9674438168867,-0.001160879629629628,-0.009658610288675066,0.12019116569914672,0.8021851796767155,0.6708115183246073
1971-01-16,6.6,5.2,-6.3,0.0,4.6,0.8,0.0028237848507278555,-0.5499999999999998,0.003612626383892973,0.7810248623248471,0.7833343283079108,-3.8543717016918086,418.7003905755988,0.011028356481481483,0.008048841907229211,1.3701792889702762,0.43224185687909783,0.5201412208648282
1971-01-17,7.3,4.8,-5.6,0.0,4.7,0.0,0.002885171477917592,-0.3999999999999999,0.0036524083284277874,0.7893289040211781,0.7916648957024819,-3.5669710039164975,399.4425135415003,0.0017413194444444433,0.001609768381445854,1.0817204912923146,0.46882474400158886,0.5464686525902163
1971-01-18,3.4,-0.9,-5.8,0.0,4.3,0.0,0.0026396249691586476,-3.35,0.0029374382535108335,0.8983462954775443,0.9001900824611113,-4.751182923098075,227.07448817269452,-0.03424594907407408,-0.006439073525783381,,0.6937770865961849,0.7511974996123952
1971-01-19,7.3,5.4,-5.3,0.0,5.3,1.9,0.0032534912410560075,0.050000000000000266,0.0037741025079477274,0.8616066737049295,0.8640066415949833,-1.9486404932609225,248.54863704677985,0.03946990740740741,0.016097683814458422,2.4518997802625995,0.4600040488481332,0.5910196520482989
1971-01-20,7.8,11.0,-0.3,0.0,6.9,1.2,0.004235677276091784,5.35,0.0055039658175273015,0.7685880516480682,0.7721178281722165,1.6826629422058341,457.7600273865304,0.061526620370370357,0.0257562941031335,2.3887994182705445,0.4558781662557226,0.5259940123410455
1971-01-21,3.5,10.8,2.9,0.0,7.7,7.5,0.004726770293609672,6.8500000000000005,0.00610696387005396,0.7729234285354654,0.7768446770548838,3.224965863458104,453.4041284994566,0.017413194444444453,0.012878147051566738,1.3521506141154047,0.5813107731712203,0.5948355992859696
1971-01-22,3.6,14.0,5.4,0.0,8.5,6.0,0.005217863311127559,9.7,0.007416241350129038,0.7020176477568588,0.7067211047067818,4.631394405840155,634.7505611808812,0.03308506944444443,0.012878147051566716,2.5690861668192713,0.5613895381581502,0.5321196454338064
1971-01-23,3.6,8.3,6.4,3.4,9.4,0.0,0.005770342955835184,7.3500000000000005,0.006320609618475427,0.912435611135896,0.9164185792515285,6.079972040167184,159.64926462610433,-0.027280671296296282,0.014487915433012604,-1.8829949292866328,0.8781680135818706,0.8589928161985146
1971-01-24,6.8,16.6,0.9,9.0,9.2,0.8,0.005647569701455711,8.75,0.00695454432364321,0.811001596356203,0.8154752837850084,5.769010776445015,374.2637522078716,0.016252314814814806,-0.003219536762891708,,0.34553607100303696,0.48734725300514653
1971-01-25,7.3,16.0,4.9,0.0,9.4,1.2,0.005770342955835184,10.45,0.007799741890858396,0.7383019520103872,0.7432952739941295,6.079972040167184,548.5510521907297,0.019734953703703696,0.003219536762891708,,0.47667661839915787,0.5173559596770311
1971-01-26,5.0,14.6,5.0,0.0,9.0,0.0,0.00552479644707624,9.8,0.007466388281442386,0.7385110104621418,0.7432896831401029,5.452014248503465,545.3057403702517,-0.007545717592592576,-0.006439073525783369,1.1718638655666809,0.5251824181137278,0.541955010529293
1971-01-27,8.7,15.0,3.8,0.9,8.4,3.7,0.005156476683937824,9.4,0.007267588827112268,0.7080112100395697,0.7126279712127093,4.4621633836900445,618.2668811449514,-0.0046435185185185225,-0.009658610288675054,0.48076466279658847,0.47056455963118593,0.49294344018556163
1971-01-28,6.2,11.2,1.9,1.7,7.7,1.2,0.004726770293609672,6.55,0.0059818763723144255,0.7891854037847135,0.7930292674962818,3.224965863458104,415.93906338840304,-0.033085069444444455,-0.011268378670120897,2.9360984763648776,0.5271875275198651,0.579237921414337
1971-01-29,10.1,14.0,-0.6,0.0,6.7,0.5,0.004112904021712312,6.7,0.006044132842760198,0.679159172402935,0.6829565871066193,1.272393594871237,676.573342828792,0.0017413194444444485,-0.016097683814458422,-0.10817204912923258,0.3662838789312002,0.41943548522429447
1971-01-30,7.1,13.2,1.4,0.0,7.2,1.2,0.004419837157660992,7.3,0.0062989505406982615,0.7003539530327836,0.7043420265322593,2.2787315165076043,626.8533721920421,0.006965277777777773,0.008048841907229211,0.8653763930338579,0.44592156944552397,0.47483026304955794
1971-01-31,6.8,13.0,5.4,0.0,7.5,6.0,0.0046039970392302,9.2,0.007169961915516965,0.6404676561548928,0.6449004585028837,2.853193376058486,792.4570174661038,0.022056712962962955,0.004829305144337527,4.567264296567585,0.5991778718624362,0.5011215528441189
1971-02-01,4.8,11.8,5.1,0.0,7.6,2.9,0.004665383666419935,8.45,0.006814142747068012,0.6831837936201454,0.6874753250046103,3.040162441190028,675.9213420168152,-0.008706597222222221,0.0016097683814458197,,0.6349482595107987,0.5494620568706536
1971-02-02,4.0,9.0,-0.8,3.1,6.6,4.4,0.004051517394522575,4.1,0.005042493870961252,0.8026754631379275,0.8059115085652353,1.0631729584688678,378.87027255103663,-0.05049826388888888,-0.016097683814458422,3.1369894247477363,0.5025467900889332,0.5752179968890654
1971-02-03,8.6,0.2,-2.5,11.7,3.9,2.9,0.002394078460399704,-1.15,0.003457325005345697,0.6917275212221801,0.6938983785093205,-6.0377170639444575,622.2441320882574,-0.060946180555555556,-0.04346374629903773,1.4022302664900488,0.8205337864841946,0.6289025674970511
1971-02-04,4.1,0.8,-3.4,1.2,4.5,0.8,0.00276239822353812,-1.2999999999999998,0.0034194401162992126,0.8073187687509201,0.8095040116074078,-4.147378886200088,373.92004404081206,-0.0017413194444444433,0.009658610288675054,-0.1802867485487204,0.7348535699266671,0.6948634427764034
1971-02-05,4.2,-0.6,-3.0,0.0,4.9,0.0,0.003007944732297064,-1.8,0.003295810329887653,0.9123935952355388,0.9144559661876246,-3.0081064496130354,179.35220775975745,-0.0058043981481481505,0.006439073525783369,-0.901433742743603,0.8379739970000891,0.8374688121952543
1971-02-06,4.2,0.8,-2.6,0.0,5.5,0.1,0.0033762644954354803,-0.9,0.0035212969003944965,0.9586732571312443,0.9608340111321335,-1.4452866335975558,82.84831886203895,0.010447916666666668,0.009658610288675066,1.081720491292322,0.7799128307782862,0.8492775411711597
1971-02-07,4.3,3.3,0.0,0.0,6.0,0.1,0.0036831976313841603,1.65,0.004236530304780981,0.8689072893937166,0.871600755042682,-0.25459661651064464,237.35027791173962,0.029602430555555552,0.008048841907229211,3.6778496703938983,0.7895688567968477,0.7751003175361725
1971-02-08,4.4,5.5,0.4,0.0,6.0,0.8,0.0036831976313841603,2.95,0.004648639561739746,0.7915495541294142,0.7945304111873238,-0.25459661651064464,399.1102569901534,0.015091435185185189,0.0,,0.696754527211725,0.6644499074747982
1971-02-09,4.6,6.0,2.8,0.0,6.6,2.4,0.004051517394522575,4.4,0.005149993436618149,0.7858357190023798,0.78914052790691,1.0631729584688678,416.23946960344887,0.01683275462962963,0.009658610288675032,1.7427719026376358,0.7992728673621944,0.7060182001645466
1971-02-10,4.4,7.2,2.4,1.0,7.7,0.5,0.004726770293609672,4.8,0.005296490984892042,0.8919234600587355,0.8952784308392905,3.224965863458104,197.18722141918224,0.004643518518518512,0.017707452195904288,0.26223527061632007,0.715327556604154,0.7584269503989394
1971-02-11,10.0,5.8,-1.6,0.2,5.5,0.8,0.0033762644954354803,2.0999999999999996,0.004375350657367394,0.7708821882179989,0.7736829666020718,-1.4452866335975558,440.82937191203695,-0.031343750000000004,-0.03541490439180853,0.8850440383300827,0.589801164730446,0.596544746117335
1971-02-12,10.8,8.6,-6.3,0.0,4.8,0.1,0.0029465581051073275,1.15,0.004086889380442455,0.7201536055713966,0.7227458741349905,-3.2849527875058357,550.0237246613099,-0.011028356481481478,-0.01126837867012092,0.9786994921216234,0.34228983657076245,0.4298053946863158
1971-02-13,10.8,11.6,-5.3,0.0,5.3,0.1,0.0032534912410560075,3.15,0.004715105920317272,0.689002627599208,0.6919696693948253,-1.9486404932609225,633.1347144006127,0.023217592592592592,0.008048841907229211,2.884587976779528,0.3022025240158082,0.38827404028112505
1971-02-14,8.6,12.4,-2.5,0.0,6.3,0.0,0.0038673575129533674,4.95,0.005352374474285304,0.7214727114453061,0.7248771256024259,0.4182028183889426,564.5277159034115,0.020895833333333336,0.016097683814458422,1.298064589550788,0.35362302191523354,0.4378278394933442
1971-02-15,9.9,14.0,0.2,0.0,6.7,3.7,0.004112904021712312,7.1,0.006212971574417096,0.6605906569597071,0.66446503423419,1.272393594871237,726.302750665122,0.02495891203703703,0.006439073525783392,3.8761650937974768,0.38821436961047334,0.4194354852242944
1971-02-16,7.0,9.6,5.0,0.5,7.1,7.5,0.004358450530471255,7.3,0.0062989505406982615,0.6905842339589371,0.6945594983859779,2.0825277743676014,651.1223495149995,0.0023217592592592613,0.0064390735257833474,0.3605734970974426,0.7300194464530656,0.5942967095956598
1971-02-17,4.8,8.6,4.4,0.0,8.2,2.9,0.005033703429558351,6.5,0.005961251102690333,0.8436166706888354,0.8474360518708829,4.118284482243163,298.42531109055153,-0.009287037037037035,0.017707452195904264,-0.5244705412326415,0.7488937607363624,0.7342508825891227
1971-02-18,4.9,6.2,3.6,17.4,7.9,0.0,0.004849543547989143,4.9,0.005333688737068435,0.908786481947357,0.9121470213099868,3.5882855472290784,164.3208523472981,-0.01857407407407407,-0.004829305144337527,3.8461173023727038,0.8341781804338412,0.8334898258700456
1971-02-19,7.4,13.2,1.3,12.7,8.0,0.0,0.00491093017517888,7.25,0.006277357371822374,0.7812501884246279,0.7852840195755052,3.7669019036748455,435.99661138373546,0.027280671296296292,0.001609768381445865,,0.44273270329869513,0.5275891811661755
1971-02-20,5.0,9.0,4.3,2.2,6.9,0.5,0.004235677276091784,6.65,0.006023317072997439,0.7019509601077831,0.7057651142787603,1.6826629422058341,619.6558099737223,-0.006965277777777773,-0.017707452195904264,0.3933529059244809,0.7238294315392363,0.601364269474932
1971-02-21,5.1,5.2,2.7,1.2,7.0,0.5,0.00429706390328152,3.95,0.0049894953627935305,0.8606232350299574,0.8638061093400773,1.8838606023199855,258.15745912206756,-0.031343750000000004,0.0016097683814458423,,0.8388899922180904,0.7915192491421298
1971-02-22,5.2,6.0,2.4,0.8,7.2,0.0,0.004419837157660992,4.2,0.005078103449939082,0.8697961463549541,0.8730299120275187,2.2787315165076043,240.1956787912814,0.002902199074074074,0.0032195367628916846,0.9014337427436027,0.7768798995589503,0.7702016729067782
1971-02-23,5.2,5.6,2.8,2.0,7.0,0.5,0.00429706390328152,4.199999999999999,0.0050781034499390795,0.8455308728586951,0.8487790811378656,1.8838606023199855,289.3600772676324,-1.0310682349065111e-17,-0.0032195367628916846,3.202535988377529e-15,0.8217154779608631,0.7698327774872786
1971-02-24,5.3,4.8,1.2,0.1,6.6,0.0,0.004051517394522575,3.0,0.004665177618801758,0.8679243013273537,0.8708939093929948,1.0631729584688678,241.7610593971397,-0.013930555555555547,-0.006439073525783392,2.1634409825846372,0.7749678412671972,0.7673815121479632
1971-02-25,5.5,5.5,0.8,0.4,5.8,0.0,0.003560424377004688,3.15,0.004715105920317272,0.7542351308807825,0.7572498268849032,-0.7199059657758767,481.5440809191999,0.0017413194444444433,-0.012878147051566728,-0.1352150614115404,0.7171731881805964,0.6423015772256383
