1971 72   15.60    4.90  -15.30     .30    2.50    1.20
1971 73   13.60   10.00   -9.90     .00    4.30     .50
1971 74    6.50    5.10     .70     .00    6.60    1.20
1971 75   99.90   10.70     .60    3.00    7.80    1.20
1971 76    6.70   11.40     .00     .40    8.20     .50
1971 77   14.60   16.00     .40     .20    6.50    1.20
1971 78   11.80   16.30    -.20     .00    6.60    3.70
1971 79    7.20   18.40    4.80     .00    7.20    3.70
1971 80   13.40   22.80   -1.00     .00    7.80     .80
1971 81   13.00   19.90    6.90     .00    7.90    6.70
1971 82   11.10   15.30    3.30     .00    6.90    4.40
1971 83   11.70    9.30     .70    4.00    5.30    1.20
1971 84   16.50   10.10   -3.70     .00    4.90     .80
1971 85   18.60   15.20   -4.40     .00    5.30     .80
1971 86   10.50   13.60    -.10     .00    7.10    1.90
1971 87    7.40    8.20    4.40     .70    8.40     .50
1971 88    7.50    6.40    2.80    7.30    7.30    2.90
1971 89    7.60    3.50     .00   14.00    6.80     .50
1971 90    7.60    6.40    1.60   14.40    7.20     .50
1971 91   12.20   14.60    2.40     .00    8.40    3.70
1971 92   10.70   15.30    4.00     .00    8.10    3.70
1971 93   13.20   17.10    4.40    1.60    8.50    3.70
1971 94   14.90   21.10    1.00     .60    8.10    2.40
1971 95    8.60   17.80    5.60     .00    9.40    3.70
1971 96    8.00   10.40    8.20   11.70   10.70    2.40
1971 97   20.20   19.30    5.90   16.00    8.60    1.20
1971 98   20.70   20.20    2.20     .00    9.30    1.90
1971 99   13.60   18.60    2.30     .00    9.80    2.40
1971100   13.50   18.60    6.60     .00   10.70    2.90
1971101   13.10   18.40    6.70     .00    8.90    2.90
1971102    8.40   14.10    8.70    7.60    9.20    1.90
1971103   10.20   13.80    7.60     .00    7.60    2.40
1971104   10.90   10.60    5.50    1.10    7.10    1.90
1971105   19.90    8.50    -.90     .00    4.90    4.40
1971106   24.10   15.80   -3.40     .00    5.30    1.90
1971107   22.40   20.40   -2.10     .00    6.90    1.90
1971108    8.80   14.10    5.20     .00    7.30    3.70
1971109   23.90   17.40   -1.80     .00    6.40    2.40
1971110   24.20   15.80    -.40     .00    6.50    2.90
1971111   24.50   20.10   -1.30     .00    7.00     .10
1971112   25.20   20.90     .70     .00    7.10    1.90
1971113   17.90   25.10     .60     .00    7.30     .80
1971114   15.50   21.10   11.30     .20    9.50    2.40
1971115    9.10   15.40    7.70     .00    9.90    1.90
1971116   17.70   18.10    7.60    6.50   10.70    1.90
1971117   21.90   20.90    1.80     .30    7.90    1.90
1971118   17.20   22.80    8.00     .00    8.60    3.70
1971119   18.30   16.40    5.90     .60    8.20    1.90
1971120   15.30   22.60    5.70     .00   10.90    2.90
1971121   21.50   30.10    6.30     .00   11.10    2.40
1971122    9.90   25.80   11.90     .00   12.00    3.70
1971123   14.50   22.70    7.40     .00   13.70    2.40
1971124   21.20   24.60   11.20     .00   13.10    3.70
1971125   19.10   24.40    9.80     .00   12.20    1.20
1971126   11.40   15.20   11.00     .30   12.70     .80
1971127   14.10   17.90    7.80   12.40   12.10    2.40
1971128   19.30   17.90    8.80    5.70   10.80    2.40
1971129   11.80   17.00    6.00     .00   11.10     .80
1971130   21.10   21.40    5.20     .00   11.20    1.20
1971131   22.10   24.00    7.10     .00   11.10    1.20
1971132   26.50   23.60    4.30     .00    9.70    2.40
1971133   27.40   24.10    4.90     .00    9.50    2.40
1971134   27.40   26.20    4.80     .00    9.70    1.90
1971135   27.20   28.20    5.70     .00   10.30     .50
1971136   22.60   27.80    8.10     .00   13.10    1.20
1971137   27.30   27.90    7.90     .00   13.20    2.40
1971138   20.40   27.80    9.10     .00   13.60    1.90
1971139   20.90   28.30   11.30     .00   12.60    1.20
1971140   27.40   29.60    7.70     .00   12.00    1.90
1971141   21.20   28.30    9.30     .00   14.10     .80
1971142   20.90   28.60    9.90     .00   14.60    1.90
1971143   18.20   23.40   11.90    7.70   13.60    2.40
1971144   17.20   24.10    8.30    3.70   12.10    1.90
1971145   25.30   25.90    9.40     .00   12.40    1.90
1971146   26.00   27.70   10.90     .60   13.70    2.40
1971147   15.50   24.20   12.80    5.00   16.10    2.40
1971148   17.90   23.60   11.60     .90   13.20    1.20
1971149   10.40   16.70   13.00    1.40   14.40     .80
1971150   10.40   17.90   12.60   18.10   14.60    2.40
1971151   14.10   23.10   12.60     .90   15.10     .80
1971152   11.00   20.20   13.60    9.80   16.10    1.20
1971153   19.90   23.60   12.40   16.60   15.30    1.90
1971154   23.90   24.40   10.60    1.00   14.70     .80
1971155   17.90   25.40   10.80     .00   14.00     .80
1971156   20.00   26.60   10.60     .20   14.60    1.20
1971157   19.70   27.00   13.30     .00   16.40     .80
1971158   17.70   24.60   11.90     .50   15.30    2.40
1971159   15.60   23.30   12.40    1.00   15.00     .50
1971160   20.00   25.40   13.80    1.60   15.20     .80
1971161   18.10   26.60   10.90     .00   15.00     .80
1971162   26.20   28.70   10.60     .50   11.20    3.70
1971163   18.80   22.50    8.60     .20   11.40    4.40
1971164   20.80   22.40    8.80    1.10   12.50    1.20
1971165   24.10   24.60   10.50    2.60   12.90     .50
1971166   25.40   29.90    9.00     .00   14.50     .80
1971167   26.70   29.00   10.10     .00   13.30    1.90
1971168   24.90   23.60    8.50     .00   13.90    1.20
1971169   16.90   27.60   13.60     .00   16.90    1.90
1971170   24.10   20.60   11.80   12.10   10.60    1.90
1971171   18.30   21.00    9.40     .00   12.60     .80
1971172   26.00   27.40    8.80     .30   14.10    2.40
1971173   26.10   26.40   10.70     .00   16.40     .80
1971174   18.20   24.60   12.00     .00   14.40    1.20
1971175   25.60   26.60   11.70     .00   14.70    2.40
1971176   21.70   30.90   11.20     .00   15.70    1.20
1971177   12.90   28.60   13.70    1.40   17.50     .80
1971178   21.70   30.30   13.60   30.50   17.90    1.20
1971179   22.40   24.60   14.90    6.80   14.70    1.20
1971180   11.30   20.40   10.20     .00   12.10    1.90
1971181   13.70   19.00    6.70     .70   10.10    1.20
1971182   10.50   17.40    7.90     .00   11.10    3.70
1971183   11.60   17.30   10.20    2.00   11.10    2.40
1971184   24.90   25.20    9.20     .00   12.50    1.90
1971185   23.40   24.70    9.70     .00   13.00    2.90
1971186   24.20   27.40    9.60     .00   14.10    1.20
1971187   12.40   26.20   13.90     .00   16.10    1.20
1971188   20.30   27.60   14.80     .00   15.50    2.40
1971189   26.00   26.10   10.00     .00   12.50    2.40
1971190   27.70   27.00   10.40     .00   13.20    1.90
1971191   27.00   28.40   11.00     .00   13.50    2.40
1971192   28.10   29.00    9.90     .00   13.40    1.90
1971193   28.00   30.40    9.70     .00   13.60    1.90
1971194   28.40   31.00   10.30     .00   13.80     .80
1971195   16.70   26.70   11.70     .00   17.30    2.90
1971196   15.60   26.00   15.80    3.80   17.20    1.90
1971197   24.80   29.60   10.70     .00   14.10    1.20
1971198   27.50   32.60   10.80     .00   16.20     .50
1971199   21.30   34.30   13.70     .00   17.50    1.20
1971200   18.60   30.60   13.40     .00   16.70    1.90
1971201   10.10   18.10   14.80    9.10   13.70    1.90
1971202   16.30   22.10    8.30     .00   12.40     .80
1971203   23.40   24.00    7.90     .10   11.80    1.20
1971204   25.10   25.20    8.90     .00   10.90    1.20
1971205   24.80   26.80    9.00     .00   11.70    1.20
1971206   26.00   27.60    8.90     .00   11.80    2.40
1971207   24.90   28.60    8.60     .00   13.80    1.20
1971208   22.10   29.30   10.70     .00   14.10    1.90
1971209   16.40   29.60   10.90     .00   16.20     .80
1971210   13.30   30.30   15.30     .00   19.80    2.90
1971211   15.00   25.80   16.40   62.20   19.90    1.90
1971212   10.80   24.70   17.40   27.30   20.30    1.20
1971213    9.70   24.60   18.60    1.60   21.60     .80
1971214   25.10   28.80   16.10     .80   19.00    1.90
1971215   23.70   30.10   18.20     .00   20.20    1.20
1971216   21.60   31.70   15.00     .00   19.60    1.90
1971217   22.20   29.80   15.10    5.10   21.20     .50
1971218   21.40   32.20   17.40     .00   19.20     .80
1971219   23.70   33.70   16.00     .00   18.90     .80
1971220   23.20   33.70   14.80     .00   22.20     .50
1971221   11.50   24.40   15.00     .00   15.50    1.20
1971222   10.00   20.60   12.40    3.50   16.20    1.90
1971223   21.30   29.00   12.90     .10   18.00     .50
1971224   18.20   32.00   15.10     .00   18.30    1.90
1971225   20.00   26.60   14.60    1.10   18.00    1.20
1971226   20.50   28.60   12.90     .00   16.50     .80
1971227   21.50   31.30   12.40     .00   17.40     .80
1971228   24.10   32.10   12.20     .00   17.40     .80
1971229   12.90   24.00   15.90     .00   16.60     .80
1971230    8.90   18.80   15.30     .20   16.30     .80
1971231   18.20   26.10   14.60     .00   18.10     .80
1971232   20.40   27.20   12.30     .00   14.00    1.20
1971233   21.50   29.00    7.60     .00   14.60     .80
1971234   19.80   31.10   11.00     .00   16.50    1.20
1971235   18.60   32.20   14.40    2.30   17.50     .80
1971236   16.00   26.10   14.50     .00   17.70    1.20
1971237   12.00   22.60   15.50   11.50   16.00    1.20
1971238   18.70   28.20   12.60     .00   18.50     .80
1971239   12.00   33.30   15.00     .00   18.70    1.90
1971240   16.80   23.60   12.70    1.20   15.10     .80
1971241   21.80   22.80    9.40     .00   12.80    1.20
1971242   18.80   26.60    7.90     .00   13.50    1.90
1971243   14.70   28.60   10.90     .00   15.50    1.20
1971244    8.10   18.60   13.00   14.70   15.20     .50
1971245    8.00   16.00   13.00   31.60   15.10     .10
1971246   16.90   22.50   12.40    2.40   14.10     .80
1971247   16.60   23.60   10.30     .00   13.50     .50
1971248   14.70   25.60   11.20     .00   15.40     .80
1971249    7.70   21.60   12.80     .00   12.80    1.90
1971250   10.70   15.40    7.60     .00   10.40     .80
1971251   10.00   13.60    6.80    2.00    9.90    1.20
1971252    7.50   12.60    2.90    4.30    8.90     .10
1971253   11.60   20.00    4.80    1.10   12.40     .80
1971254    9.30   21.00   10.60     .60   16.80     .00
1971255   16.50   22.60   11.00    1.00   13.00     .50
1971256    7.30   14.70    9.40     .00   13.10     .10
1971257    8.10   17.40   10.30   10.10   11.90     .50
1971258    7.10   15.20    9.80    1.50   13.30     .00
1971259    7.10   12.90    7.40   21.70   10.70    2.40
1971260    7.00    9.00    5.80    9.00    9.20     .50
1971261    6.90    7.90    5.70   21.70    8.90    2.40
1971262    6.90   16.60    2.30   10.50    8.20    1.90
1971263   13.40   19.10    3.40     .00    9.90     .50
1971264   12.40   19.50    5.40     .00    9.80     .50
1971265   13.20   20.40    5.60     .00   10.60    1.90
1971266   12.90   20.40    5.80     .00   11.00    1.20
1971267   11.80   22.60    5.90     .20   11.70    1.20
1971268   10.60   22.40    7.60     .10   13.20     .10
1971269   11.80   24.30   11.20     .00   14.20     .50
1971270   12.00   23.70   10.30     .30   12.10     .50
1971271    9.80   24.40    7.80     .10   15.30     .50
1971272    6.20   18.30   12.60   16.50   15.70    1.90
1971273    6.10   14.20   11.60    9.70   13.90    1.20
1971274    6.00   17.10   11.00    5.40   13.80     .10
1971275   11.20   20.00   10.30     .00   12.80    1.20
1971276   11.30   21.60    8.40     .20   12.30    1.20
1971277   11.70   23.60    7.60     .10   12.50     .10
1971278    7.60   12.50    5.40     .70    8.80    5.00
1971279    9.20    9.00    -.10    1.00    6.20    1.20
1971280   10.70   13.80   -2.00     .00    6.20     .50
1971281   13.30   23.00   -1.40     .00    6.80     .10
1971282   14.00   24.00   -1.60     .00    8.00     .50
1971283   13.30   23.10     .70     .10    9.20     .50
1971284   11.20   20.80    2.40     .00    9.70    1.20
1971285   10.30   23.80    3.90     .00   10.70     .10
1971286    8.30   21.70    3.60     .00   10.70     .50
1971287    9.20   22.30    7.00     .00   11.50    1.20
1971288    7.50   21.60    6.40     .00   11.40    1.20
1971289    5.10    6.80     .40   15.90    6.80    1.20
1971290    5.00    4.20     .30   11.80    7.10     .50
1971291    4.90    6.80    3.40     .10    7.60     .10
1971292   11.00   15.40    3.70     .00    8.30     .80
1971293    9.30   17.90    1.80     .10    8.30     .50
1971294    9.10   17.70    1.60     .20    8.60    1.90
1971295    9.40   17.40    3.10     .20    7.80     .50
1971296   11.20   24.80     .30     .00    9.00    1.90
1971297   11.70   19.10    1.40     .00    6.20    1.20
1971298   11.90   24.20    -.60     .00    8.40     .10
1971299    8.40   18.00     .80     .00    8.40    1.20
1971300    5.80    9.60    -.70     .00    6.20    1.90
1971301    7.10    5.40   -4.40     .50    5.20    1.20
1971302    4.40    5.10   -2.40     .00    5.20    1.20
1971303    9.10    7.70   -5.40     .00    4.90    2.90
1971304    4.20    4.80     .40     .00    5.60    1.20
1971305    4.40    5.90     .40    2.80    6.70    1.20
1971306    4.10    4.40    2.40    4.50    7.30    1.20
1971307    7.10   10.40     .90    4.20    6.50     .50
1971308    4.00    9.80     .40     .00    8.70    1.20
1971309    7.90   19.20    2.20    1.30    8.60     .80
1971310    9.10   20.80   -2.20     .00    6.80     .50
1971311    5.50   16.40   -2.00     .00    7.80     .80
1971312    9.20   19.60    -.40     .00    7.30    2.90
1971313    5.80   17.20    -.10     .00    9.00     .80
1971314    5.10   18.60    3.60     .00    8.90    1.90
1971315    7.40   19.90    4.40     .00    8.10    2.40
1971316    7.60   18.40    5.00    7.10    7.90    2.90
1971317    3.60    6.70     .60     .00    8.00     .10
1971318    3.60    8.60    5.60    8.20    9.00     .80
1971319    3.90    9.80    3.50    1.70    7.10    1.90
1971320    7.20   10.60    -.40     .20    5.80     .50
1971321    7.70   14.10   -3.10     .00    6.20     .80
1971322    6.40   11.50     .90     .00    7.20    1.20
1971323    3.40   16.50    -.10     .00    7.60    4.40
1971324    3.30   14.20   -3.10    7.70    5.30    2.90
1971325    7.60     .40  -11.40   19.50    3.40    1.20
1971326    3.30   -2.80  -14.80     .70    3.40     .50
1971327    6.20   10.60   -2.80    2.60    5.90    2.40
1971328    3.20    3.50     .10     .60    6.60     .80
1971329    3.20    3.30    -.20    2.30    6.30     .80
1971330    3.20    4.00    -.50     .00    6.20     .80
1971331    4.40    4.20   -2.00     .00    6.10     .10
1971332    3.10    3.10   -2.60     .70    6.30     .50
1971333    3.80    6.60    -.90    1.50    6.10     .50
1971334    3.10    4.90   -1.20     .00    6.80     .50
1971335    3.00    4.60    -.50     .70    6.90     .50
1971336    3.20    7.40    1.40    1.30    8.00     .10
1971337    3.00    4.80    1.40     .80    7.40     .50
1971338    3.00    5.80    2.40     .00    7.10     .80
1971339    3.30    7.80     .30     .00    7.00    1.90
1971340    3.00    9.60    4.60    1.80    9.00     .80
1971341    2.90    7.50    3.00     .20    7.80    2.40
1971342    2.90    4.40   -1.50    1.00    6.20     .10
1971343    2.90    2.20   -4.10     .80    4.20    3.70
1971344    2.90   -2.40   -4.40    1.80    4.10    1.90
1971345    2.90   -1.40   -9.40    1.70    4.10     .50
1971346    3.70    7.00   -2.30    3.40    6.80     .50
1971347    2.90    5.30   -1.40     .70    6.30    1.20
1971348    2.90    2.10   -2.50     .00    5.60     .00
1971349    4.90    7.60   -3.40     .00    6.00    4.40
1971350    4.90    7.40   -3.50     .00    5.60     .10
1971351    5.50   11.60   -4.60     .00    5.50     .50
1971352    6.10    8.90   -5.70     .00    4.80     .10
1971353    4.50    6.30   -6.10     .00    5.00     .80
1971354    3.90    6.00   -5.60     .00    5.50    1.20
1971355    2.90    3.70     .10    8.00    7.10     .10
1971356    2.90    5.40    1.00    6.70    7.50     .10
1971357    2.90    2.00   -1.40     .00    6.00     .50
1971358    3.20    8.40   -2.10     .60    6.40    1.20
1971359    2.90    -.30   -2.50     .00    5.50    1.90
1971360    4.10    1.70   -4.10     .10    5.10     .50
1971361    2.90    1.70   -4.00     .00    4.80    1.20
1971362    2.90    -.60   -5.10     .40    4.60     .10
1971363    2.90    1.10   -5.00     .20    5.10     .80
1971364    2.90    -.30   -3.00     .10    5.50     .80
1971365    2.90    3.40    -.70     .20    6.50     .50
1972  1    3.00    4.80     .20    2.60    6.80     .80
1972  2    3.00    5.60     .30    3.60    7.40    1.20
1972  3    3.90    6.70    -.80    1.40    6.50     .80
1972  4    3.00    2.40    -.80     .00    6.40     .50
1972  5    3.60    5.90    -.40     .30    6.40     .80
1972  6    3.10    3.30    -.90     .20    6.80    1.20
1972  7    3.10    4.30    2.10     .10    7.20     .50
1972  8    3.10    5.10    2.60     .00    7.40     .80
1972  9    3.10    4.30    2.90    3.20    7.60    1.90
1972 10    3.10    6.10     .60     .20    7.50     .50
1972 11    3.20    5.90     .00     .10    7.50     .10
1972 12    3.20    4.30   -1.00     .60    5.50    3.70
1972 13    3.20    -.60   -3.40     .00    4.00    1.90
1972 14    5.80   -2.40   -8.60     .00    2.90    1.90
1972 15    3.30   -3.80   -8.60     .00    3.20    1.20
1972 16    3.30   -4.90   -8.60     .30    2.40    2.90
1972 17    3.40   -8.00  -10.60     .00    2.40    1.90
1972 18    3.40   -3.80  -12.20    3.10    3.00     .80
1972 19    3.40    -.10   -9.60    4.20    3.70     .50
1972 20    3.50    1.40   -4.80     .00    4.90    1.20
1972 21    4.50    4.60   -6.40     .00    4.50     .50
1972 22    3.50   -2.60   -8.50     .00    3.80     .80
1972 23    3.60   -1.40   -4.40     .00    3.80    2.40
1972 24    3.60   -1.60   -4.20     .20    4.20     .80
1972 25    3.90    3.40   -3.60     .70    4.50     .50
1972 26    3.70     .20   -3.00     .30    4.90     .80
1972 27    4.60    3.10   -8.10     .00    4.40     .50
1972 28    3.90    5.60   -6.60     .00    5.10    1.20
1972 29    3.80    3.40   -4.30     .10    6.00     .80
1972 30    5.50    5.70    -.30    3.80    6.60     .00
1972 31    3.90    1.90   -2.40    2.40    5.90     .10
1972 32    3.90    1.40   -2.50    3.00    4.70    2.90
1972 33    6.90    2.60   -4.20     .00    4.10    3.70
1972 34    9.40     .60   -8.60     .00    3.20    1.90
1972 35    7.80     .40  -11.60     .00    3.10    1.90
1972 36    4.90     .00  -11.00     .00    3.50     .50
1972 37    8.10    5.10   -9.70     .00    3.90     .50
1972 38    8.00    9.40   -3.60     .00    5.40     .50
1972 39    6.40    8.20   -3.60     .00    5.80     .50
1972 40    4.30    4.90   -1.40     .00    6.50     .10
1972 41    4.40    5.10    -.30    1.50    6.70     .50
1972 42    5.70    7.60   -1.90     .10    6.40    1.20
1972 43    5.70   11.40   -1.90     .00    7.10    3.70
1972 44    7.50   13.90     .50     .00    7.10    1.20
1972 45    4.60    6.20    2.60     .90    7.40    2.40
1972 46    4.70    4.60     .10    2.20    6.10    2.40
1972 47    4.70    5.10    1.00     .00    6.60     .50
1972 48    8.50   10.20   -1.90     .10    6.30    1.20
1972 49    8.70   12.30   -3.10     .00    6.40     .50
1972 50    6.10   10.50   -2.70     .00    6.60     .80
1972 51    8.80   11.90   -2.00     .00    7.30     .80
1972 52    5.00    8.90    1.80     .00    7.30    1.20
1972 53    5.80   11.60    2.40    1.90    8.50     .50
1972 54    5.20   10.50    3.80     .00    8.50     .80
1972 55    5.20    8.00    4.00     .00    8.20    2.90
1972 56    5.30   10.30    3.90    4.60    8.50    1.90
1972 57   11.00   14.40    1.70     .00    8.00    1.20
1972 58    5.40    9.10    1.00     .00    8.10     .80
1972 59    5.50    9.80    5.70     .00    8.80    1.20
1972 60    5.70    9.90    5.20     .70    8.80     .80
1972 61   11.00   14.60    5.00     .10    8.00     .80
1972 62    5.70    7.50    1.40     .00    7.90     .80
1972 63    5.80    7.80    4.40     .00    7.20    2.90
1972 64    6.10    7.90    3.30     .00    7.30    1.90
1972 65    8.10   12.50    2.60     .70    7.60    2.90
1972 66    7.00    9.80    4.30     .00    7.20    4.40
1972 67    8.40   13.60   -1.70     .00    7.90    1.20
1972 68   11.80   20.10    -.30     .00    7.60    1.90
1972 69   10.80   22.60     .20     .00    7.90     .80
1972 70    7.90   16.40     .00     .00    8.00     .50
1972 71    6.30   11.60    4.30     .00    8.50    3.70
1972 72    6.40    4.40   -4.50    2.50    4.20    6.00
1972 73   17.30    3.30   -6.10    1.00    3.00     .80
1972 74   16.50   10.10   -7.40     .00    4.00     .50
1972 75   16.80   14.10   -5.50     .00    5.00    1.90
1972 76   12.60   16.10   -3.70     .00    5.60    1.20
1972 77   10.40   15.70   -2.60     .00    6.30    2.40
1972 78   14.20   14.60   -2.70     .00    5.70    2.40
1972 79   15.30   11.50   -2.90     .00    5.20    2.90
1972 80   17.20   16.20   -5.40     .00    5.30    1.20
1972 81   17.30   20.10   -3.30     .00    5.90    1.20
1972 82   10.30   16.40     .00     .00    6.20    1.90
1972 83   13.90   17.40   -1.80     .00    6.60    1.90
1972 84   14.30   18.00   -2.10     .00    5.70    2.40
1972 85   19.10   12.60   -3.40     .00    4.40    1.90
1972 86   18.90   22.00   -5.20     .00    5.00    1.20
1972 87   16.60   22.40   -2.00     .00    6.10    1.90
1972 88   18.50   21.00     .40     .00    6.40    4.40
1972 89   10.80   13.20    2.80     .00    7.00    1.90
1972 90   18.80   20.70   -2.90     .90    6.80    1.90
1972 91   18.70   23.20    -.30     .00    6.10    1.20
1972 92   14.40   23.10     .70     .00    7.50    1.20
1972 93   15.60   14.10    2.80    6.40    7.40    1.20
1972 94   16.30   22.60   -1.00     .20    8.80    1.20
1972 95   19.60   24.60    2.40     .00    9.80    1.20
1972 96   21.30   26.30    2.20     .00    8.10    3.70
1972 97   11.80   21.80    4.60     .00    9.30    2.40
1972 98   20.60   18.60    8.40    5.30    8.30    1.20
1972 99   22.20   23.80    -.80     .00    7.80     .50
1972100   19.70   23.60    1.70     .00    9.50    1.20
1972101   21.50   21.40    9.70     .00    9.90    1.90
1972102   20.00   25.00    3.00     .00    7.90     .80
1972103   10.20   23.40   10.70     .00   10.30    4.40
1972104    8.50   17.20    8.50     .10   11.40    1.20
1972105    9.20   16.60    6.40    5.60   12.00    2.40
1972106   10.00   18.60   11.10    7.40   12.90    1.20
1972107   10.00   18.40    9.70     .00   12.70    1.20
1972108   15.20   20.30    7.60    4.20    9.40    1.20
1972109   11.00   16.80    6.10     .00    9.70    1.20
1972110   13.40   16.40    4.60     .90   10.00    1.20
1972111    8.90   13.40    9.80    5.90   12.70    1.20
1972112    9.50   16.70   10.80    7.00   13.80    2.40
1972113   16.70   18.60    8.10    6.60    9.50    1.90
1972114   19.70   19.70     .70     .50    9.00     .50
1972115   13.60   19.30    4.60     .00   10.40     .80
1972116    9.20   12.40    3.00     .50    9.00    2.90
1972117    9.20    7.60    2.90    5.80    7.30    1.90
1972118   16.50   11.70    2.60     .80    7.00     .80
1972119   11.70   12.00   -1.20     .00    6.50    1.20
1972120   15.50   12.60    3.00     .00    6.60    1.90
1972121   21.40   17.10    -.70     .00    7.80    1.20
1972122   22.10   21.50     .60     .00    8.60    1.90
1972123   18.80   19.40    4.80     .00   10.10    1.20
1972124   15.30   19.80    6.40     .90   10.90    1.90
1972125    9.60   12.60    9.40    1.60   11.60    1.20
1972126   16.30   20.40    7.60     .60   11.40     .80
1972127   12.00   18.40   10.40    3.60   12.20     .50
1972128   16.50   20.60    9.20     .00   11.40    1.90
1972129   21.20   21.10    5.80     .00   10.80    1.20
1972130   17.10   21.40    8.20     .00   11.90    1.90
1972131   14.40   21.20    8.60     .00   12.10    1.20
1972132   12.70   20.80    8.70    3.00   11.60    1.90
1972133   18.20   18.70    7.70    8.60    8.90    1.20
1972134   17.40   21.30    3.10     .20    9.60     .80
1972135   11.00   24.80    6.90     .00   10.30    1.90
1972136   12.80   28.10   10.30     .00    9.50    4.40
1972137   19.70   29.60    9.40     .00   12.60    2.40
1972138   14.50   22.50    8.80     .00   13.40    1.90
1972139   10.10   20.70    9.40     .00   15.00     .50
1972140   23.60   27.20    9.10     .00   12.30    2.40
1972141   23.00   25.70    6.40    2.70   10.80    1.90
1972142   24.80   23.60    8.30     .00   11.10    2.40
1972143   21.80   23.40    9.80     .00   11.70    1.90
