DATE,RAD,TMAX,TMIN,RAIN,VAPO,WIND,q,TAVG,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1
1971350,2.5,3.4,-0.2,0.0,5.7,1.2,0.0034990377498149523,1.5999999999999999,0.8282898485985762,-1.0024233617731824,323.9091800840401,-2.8441550925925923e-05,-1.9317220577350108e-05,1.4723417798145508,0.7727076061073838,0.7287878728513527
1971351,5.8,0.8,-0.4,0.0,6.8,1.2,0.004174290648902048,0.2,1.0944403940943268,1.4520320230983943,-156.60040491166987,-1.625231481481481e-05,1.7707452195904265e-05,-0.9178234471571225,0.9167341717373556,1.0479976361942769
1971352,2.5,0.2,0.2,0.0,6.4,0.5,0.003928744140143104,0.2,1.0298076217573153,0.6060993643333973,-50.718542055314146,0.0,-6.439073525783369e-06,-0.0,1.0,1.0298076217573153
1971353,2.5,3.4,0.6,0.0,6.6,0.8,0.004051517394522575,2.0,0.9323619865007496,1.022885838779168,122.01612592927708,2.089583333333333e-05,3.2195367628916623e-06,,0.8188156894545534,0.8441607798144785
1971354,2.5,2.6,0.2,0.0,6.2,2.4,0.0038059708857636322,1.4000000000000001,0.9143263055683778,0.15781766861707028,154.92845461203603,-6.9652777777777755e-06,-6.439073525783346e-06,1.0817204912923266,0.8418286617083497,0.8392595063173452
1971355,2.5,6.1,-0.3,0.2,7.5,2.4,0.0046039970392302,2.9,0.9938933774500449,2.81359794413493,10.818931467253465,1.741319444444444e-05,2.092698895879595e-05,0.832092685609479,0.6353140615058773,0.7945355365956973
1971356,2.5,11.6,4.2,0.3,9.5,1.2,0.00583172958302492,7.9,0.8878878256392447,6.165373554359172,218.03086384844138,5.8043981481481476e-05,3.2195367628916844e-05,1.802867485487205,0.6041793224865335,0.6927098844600167
1971357,3.7,8.4,1.4,0.0,7.7,1.2,0.004726770293609672,4.9,0.8856699627636598,3.171012425045931,216.4302770371571,-3.482638888888888e-05,-2.897583086602516e-05,1.20191165699147,0.6137171254572427,0.6962253298139357
1971358,6.5,7.4,-0.5,0.0,6.7,2.4,0.004112904021712312,3.45,0.8533361018453112,1.2223079838573092,278.08574175031345,-1.683275462962963e-05,-1.6097683814458422e-05,1.045663141582579,0.5726309342032906,0.6486253761878641
1971359,3.4,7.8,-0.7,0.0,6.5,2.4,0.00399013076733284,3.55,0.8218988411548687,0.7987363618536755,343.1748479019491,1.1608796296296255e-06,-3.2195367628916847e-06,-0.36057349709743974,0.5491436509330845,0.6122100321961211
1971360,2.6,1.7,-2.7,0.0,5.7,1.2,0.0034990377498149523,-0.5000000000000001,0.9649043087520423,-0.9893168991188355,69.38202419214869,-4.7015624999999986e-05,-1.2878147051566739e-05,3.65080665811159,0.7256879097059346,0.8231700102911417
1971361,2.6,3.5,0.0,0.0,6.6,2.9,0.004051517394522575,1.75,0.9492866745523024,1.0246118385924146,90.59323597562492,2.6119791666666665e-05,1.4487915433012558e-05,1.802867485487208,0.7785013019049088,0.8383300230298043
1971362,2.6,0.7,-0.7,0.5,5.7,0.8,0.0034990377498149523,0.0,0.930250822081149,-0.9922783013734016,123.76503668025302,-2.0315393518518516e-05,-1.4487915433012558e-05,1.4022302664900506,0.9033960133166372,0.8843059900157646
1971363,2.6,-0.2,-1.7,0.0,5.5,1.2,0.0033762644954354803,-0.95,0.9622045898279941,-1.4756580280543814,81.21950436353139,-1.102835648148148e-05,-3.2195367628916847e-06,3.4254482224256897,0.8960980046531786,0.9110009737971707
1971364,4.0,4.4,-3.8,0.0,5.4,1.2,0.0033148778682457443,0.30000000000000027,0.8620606272431803,-1.7333647783738153,252.92757098860272,1.4510995370370372e-05,-1.6097683814458424e-06,,0.5522515562168332,0.6438349286611317
1971365,5.7,0.7,-0.1,0.0,5.8,1.9,0.003560424377004688,0.3,0.9261451380564222,-0.755312224980843,131.48560475438686,-3.222088234082847e-21,6.4390735257833576e-06,-5.003962481839897e-16,0.9437341620059451,0.8997555231085366
1972001,2.6,0.4,-2.7,0.0,6.2,4.4,0.0038059708857636322,-1.1500000000000001,1.1012279393814057,0.1734552996130715,-145.84788659236295,-1.683275462962963e-05,6.4390735257833804e-06,-2.614157853956443,0.796836180727698,0.9837327986056074
1972002,2.7,4.5,0.2,0.3,7.3,1.9,0.004481223784850728,2.35,1.0060926976074152,2.4353582744887183,-10.6838259381249,4.063078703703703e-05,1.7707452195904265e-05,2.294558617892806,0.7362956343426181,0.8644610598219047
1972003,4.9,7.5,0.1,0.4,6.9,3.7,0.004235677276091784,3.8,0.8573426609884258,1.6314179005895162,270.85618037118275,1.6832754629629625e-05,-6.439073525783369e-06,-2.614157853956447,0.5940841201526879,0.6633919589940684
1972004,4.8,7.8,0.1,0.0,6.2,8.6,0.0038059708857636322,3.9499999999999997,0.7618905200449713,0.13940855216690948,474.68013340714907,1.7413194444444432e-06,-1.1268378670120896e-05,-0.15453149875604605,0.5820503314925591,0.583715592217834
1972005,2.8,5.4,0.1,0.0,7.1,2.4,0.004358450530471255,2.75,0.9507878706009796,2.0408326912721733,88.68329080193618,-1.3930555555555551e-05,1.4487915433012558e-05,-0.9615293255931774,0.6865301858828867,0.7893913053933098
1972006,2.7,4.3,0.2,2.6,6.9,1.2,0.004235677276091784,2.25,0.9575735018625486,1.6429917261324802,75.87286936687654,-5.804398148148147e-06,-3.2195367628916623e-06,1.8028674854872178,0.7466783020372182,0.8284533021320274
1972007,2.8,6.4,0.2,0.1,7.2,0.5,0.004419837157660992,3.3000000000000003,0.9271419021538514,2.233709475934675,133.3531292718626,1.2189236111111114e-05,4.829305144337527e-06,2.524014479682088,0.6453054057182296,0.7468331878740478
1972008,6.0,7.8,0.3,0.0,6.7,4.4,0.004112904021712312,4.05,0.817775965762799,1.2176356362691547,353.46510378842555,8.706597222222215e-06,-8.048841907229211e-06,-1.0817204912923224,0.5905453675894649,0.63094798240388
1972009,3.2,8.2,3.6,0.0,7.6,1.2,0.004665383666419935,5.8999999999999995,0.814959109259781,2.9766610697447415,365.6373053970045,2.1476273148148142e-05,1.4487915433012558e-05,1.4823577102894818,0.7274374488197182,0.6960988485820016
1972010,2.8,5.7,2.4,0.0,7.9,0.5,0.004849543547989143,4.05,0.964957064059978,3.542981973440997,63.535473337381745,-2.1476273148148142e-05,4.829305144337527e-06,-4.447073130868438,0.7931769104253371,0.8600592810914387
1972011,2.9,0.5,1.8,0.0,6.8,1.2,0.004174290648902048,1.15,1.0214754126945969,1.4459370464790269,-36.997381631382915,-3.366550925925926e-05,-1.770745219590424e-05,1.9012057119683277,1.0979585834842,1.0704707676736402
1972012,7.8,2.4,-5.4,0.0,3.7,2.4,0.002271305206020232,-1.5000000000000002,0.673335534833334,-6.766222486667675,673.6690634715036,-3.0763310185185185e-05,-4.990281982482112e-05,0.6164643660053024,0.5637141767319352,0.5078868203412088
1972013,4.6,0.2,-9.2,0.0,3.7,2.4,0.002271305206020232,-4.5,0.8426101563425116,-6.7520673933058175,348.6012704457231,-3.482638888888888e-05,0.0,,0.4924659975366754,0.595442140035427
1972014,7.7,-0.3,-9.6,0.0,1.9,3.7,0.0011663459166049838,-4.95,0.44720802655278774,-15.138668330897355,1314.8119202495188,-5.223958333333335e-06,-2.897583086602517e-05,0.1802867485487205,0.49488190008919536,0.31676550358026395
1972015,7.9,-3.6,-1.2,0.0,0.2,0.0,0.000122773254379472,-2.4,0.038824051853125735,-39.53106323780869,4422.880998703498,2.960243055555556e-05,-2.736606248457932e-05,-1.081720491292323,1.1944061711526524,0.04244913820932547
1972016,7.7,-4.3,-1.3,0.0,1.9,1.9,0.0011663459166049838,-2.8,0.3803839833108838,-15.147565924362462,1546.5361096126992,-4.643518518518517e-06,2.736606248457932e-05,-0.16968164569291339,1.2495746534893049,0.4255051571795298
1972017,3.1,-6.4,-1.4,0.0,1.9,0.5,0.0011663459166049838,-3.9000000000000004,0.4130779850697634,-15.142853954696811,1427.9980232364665,-1.276967592592593e-05,0.0,,1.4546748278677955,0.4991880338707348
1972018,3.1,0.2,-7.5,0.0,2.8,7.5,0.001718825561312608,-3.65,0.5977375547388287,-10.338575557103104,876.8351730531712,2.9021990740740787e-06,1.4487915433012585e-05,0.20031860949857863,0.5621154369464978,0.450226611752545
1972019,6.9,5.3,-6.7,0.0,3.9,1.9,0.002394078460399704,-0.7000000000000002,0.6692120243600427,-6.081219450226008,676.0312239766388,3.4245949074074066e-05,1.7707452195904272e-05,1.9339851207953647,0.41629367469415574,0.4364819411162051
1972020,3.1,2.5,-6.7,0.0,4.5,0.8,0.00276239822353812,-2.1,0.8565448345602914,-4.179168006326822,291.53229122173417,-1.625231481481481e-05,9.658610288675054e-06,-1.6826763197880579,0.5068568218032738,0.6137684056825615
1972021,7.8,6.4,-6.6,0.0,0.4,1.9,0.000245546508758944,-0.09999999999999964,0.06554528633214692,-32.609533730551334,3877.5203041532063,2.3217592592592596e-05,-6.600050363927955e-05,-0.35177902155847907,0.38875083126119026,0.04138624710156823
1972022,4.2,1.3,-8.3,0.0,3.4,0.8,0.002087145324451024,-3.5000000000000004,0.7179592358414959,-7.855225701139939,591.2033174739012,-3.946990740740742e-05,4.829305144337528e-05,-0.8172999267541996,0.4880221631920584,0.5051672227034152
1972023,7.8,2.8,-10.2,0.0,0.3,1.2,0.00018415988156920797,-3.6999999999999997,0.06418574300323832,-35.52835780965685,3829.434382820903,-2.321759259259251e-06,-4.990281982482112e-05,0.046525612528701896,0.3777892528523321,0.039975406814467776
1972024,6.5,3.4,-9.5,0.0,3.3,1.2,0.0020257586972612877,-3.05,0.6737014023962998,-8.24271604042054,686.8939950053879,7.54571759259259e-06,4.8293051443375276e-05,0.15624851540889106,0.38262454227906983,0.4221335408452854
1972025,3.3,1.4,-6.4,0.0,4.1,2.4,0.0025168517147791756,-2.5,0.8037630613309048,-5.413200598896261,400.17326050171647,6.38483796296296e-06,1.2878147051566739e-05,0.49578855850898124,0.5610327681871244,0.6048576327040348
1972026,6.4,0.3,-0.8,0.0,3.8,1.2,0.0023326918332099676,-0.25,0.6308631262624473,-6.424343550608959,766.445658041578,2.6119791666666665e-05,-4.829305144337527e-06,,0.9231274434581012,0.6061850863057165
1972027,5.7,5.8,-4.8,0.0,4.8,0.5,0.0029465581051073275,0.5,0.7549238769144154,-3.3290834726264493,474.9950325594641,8.70659722222222e-06,1.6097683814458422e-05,0.5408602456461615,0.46467374583351745,0.5189102134646093
1972028,3.5,0.7,0.4,2.1,5.6,7.5,0.003437651122625216,0.55,0.8779808157693385,-1.23816469848509,222.5858665371086,5.804398148148153e-07,1.287814705156675e-05,0.04507168713718013,0.9785611349553762,0.8685241533031502
1972029,3.6,0.7,-0.7,0.1,6.1,4.4,0.003744584258573896,0.0,0.9957769496311891,-0.058304666703048895,7.440821408722258,-6.384837962962963e-06,8.048841907229211e-06,-0.7932616936143703,0.9033960133166372,0.9465958001611652
1972030,4.5,7.4,0.7,0.3,7.5,1.2,0.0046039970392302,4.05,0.9158724933195933,2.8046803114471146,155.84608621064845,4.7015624999999986e-05,2.2536757340241805e-05,2.0861752332066215,0.6246868884055312,0.726187589865752
1972031,5.6,9.2,0.0,0.0,7.5,2.4,0.0046039970392302,4.6,0.8809732889274119,2.800182502122429,225.1785908769669,6.38483796296296e-06,0.0,,0.52555088031595,0.6424807991757141
1972032,3.6,3.8,-2.8,4.5,3.8,6.7,0.0023326918332099676,0.5,0.5972803354221149,-6.42869342281679,855.2604964144724,-4.759606481481481e-05,-5.956143011349619e-05,0.7991088314051392,0.6206010378454508,0.47204731125501037
1972033,10.1,1.3,-7.1,0.0,3.1,2.4,0.0019029854428818161,-2.9,0.6257389845801904,-9.046456992454438,800.8054929747944,-3.94699074074074e-05,-1.1268378670120885e-05,3.502713971803716,0.5355110502836724,0.460410043999245
1972034,10.3,0.6,-0.9,0.0,2.9,3.7,0.001780212188502344,-0.15000000000000002,0.47767610363542545,-9.910869579559057,1201.2257395426095,3.1924189814814814e-05,-3.2195367628916902e-06,,0.8967435378354216,0.4524187352278063
1972035,10.3,0.2,-8.4,0.0,2.9,3.7,0.001780212188502344,-4.1000000000000005,0.640454373117728,-9.891621837319077,774.2475147709877,-4.585474537037037e-05,0.0,,0.5242213335499354,0.4664064193880743
1972036,10.7,0.5,-0.8,0.0,2.7,2.9,0.0016574389341228722,-0.15000000000000002,0.44467823211736446,-10.815120157035514,1310.5120097806648,4.585474537037037e-05,-3.2195367628916788e-06,,0.9098698033088446,0.42421916089321554
1972037,8.5,5.2,-7.4,0.0,3.1,0.6,0.0019029854428818161,-1.1,0.5475440794734375,-9.05534778599715,995.4811405727436,-1.1028356481481482e-05,6.439073525783369e-06,-1.712724111212845,0.397213313937066,0.3492542433714129
1972038,3.9,0.6,-0.4,0.0,4.3,9.4,0.0026396249691586476,0.09999999999999998,0.696065081639155,-4.796474071575276,606.0808371615574,1.3930555555555556e-05,1.9317220577350095e-05,0.7211469941948826,0.9300587951784255,0.6713320274445991
1972039,9.4,7.8,-1.6,0.0,4.7,10.2,0.002885171477917592,3.0999999999999996,0.6129572415907361,-3.6290311608114356,833.314890235303,3.482638888888888e-05,6.4390735257833804e-06,,0.5141054952177884,0.4422927907236389
1972040,4.9,9.5,1.2,0.0,5.2,0.6,0.0031921046138662715,5.35,0.5786193781745316,-2.2828253142718733,946.3465499665359,2.6119791666666665e-05,8.0488419072292e-06,3.2451614738769736,0.5616676471649278,0.43573416013464983
1972041,5.5,1.1,-0.3,1.4,5.9,0.5,0.0036218110041944243,0.4,0.935336254741984,-0.5207496889732618,114.76020645919428,-5.746354166666665e-05,1.126837867012092e-05,,0.9036968599633114,0.889287653966864
1972042,8.4,13.7,1.4,0.0,6.9,0.6,0.004235677276091784,7.55,0.6595657930390167,1.5983207062830407,742.0352055802716,8.30028935185185e-05,1.6097683814458422e-05,,0.431625693087193,0.43780546355360933
1972043,7.0,1.5,5.4,0.0,7.1,7.5,0.004358450530471255,3.45,0.9045045559373298,2.03556523765106,176.81825111822502,-4.759606481481481e-05,3.2195367628916623e-06,,1.3167612263623578,1.039049188168667
1972044,4.3,11.8,0.6,1.8,0.9,1.9,0.000552479644707624,6.2,0.09412131804262777,-23.914873472803308,3619.2858624957717,3.1924189814814814e-05,-9.980563964964221e-05,-0.31986358613482674,0.4614983806280195,0.06449690933530906
1972045,4.3,6.7,3.2,14.8,7.9,1.9,0.004849543547989143,4.95,0.9055967940134602,3.5354958257740634,177.17638094212396,-1.4510995370370369e-05,0.00011268378670120896,-0.1287762489633718,0.7835064391544165,0.8022862073156009
1972046,4.4,0.4,1.4,14.9,7.1,1.9,0.004358450530471255,0.8999999999999999,1.0862297172282585,2.0536775966398264,-144.40284773807946,-4.7015625e-05,-1.2878147051566739e-05,3.6508066581115908,1.0746914191694632,1.1261482631193285
1972047,10.9,7.4,0.0,0.5,6.3,1.9,0.0038673575129533674,3.7,0.7880726226874735,0.363146627558106,415.8754281978674,3.250462962962963e-05,-1.2878147051566739e-05,-2.524014479682087,0.5938337749226217,0.6096667904409732
1972048,11.2,9.2,-1.8,0.0,6.3,1.2,0.0038673575129533674,3.6999999999999997,0.7880726226874735,0.363146627558106,415.8754281978674,-5.155341174532555e-21,0.0,,0.46074932178356653,0.5395633120689435
1972049,12.4,11.4,-1.2,0.0,6.4,0.6,0.003928744140143104,5.1000000000000005,0.7252847747576849,0.5705626666751966,564.3424716891285,1.625231481481482e-05,1.609768381445865e-06,,0.41570716464339974,0.47286007067771285
1972050,11.8,9.8,-0.1,0.0,5.4,9.4,0.0033148778682457443,4.8500000000000005,0.6224247433637492,-1.7655650251160229,821.1097871092926,-2.9021990740740736e-06,-1.6097683814458422e-05,0.1802867485487205,0.5011250503655952,0.4436598975948818
1972051,8.8,1.0,0.2,0.0,5.7,7.5,0.0034990377498149523,0.6,0.8904721310435493,-0.9959608408920041,198.73737291814652,-4.9337384259259264e-05,4.829305144337527e-06,,0.9438684253674625,0.8651603686159554
1972052,5.7,9.4,0.2,1.2,6.9,8.6,0.004235677276091784,4.8,0.7988619088875268,1.623329765932743,396.5748263381619,4.875694444444444e-05,1.9317220577350108e-05,2.524014479682087,0.5260957797505311,0.5828917332487792
1972053,4.8,10.1,3.4,0.2,7.7,4.4,0.004726770293609672,6.75,0.7783025552331324,3.154348200898717,449.6929120696819,2.2637152777777778e-05,1.2878147051566739e-05,1.757795798350025,0.6310280627223853,0.6201705349192044
1972054,4.9,0.8,4.6,0.3,8.9,2.4,0.005463409819886504,2.6999999999999997,1.1974296431755702,5.264728516156908,-322.6236625913379,-4.7015625e-05,1.9317220577350108e-05,-2.433871105407727,1.3096430421334424,1.371761240377476
1972055,5.3,9.8,5.3,0.0,8.3,1.2,0.005095090056748088,7.550000000000001,0.7940760785725315,4.217308040748104,417.45329041255826,5.630266203703705e-05,-9.658610288675054e-06,,0.7354820231430229,0.681939832633641
1972056,5.0,9.8,3.4,0.0,0.7,3.7,0.000429706390328152,6.6000000000000005,0.07118801210304865,-26.699790702797692,3987.7793573402246,-1.1028356481481482e-05,-0.00012234239698988406,0.09014337427436026,0.643836369677252,0.05728197270180871
1972057,6.4,11.7,3.2,0.2,7.5,2.4,0.0046039970392302,7.449999999999999,0.7221503444228188,2.7742536205659127,584.1910621216051,9.867476851851837e-06,0.00010946424993831731,0.0901433742743601,0.5593922568966869,0.5427778798215708
1972058,5.5,12.3,4.6,0.2,8.4,0.8,0.005156476683937824,8.45,0.7554706225068181,4.379758320814453,509.7791364643242,1.1608796296296294e-05,1.448791543301258e-05,0.8012744379943134,0.593312417777927,0.5842402940446861
1972059,5.5,13.2,5.2,0.0,7.8,1.9,0.004788156920799408,9.2,0.6662096189584412,3.312587472924116,735.6996744681809,8.70659722222222e-06,-9.658610288675054e-06,-0.9014337427436024,0.5832334892938386,0.510958197187238
1972060,5.3,0.9,5.2,0.3,0.8,1.9,0.000491093017517888,3.0500000000000003,0.10445498408633588,-25.206959826751305,3394.804704285922,-7.13940972222222e-05,-0.00011268378670120898,0.6335791448997891,1.3557944862517353,0.12178743582200625
1972061,7.2,12.4,4.2,0.2,7.7,2.4,0.004726770293609672,8.3,0.699371797667751,3.1388538915970488,645.0066271441325,6.0946180555555555e-05,0.00011107401831976315,0.5486987999308883,0.573147227618596,0.531874611934043
1972062,9.3,1.2,2.8,0.0,7.1,1.9,0.004358450530471255,2.0,1.0033046705052968,2.0462232832706486,-5.782484768831739,-7.313541666666667e-05,-9.658610288675076e-06,,1.1210031283333077,1.062470968523463
1972063,5.7,11.1,3.6,0.0,6.6,3.7,0.004051517394522575,7.35,0.6395406414426562,0.9786421071095387,793.5778452230496,6.210706018518517e-05,-8.048841907229211e-06,,0.59873337478723,0.49676383318541917
1972064,8.6,10.5,0.2,0.0,5.6,3.7,0.003437651122625216,5.35,0.6232820959529445,-1.2731043569810558,822.5323020206451,-2.321759259259259e-05,-1.609768381445841e-05,1.4422939883897652,0.488726954988206,0.4389703785928623
1972065,14.7,10.8,0.2,0.0,5.6,8.6,0.003437651122625216,5.5,0.6167663829907454,-1.2743748633596488,841.2596702016867,1.7413194444444483e-06,0.0,,0.47905730400906615,0.4302450934030973
1972066,13.3,12.7,3.1,0.0,5.9,10.2,0.0036218110041944243,7.8999999999999995,0.550202036553291,-0.5802468820827958,1053.1882098301,2.7861111111111102e-05,4.829305144337538e-06,,0.5200738828087687,0.39926874273349866
1972067,8.7,14.3,4.2,0.0,7.2,8.6,0.004419837157660992,9.25,0.6126440941294574,2.178789193959743,881.8353452468632,1.5671875000000007e-05,2.092698895879595e-05,0.7488834170485316,0.5063480057394532,0.4389200184798041
1972068,13.1,2.0,4.5,0.0,8.4,4.4,0.005156476683937824,3.25,1.0863267317209788,4.427299616902993,-147.82545115172948,-6.965277777777776e-05,1.9317220577350108e-05,-3.6057349709744098,1.193241889427603,1.187186801872988
1972069,13.2,22.6,6.2,1.2,8.2,4.4,0.005033703429558351,14.4,0.49461895091791536,3.9583157427292246,1303.3332340496522,0.0001294380787037037,-3.2195367628917076e-06,,0.34577083765558025,0.2957992763275756
1972070,8.6,22.5,5.3,0.0,0.8,2.9,0.000491093017517888,13.9,0.04964444640558413,-25.29832106086804,4689.401627815694,-5.804398148148147e-06,-0.00011912286022699234,0.048726148256410945,0.32685713962095797,0.028917620969087534
1972071,6.1,14.6,0.2,0.0,8.2,2.4,0.005033703429558351,7.3999999999999995,0.792623381705566,4.045181628117401,420.1222162075737,-7.545717592592592e-05,0.00011912286022699234,-0.6334399273333423,0.3734237755842227,0.49125395126796045
1972072,6.1,2.4,-3.8,0.4,4.2,0.5,0.002578238341968912,-0.7,0.7208229376231772,-5.103927873545853,556.2299446022946,-9.403124999999997e-05,-6.439073525783369e-05,1.4603226632446362,0.6359816894806505,0.5765084606017001
1972073,17.4,4.2,-7.3,0.6,3.6,2.4,0.002209918578830496,-1.5499999999999998,0.6575214731768144,-7.123102944613645,711.8767232443056,-9.867476851851849e-06,-9.658610288675054e-06,1.0216249084427493,0.42924747401779295,0.43513919999439377
1972074,17.7,11.3,-0.7,0.0,3.5,0.8,0.00214853195164076,5.300000000000001,0.39041427736616224,-7.533514909431028,1578.0314703862973,7.952025462962962e-05,-1.6097683814458424e-06,,0.43405617808613595,0.2598179125008207
1972075,17.8,16.8,-2.7,0.0,4.7,2.9,0.002885171477917592,7.050000000000001,0.4644333336810337,-3.661200946079148,1324.0429151213496,2.0315393518518516e-05,1.9317220577350108e-05,1.0516726998675363,0.26222167829060533,0.24410054952966215
1972076,15.0,1.9,-0.4,0.0,5.3,1.2,0.0032534912410560075,0.75,0.818810074623276,-1.9906437892644249,340.685466144379,-7.313541666666667e-05,9.658610288675042e-06,,0.8471447125023867,0.7539309603824406
1972077,17.8,2.0,0.8,0.0,5.5,1.2,0.0033762644954354803,1.4,0.8107462024052695,-1.4899649754455853,359.4370317672277,7.54571759259259e-06,3.2195367628917076e-06,2.3437277311333493,0.9175136357472568,0.7766708150860643
1972078,17.0,17.2,2.6,0.0,5.7,2.9,0.0034990377498149523,9.9,0.46361661031108914,-1.0749842524490352,1360.6949825767315,9.867476851851852e-05,3.2195367628916847e-06,,0.3756416838068968,0.2881846730905043
1972079,17.7,15.2,4.4,0.0,0.5,4.4,0.00030693313594868,9.8,0.040814243213406085,-30.340374022249474,4780.555252244956,-1.1608796296296255e-06,-8.370795583518382e-05,0.013868211426824602,0.4845280500846032,0.028630273007639616
1972080,18.5,1.7,-2.2,0.0,4.4,4.4,0.002701011596348384,-0.2500000000000001,0.7307428699128845,-4.48878430583434,529.1372363476146,-0.00011666840277777778,6.278096687638786e-05,-1.8583403311945037,0.7530598902566881,0.634852800153839
1972081,18.5,18.8,-0.2,0.0,4.9,1.2,0.003007944732297064,9.3,0.41493212195177587,-3.1233567147057384,1535.512034324266,0.00011086400462962962,8.048841907229211e-06,,0.27775974069812837,0.2240087143233303
1972082,15.5,1.9,1.8,0.0,5.8,2.4,0.003560424377004688,1.85,0.8278285956310653,-0.7653348840952047,325.60817231372965,-8.648553240740741e-05,1.448791543301258e-05,,0.9928778315692742,0.824875961297155
1972083,16.4,19.4,2.8,0.0,6.1,3.7,0.003744584258573896,11.1,0.4576396518805999,-0.15561999119067033,1396.9097913008738,0.00010738136574074073,4.829305144337527e-06,,0.3318629313368571,0.2684178721034682
1972084,13.9,14.7,0.2,0.0,4.6,6.7,0.0028237848507278555,7.449999999999999,0.4421281554977077,-3.952904899279163,1408.6417710738376,-4.237210648148148e-05,-2.4146525721687648e-05,1.7547910192075458,0.37102056404628764,0.2731915461049412
1972085,19.4,11.8,-3.2,0.0,0.4,2.4,0.000245546508758944,4.300000000000001,0.047781354307945466,-32.63251862936425,4395.920787164051,-3.656770833333332e-05,-6.761027202072537e-05,0.5408602456461613,0.34923311764494336,0.028689982182429574
1972086,19.4,20.4,-1.5,0.0,4.3,2.4,0.0026396249691586476,9.45,0.36029168129805655,-4.87122704056751,1765.0618153821551,5.9785300925925906e-05,6.278096687638785e-05,0.952283851308626,0.22867550691483476,0.17788260896109026
1972087,16.4,21.5,4.4,0.0,6.1,4.4,0.003744584258573896,12.95,0.4044210922646158,-0.17920074859488513,1628.0834638187284,4.063078703703703e-05,2.897583086602517e-05,1.402230266490048,0.32628719757083363,0.23536509750592474
1972088,15.6,21.4,5.1,0.0,6.8,7.5,0.004174290648902048,13.25,0.44213801367630995,1.326744805054563,1482.1347361739981,3.4826388888888966e-06,1.1268378670120907e-05,0.3090629975120927,0.3447359456423713,0.2640230895840252
1972089,16.1,13.9,5.3,0.2,6.2,1.9,0.0038059708857636322,9.6,0.5148202102253702,0.08656848538410031,1181.9446862109291,-4.237210648148148e-05,-9.658610288675054e-06,4.386977548018866,0.5611333576694013,0.38754329809042737
1972090,18.6,18.1,-0.1,0.0,0.6,1.2,0.00036831976313841594,9.0,0.05172109641882963,-28.389989621646965,4464.498967029013,-6.965277777777773e-06,-9.014702936096719e-05,0.07726574937802301,0.2923393686639663,0.02859143678138578
1972091,18.8,21.2,5.7,0.0,7.1,3.7,0.004358450530471255,13.45,0.4556546542528489,1.929444519236736,1433.4448916164624,5.16591435185185e-05,0.00010463494479397975,0.4937083267949576,0.36384301796033336,0.27907091806623496
1972092,15.2,21.2,7.2,0.0,9.8,3.7,0.006015889464594128,14.2,0.5995521674528446,6.538859533565176,960.8907941505936,8.70659722222222e-06,4.3463746299037766e-05,0.20031860949857824,0.4034401837329298,0.3855411485617793
1972093,17.4,11.7,4.1,4.2,6.2,3.7,0.0038059708857636322,7.8999999999999995,0.5782852953586795,0.104425763516923,969.2774834379227,-7.313541666666666e-05,-5.795166173205032e-05,1.2620072398410436,0.59600342288364,0.44819305590099273
1972094,14.3,20.7,5.7,0.0,8.8,2.9,0.005402023192696768,13.2,0.5747864875639073,4.990456490061846,1027.169975927497,6.152662037037036e-05,4.18539779175919e-05,1.4700304112434133,0.37520959977414414,0.35715993600035556
1972095,15.0,21.1,11.3,0.0,9.9,2.4,0.006077276091783864,16.200000000000003,0.5314376932907403,6.654934326454953,1196.4010738626628,3.482638888888893e-05,1.7707452195904265e-05,1.9667645296224079,0.5350362328910425,0.39102666496398203
1972096,17.2,25.6,7.2,0.0,9.8,2.4,0.006015889464594128,16.400000000000002,0.5192498257529858,6.503020335380448,1240.050877784326,2.321759259259251e-06,-1.6097683814458424e-06,-1.442293988389759,0.3092807068259465,0.2948309541840518
1972097,14.3,18.8,0.7,0.0,9.6,3.7,0.005893116210214655,9.75,0.7907162129124866,6.297529056867327,433.68979947519495,-7.719849537037039e-05,-3.2195367628917076e-06,,0.2964661008910942,0.43998995985094935
1972098,21.9,20.7,3.4,0.2,7.8,1.2,0.004788156920799408,12.049999999999999,0.5496516118439273,3.278174901440369,1094.686313784235,2.670023148148147e-05,-2.897583086602514e-05,-0.9214656036934606,0.3194640486736746,0.31672752200467374
1972099,21.9,23.4,4.9,0.0,6.3,2.9,0.0038673575129533674,14.149999999999999,0.3858634897157495,0.2504451002105208,1723.9839712860164,2.4378472222222218e-05,-2.4146525721687658e-05,-1.0096057918728338,0.3010062773472712,0.21631239320432907
1972100,19.2,21.5,5.2,0.0,8.7,4.4,0.005340636565507031,13.35,0.5626007117312481,4.823524293472509,1066.4287715401103,-9.287037037037024e-06,3.8634441154700217e-05,-0.2403823313982937,0.3450221723747953,0.33609029481955927
1972101,18.4,2.0,10.3,0.0,8.8,0.8,0.005402023192696768,6.15,0.9280118042983779,5.0724619675445854,135.27332392643535,-8.358333333333332e-05,1.609768381445865e-06,,1.7738510166218413,1.241883851317471
1972102,18.9,23.6,7.7,0.0,8.2,2.4,0.005033703429558351,15.65,0.4557466225856339,3.9386911826297863,1460.9766517966582,0.0001102835648148148,-9.658610288675076e-06,,0.3607313396077845,0.2780401913386162
