Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl
2018-07-06 07:00:00,18.51,1.0,0.0,,18.51,0.01317786692118305,0.01317786692118305,0.0
2018-07-06 08:00:00,22.7,0.8087000000000001,0.0,,19.248416403350262,0.013878379007518208,0.017105188404706168,443.1166992178236
2018-07-06 09:00:00,27.96,0.5274,0.0,,17.427494426058292,0.012525514745610644,0.023485946748831206,1343.2894573849942
2018-07-06 10:00:00,29.23,0.504,0.0,,17.878047690462257,0.012919777120728905,0.02531263581086054,1448.5366578477183
2018-07-06 11:00:00,29.79,0.46909999999999996,0.0,,17.25341381610571,0.012443288958283819,0.02615751165865763,1597.0230174816422
2018-07-06 12:00:00,30.86,0.4443,0.0,,17.365421455479083,0.012564583042176992,0.027841968387412253,1718.7417031274808
2018-07-06 13:00:00,27.44,0.5514,0.0,,17.650499196240254,0.012686368984005976,0.02277252116802603,1249.4470226031483
2018-07-06 14:00:00,22.11,0.8382999999999999,0.4,,19.249132900583128,0.013865498288334239,0.016495900794767433,367.37806331098477
2018-07-06 15:00:00,23.82,0.7664,0.0,,19.473172911364227,0.01409848045114306,0.018317008251527777,558.074381010026
2018-07-06 16:00:00,25.68,0.6951,0.2,,19.69144804727315,0.014338215344711408,0.020498634750540867,768.6275214496247
2018-07-06 17:00:00,27.84,0.5505,0.0,,17.996132458407068,0.012973411788354944,0.023319568737435077,1257.1833636605033
2018-07-06 18:00:00,26.91,0.5888,0.0,,18.198503015084864,0.013110992943389327,0.022065274703152435,1113.5344712270278
2018-07-06 19:00:00,24.77,0.6943,0.0,,18.803006502595835,0.013552608211775915,0.01940402808022572,764.5243462232462
2018-07-06 20:00:00,22.72,0.8341,0.0,,19.76511555138538,0.014325655737843054,0.01712618773513632,379.8249915930089
2018-07-06 21:00:00,21.05,0.9373999999999999,0.0,,20.002646059005485,0.014496363270654332,0.015449480791718595,134.80921500105754
2018-07-06 22:00:00,19.05,1.0,0.0,,19.050000000000008,0.013634306519821065,0.013634306519821065,3.366334970444184e-12
2018-07-06 23:00:00,18.08,1.0,0.0,,18.08,0.012824154895643501,0.012824154895643501,0.0
2018-07-07 00:00:00,18.39,1.0,0.0,,18.39,0.013078296449809085,0.013078296449809085,0.0
2018-07-07 01:00:00,18.44,1.0,0.0,,18.44,0.013119702741979967,0.013119702741979967,-6.715641716903091e-12
2018-07-07 02:00:00,18.85,1.0,0.0,,18.85,0.013463645350673212,0.013463645350673212,3.3635371774869686e-12
2018-07-07 03:00:00,19.02,1.0,1.2,,19.02,0.013608585627951834,0.013608585627951834,3.365914906896924e-12
2018-07-07 04:00:00,18.43,1.0,0.4,,18.43,0.013111412192369791,0.013111412192369791,3.35768175426851e-12
2018-07-07 05:00:00,18.34,1.0,0.8,,18.340000000000003,0.01303700612657749,0.01303700612657749,-6.712860984967457e-12
2018-07-07 06:00:00,18.33,1.0,1.2,,18.33,0.013028761953185827,0.013028761953185827,-6.712583076695811e-12
2018-07-07 07:00:00,18.59,1.0,0.0,,18.590000000000007,0.01324462028303004,0.01324462028303004,0.0
