Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl
2016-01-01 14:00:00,-0.73,0.5954,0.0,1.5,-7.630774402952586,0.0021259042011062958,0.0035653971404363714,862.0355302091157
2016-01-01 15:00:00,-1.25,0.6189,0.0,1.4,-7.622152244698941,0.0021268634352368306,0.0034320271670126566,805.04018006115
2016-01-01 16:00:00,-1.35,0.6526000000000001,0.0,1.4,-7.029895521367665,0.002225973687849267,0.0034068941549121427,722.0275731058406
2016-01-01 17:00:00,-1.44,0.7347,0.0,1.4,-5.566733110603915,0.002488764028506405,0.0033844145966212377,533.2826293722118
2016-01-01 18:00:00,-1.6,0.7472,0.0,1.3,-5.499431241769613,0.002501332105920541,0.0033447766069728104,507.78412259675395
2016-01-01 19:00:00,-1.71,0.7948999999999999,0.0,1.3,-4.789153780061599,0.002639087743898075,0.003317765648515893,408.6872063300828
2016-01-01 20:00:00,-2.06,0.8845999999999999,0.0,1.3,-3.709928792110159,0.002861075062052584,0.003233108289570269,237.9841241895673
2016-01-01 21:00:00,-2.53,0.9951000000000001,0.0,1.3,-2.5962724861127096,0.0031071988004912274,0.003122451271545256,49.525979814335024
2016-01-01 22:00:00,-2.76,1.0,0.0,1.4,-2.759999999999999,0.003069538781244641,0.003069538781244641,44.95281091190298
2016-01-01 23:00:00,-2.9,1.0,0.0,1.3,-2.900000000000002,0.0030377233684443674,0.0030377233684443674,47.15905118897708
2016-01-02 00:00:00,-2.77,1.0,0.0,1.3,-2.77,0.0030672564545454694,0.0030672564545454694,45.1106064609181
2016-01-02 01:00:00,-2.66,1.0,0.0,1.3,-2.6600000000000015,0.0030924453312149193,0.0030924453312149193,43.37310222528717
2016-01-02 02:00:00,-2.51,1.0,0.0,1.3,-2.510000000000001,0.003127090498441134,0.003127090498441134,40.99755492200479
2016-01-02 03:00:00,-2.41,1.0,0.0,1.3,-2.410000000000003,0.0031503787874716735,0.0031503787874716735,39.409860481386204
2016-01-02 04:00:00,-2.44,1.0,0.0,1.3,-2.440000000000001,0.0031433761458574024,0.0031433761458574024,39.8865048535693
2016-01-02 05:00:00,-2.54,1.0,0.0,1.3,-2.540000000000001,0.0031201339562194857,0.0031201339562194857,41.47323948071625
2016-01-02 06:00:00,-2.52,1.0,0.0,1.3,-2.5200000000000005,0.0031247701186584253,0.0031247701186584253,41.156148413003486
2016-01-02 07:00:00,-2.59,0.9962000000000001,0.0,1.3,-2.6413442289609663,0.0030967943394110482,0.00310857032555681,48.62618662051106
2016-01-02 08:00:00,-2.67,0.9876999999999999,0.0,1.3,-2.8367150180686527,0.0030522550431108623,0.0030901478490460476,64.1764443149177
2016-01-02 09:00:00,-2.54,0.9192,0.0,1.3,-3.6715870924755256,0.002868750364099125,0.0031201339562194857,181.4326405464328
2016-01-02 10:00:00,-2.29,0.8922,0.0,1.3,-3.822636102261447,0.0028368550826038475,0.0031785284099590263,227.064890086694
2016-01-02 11:00:00,-1.95,0.8665,0.0,1.3,-3.877633079044267,0.0028255909011064527,0.0032595053228975076,270.5459371989301
2016-01-02 12:00:00,-1.64,0.8458,0.0,1.3,-3.895622439923342,0.0028221366623060896,0.003334931885096171,306.2156092661263
2016-01-02 13:00:00,-1.59,0.8491,0.0,1.3,-3.794560004951931,0.0028435793215433897,0.0033472418243612337,299.14744451232735
2016-01-02 14:00:00,-1.67,0.867,0.0,1.3,-3.594370472293599,0.002886276459995001,0.0033275652729456975,265.81501284381955
2016-01-02 15:00:00,-2.02,0.8951,0.0,1.3,-3.512627854802272,0.0029035150998120225,0.0032426851155009256,217.94616019272033
2016-01-02 16:00:00,-2.28,0.8772,0.0,1.3,-4.0389405564569305,0.002791362036487115,0.003180884285603803,254.8227014317073
2016-01-02 17:00:00,-2.8,0.8521,0.0,1.3,-4.936017939055901,0.0026089635446062067,0.0030604185354307003,309.17433694671445
2016-01-02 18:00:00,-3.13,0.8339,0.0,1.3,-5.544659911084944,0.0024913378858747075,0.002986092106306119,348.36342926122694
2016-01-02 19:00:00,-3.25,0.8351999999999999,0.0,1.3,-5.64178051018039,0.002472951645943626,0.0029594654432491376,347.34141342986936
2016-01-02 20:00:00,-3.32,0.8279000000000001,0.0,1.3,-5.825706514901684,0.0024385988510809103,0.002944031032383892,362.3615959973344
2016-01-02 21:00:00,-3.41,0.8338,0.0,1.3,-5.820640415721265,0.0024394603874039683,0.002924292117211974,352.031699510114
2016-01-02 22:00:00,-3.5,0.8337,0.0,1.2,-5.910416089172513,0.0024227946393054873,0.002904671124011896,353.3369100542239
2016-01-02 23:00:00,-3.65,0.8654999999999999,0.0,1.2,-5.565896954666951,0.002486875652203222,0.0028722298498526978,294.8675417602121
2016-01-03 00:00:00,-4.0,0.8998999999999999,0.0,1.2,-5.397876939516361,0.0025184319502322473,0.002797784912254546,236.45113401594693
2016-01-03 01:00:00,-4.39,0.9592,0.0,1.2,-4.942242653139068,0.0026063013419305434,0.002716860340799686,138.29732011206275
2016-01-03 02:00:00,-4.54,0.9654,0.0,1.1,-5.0064084636050445,0.002593590263207842,0.002686295007113282,129.99430943132256
2016-01-03 03:00:00,-4.81,0.9618000000000001,0.0,1.1,-5.324622886852442,0.0025317587188316273,0.0026320484144848155,139.98364055740709
2016-01-03 04:00:00,-5.03,0.953,0.0,1.1,-5.664576883296022,0.002467208620269507,0.0025885713039182075,158.01318304492156
2016-01-03 05:00:00,-5.3,0.9591,0.0,1.1,-5.84942058345286,0.002432614532678613,0.0025360882152894617,151.56021508509062
2016-01-03 06:00:00,-5.51,0.9414,0.0,1.1,-6.30227917212874,0.0023500082006079268,0.0024959257334562796,184.46720554454467
2016-01-03 07:00:00,-5.65,0.9476,0.0,1.1,-6.355581020542518,0.002340369374489958,0.0024694665793359954,175.88668825452692
2016-01-03 08:00:00,-5.74,0.9378,0.0,1.0,-6.5807449777681635,0.0023003892601782413,0.00245258939364207,193.7771233515087
2016-01-03 09:00:00,-5.76,0.9682999999999999,0.0,1.0,-6.182408058530339,0.002371408348817054,0.0024488528964366407,142.7588569828408
2016-01-03 10:00:00,-5.51,0.9671,0.0,1.0,-5.949560832046459,0.0024140080054022455,0.0024959257334562796,141.17665133759778
2016-01-03 11:00:00,-5.33,0.958,0.0,1.0,-5.894340921612445,0.0024243000710270184,0.002530315691813716,153.8369867817745
2016-01-03 12:00:00,-5.36,0.9434,0.0,1.0,-6.125487294070804,0.002382005436369219,0.0025245548781792186,178.9739092281052
2016-01-03 13:00:00,-5.46,0.9542,0.0,1.0,-6.075808097015983,0.0023909618413885114,0.0025054364713175017,162.07698561154692
2016-01-03 14:00:00,-5.7,0.9924,0.0,1.0,-5.800224585290155,0.002441426689511884,0.0024600776331701185,102.30789991300126
2016-01-03 15:00:00,-6.01,1.0,0.0,1.0,-6.01,0.0024025728344086485,0.0024025728344086485,94.5843003372332
2016-01-03 16:00:00,-6.4,1.0,0.0,1.0,-6.400000000000002,0.002331931342965493,0.002331931342965493,100.32106988357299
2016-01-03 17:00:00,-6.95,0.9823000000000001,0.0,0.9,-7.1820222436559265,0.0021959747011500086,0.002235455371871202,136.75318811032383
2016-01-03 18:00:00,-7.28,0.9662999999999999,0.0,0.9,-7.723745396134664,0.0021060056014425275,0.002179293109598171,167.38972347780202
2016-01-03 19:00:00,-7.32,0.8690000000000001,0.0,0.9,-9.126429183636885,0.0018885023636549469,0.002172571786931949,334.2241396677145
2016-01-03 20:00:00,-7.69,0.8328,0.0,0.9,-10.031079231880895,0.0017588868400993324,0.00211127034738474,404.32668359082646
2016-01-03 21:00:00,-8.17,0.8536,0.0,0.9,-10.189927691114699,0.001736777792925726,0.0020340447610375854,371.8314953549169
2016-01-03 22:00:00,-8.55,0.8663,0.0,0.9,-10.377046209518339,0.001711139121677548,0.001974705471477496,353.5462281568303
2016-01-03 23:00:00,-9.17,0.8711,0.0,0.8,-10.918005632420035,0.001639109582051857,0.001881198622548707,352.27272677117185
2016-01-04 00:00:00,-9.41,0.8567,0.0,0.8,-11.363394612297666,0.0015819525430205523,0.0018460768633621865,380.35357107552085
2016-01-04 01:00:00,-9.56,0.8327,0.0,0.8,-11.86577529065946,0.001519661766046597,0.001824424072943906,424.98418494438863
2016-01-04 02:00:00,-10.15,0.8428,0.0,0.7,-12.294526986492997,0.0014680864059734362,0.0017414386701638629,413.1657733633162
2016-01-04 03:00:00,-10.56,0.8674,0.0,0.8,-12.340280358547027,0.001462565905025395,0.0016857723918237307,374.4445264312807
2016-01-04 04:00:00,-10.76,0.878,0.0,0.7,-12.38654853556182,0.0014570717769950095,0.0016591991266334735,358.4471739421168
2016-01-04 05:00:00,-10.89,0.86,0.0,0.7,-12.771315844105645,0.0014125545731854961,0.0016421277091683121,390.90355508153567
2016-01-04 06:00:00,-10.42,0.8072,0.0,0.6,-13.093321536842945,0.0013764047485417203,0.001704599105120131,480.4882030299054
2016-01-04 07:00:00,-10.22,0.7707999999999999,0.0,0.6,-13.46676381753244,0.001335416971970246,0.001731820057985551,547.0831786176817
2016-01-04 08:00:00,-10.19,0.7726999999999999,0.0,0.6,-13.407303767172959,0.0013418876113633262,0.001735936497401925,543.1534924752418
2016-01-04 09:00:00,-9.77,0.7559,0.0,0.6,-13.269938133188186,0.0013570501627301692,0.0017944909735777492,571.8882184855029
2016-01-04 10:00:00,-9.03,0.7336,0.0,0.6,-12.92258260343375,0.0013959855790864767,0.0019019605478687634,609.7865660117243
2016-01-04 11:00:00,-8.17,0.7284,0.0,0.5,-12.179451733389884,0.0014824171601961105,0.0020340447610375854,612.7925100973165
2016-01-04 12:00:00,-7.55,0.7719,0.0,0.5,-10.853043904123043,0.0016482544249130837,0.0021342816502105204,519.1548077355984
2016-01-04 13:00:00,-6.89,0.8443999999999999,0.0,0.5,-9.070359408770006,0.0018970199724145055,0.0022458041973279297,373.79578590658633
2016-01-04 14:00:00,-6.59,0.9326000000000001,0.0,0.5,-7.496754955232246,0.002143625683611884,0.00229819176497199,214.15026321115852
2016-01-04 15:00:00,-6.42,0.9990000000000001,0.0,0.5,-6.433069158302997,0.0023260361932068256,0.0023283591364956988,102.2174480685663
