Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl
2016-09-19 20:00:00,16.79,1.0,0.4,18.9,16.790000000000003,0.01181300087553796,0.01181300087553796,0.0
2016-09-19 21:00:00,16.54,1.0,2.4,18.8,16.540000000000003,0.011625436851788152,0.011625436851788152,0.0
2016-09-19 22:00:00,16.32,1.0,0.6,18.6,16.32,0.011462570611671082,0.011462570611671082,3.3286550930292622e-12
2016-09-19 23:00:00,16.39,1.0,0.4,18.6,16.39,0.011514170758378878,0.011514170758378878,0.0
2016-09-20 00:00:00,16.46,1.0,0.2,18.5,16.46,0.01156597683283609,0.01156597683283609,3.3305617221420818e-12
2016-09-20 01:00:00,16.48,1.0,0.0,18.4,16.480000000000004,0.011580816492189436,0.011580816492189436,0.0
2016-09-20 02:00:00,16.14,1.0,0.0,18.4,16.140000000000004,0.011330825108611393,0.011330825108611393,-6.652415168714204e-12
2016-09-20 03:00:00,15.75,1.0,0.0,18.3,15.75,0.011049974020973727,0.011049974020973727,-6.641838807628338e-12
2016-09-20 04:00:00,15.17,1.0,0.2,18.2,15.170000000000002,0.010643713531332031,0.010643713531332031,0.0
2016-09-20 05:00:00,14.61,1.0,0.4,18.1,14.610000000000001,0.01026408958258868,0.01026408958258868,-6.611147907733574e-12
2016-09-20 06:00:00,14.19,1.0,0.0,17.9,14.189999999999998,0.00998730328029481,0.00998730328029481,0.0
2016-09-20 07:00:00,14.53,0.9945999999999999,0.0,17.8,14.446240728366886,0.010156271255717388,0.010210849842398286,10.674120427191054
2016-09-20 08:00:00,15.4,0.937,0.0,17.7,14.390222833257145,0.010129495819417935,0.01080320348573276,128.6164655634878
2016-09-20 09:00:00,16.04,0.8706,0.0,17.6,13.888529007725918,0.009815701648349131,0.011258215031400965,273.65493683373563
2016-09-20 10:00:00,16.7,0.7908,0.0,17.6,13.05841888337785,0.009310959011192037,0.011745170901894347,462.22395445350605
2016-09-20 11:00:00,17.08,0.7392,0.0,17.5,12.396766695678847,0.008923489949581349,0.012033934013301339,593.5076960881588
2016-09-20 12:00:00,17.98,0.7077,0.0,17.5,12.599106743891967,0.009052018535897556,0.01274311356193098,681.9398447429093
2016-09-20 13:00:00,18.42,0.6609999999999999,0.0,17.6,11.981358931910986,0.008699810687554708,0.01310312629062638,814.7800534145211
2016-09-20 14:00:00,19.05,0.622,0.0,17.6,11.657200350671305,0.008524471804174831,0.013634306519821065,934.6394566613434
2016-09-20 15:00:00,19.3,0.5811999999999999,0.0,17.6,10.8689431103317,0.008096777416281774,0.013850330197548217,1064.0697263520963
2016-09-20 16:00:00,18.84,0.5966,0.0,17.6,10.830510134747685,0.0080711585415646,0.01345516226397578,1010.9867870513908
2016-09-20 17:00:00,18.08,0.6679999999999999,0.0,17.6,11.817359288051826,0.008603164470458797,0.012824154895643501,792.3567551756272
2016-09-20 18:00:00,17.26,0.7088,0.0,17.5,11.931945355005944,0.008658845786792855,0.012172901175771602,674.5164381491861
2016-09-20 19:00:00,16.38,0.7476999999999999,0.0,17.5,11.894876543765301,0.008628674872340194,0.011506786717731416,567.9825467492674
2016-09-20 20:00:00,15.57,0.8005,0.0,17.4,12.14480589236699,0.008762511857669053,0.010922446094961142,434.1406726636934
2016-09-20 21:00:00,14.59,0.8652,0.0,17.3,12.367696135526876,0.008881226721805306,0.010250756617001804,281.9326507094359
2016-09-20 22:00:00,14.41,0.8178,0.0,17.2,11.337520299322799,0.008300822268343791,0.010131449455519522,388.9853866809294
2016-09-20 23:00:00,13.84,0.7918999999999999,0.0,17.1,10.298292115721816,0.00774604678974838,0.009761726672088236,447.55545647961594
2016-09-21 00:00:00,12.23,0.8614,0.0,16.9,9.982230596948773,0.007573353961519584,0.008781212692794915,284.0712650672154
2016-09-21 01:00:00,11.04,0.8456999999999999,0.0,16.7,8.541141878048121,0.006870347503083485,0.008113688335973028,315.07151912795035
2016-09-21 02:00:00,9.48,0.9325,0.0,16.5,8.444745909627919,0.006817110627792833,0.007306968675453472,130.60078977398135
2016-09-21 03:00:00,8.85,0.972,0.0,16.4,8.430377626445704,0.006807193086459271,0.007001912049562746,52.95088265627087
2016-09-21 04:00:00,8.05,0.9934000000000001,0.0,16.1,7.952652211121382,0.006587380511751362,0.006630855872704247,12.277149591458949
2016-09-21 05:00:00,8.17,0.9338,0.0,15.9,7.165760922431531,0.006245569036155944,0.006685376871381146,126.45094340901038
2016-09-21 06:00:00,7.6,0.9698,0.0,15.7,7.151430004075109,0.006236927912001533,0.006429899780155645,56.49622800334669
2016-09-21 07:00:00,9.52,0.929,0.0,15.4,8.428937222023764,0.006810074301368572,0.007326729511013232,137.6344011964625
2016-09-21 08:00:00,11.39,0.7755,0.0,15.4,7.60789147074429,0.006452698152588323,0.008305179901638914,475.930423378116
2016-09-21 09:00:00,13.29,0.6173,0.0,15.4,6.103769136690079,0.005833749451893111,0.009416372405074706,900.9516301319848
2016-09-21 10:00:00,14.18,0.5643,0.0,15.3,5.642750603503529,0.005656761582691204,0.009980794625238251,1068.9973172864459
