DATE,SRAD,TMAX,TMIN,RAIN,VAPO,WIND,q,TAVG,RH,lcl,tendt,tendq,bowen,R2,R1
1971054,5.4,2.4,-0.5,10.4,6.2,2.4,0.03805970885763632,1.45,9.434721117160539,-4931.92869875887,-1.1608796296296306e-06,1.6097683814458513e-05,-0.07211469941948787,0.8115426191518981,8.815708333125576
1971055,6.5,5.4,0.5,0.4,6.1,2.9,0.03744584258573896,2.45,8.632898369570578,-4741.576296996235,1.1608796296296298e-05,-1.6097683814458513e-05,-0.7211469941948782,0.7066994834398143,7.016320964067065
1971056,5.6,3.2,-0.7,0.1,5.5,2.4,0.0337626449543548,1.9500000000000002,8.037439798214047,-4510.441216975018,-5.804398148148147e-06,-9.658610288675055e-05,0.060095582849573496,0.755674446131258,7.354336013857433
1971057,8.3,3.7,-0.8,0.2,5.2,1.2,0.031921046138662715,2.25,7.422875148219308,-4309.655191571206,3.4826388888888865e-06,-4.8293051443375364e-05,-0.07211469941948802,0.7241744939151857,6.698399234087177
1971058,9.0,-0.1,-5.1,1.5,3.3,3.7,0.020257586972612877,2.5,4.571919496589132,-3091.23811874443,2.9021990740740736e-06,-0.00030585599247471006,-0.009488776239406343,0.6902179267088744,5.51110949681609
1971059,15.2,-3.2,-11.0,0.2,2.0,2.4,0.0122773254379472,3.9,2.4875867694428333,-1765.3377963979797,1.625231481481481e-05,-0.00020926988958795947,-0.07766198399021806,0.5484308203753612,4.158555789226201
1971060,6.4,-2.9,-9.9,0.0,3.2,1.2,0.01964372070071552,3.5,4.125511384221938,-2882.032855729545,-4.643518518518517e-06,0.00019317220577350113,-0.02403823313982939,0.5851559005002087,6.557140767277447
1971061,9.8,-1.1,-5.4,0.1,3.0,6.0,0.0184159881569208,2.1500000000000004,4.2539339818923825,-2909.554163458929,-1.5671874999999993e-05,-3.2195367628916844e-05,0.4867742210815452,0.7257410984357907,5.3799700254819305
1971062,5.9,-2.2,-5.4,0.0,3.2,5.0,0.01964372070071552,1.6,4.726626101381249,-3138.1084231309214,-6.384837962962965e-06,3.2195367628916844e-05,-0.19831542340359265,0.7869069881733004,6.231785255375677
1971063,6.0,-3.9,-9.4,0.0,3.5,1.9,0.0214853195164076,2.75,4.769018362821708,-3201.5344770218667,1.335011574074074e-05,4.8293051443375276e-05,0.27643968110803807,0.6557993282698458,7.74530846292346
1971064,7.3,-1.4,-5.7,8.0,3.5,3.7,0.0214853195164076,2.1500000000000004,4.978490302939782,-3282.876910012083,-6.965277777777773e-06,0.0,,0.7251591878229516,6.43634332105889
1971065,8.4,2.3,-8.3,5.6,3.9,3.7,0.02394078460399704,5.300000000000001,4.447459361716077,-3124.990760229808,3.656770833333334e-05,6.439073525783369e-05,0.5679032579284696,0.45434411080723625,5.492601658100596
1971066,8.3,6.1,-6.8,0.2,5.0,0.8,0.030693313594867995,6.449999999999999,5.2985623435095,-3616.7701366009255,1.3350115740740723e-05,0.00017707452195904255,0.07539264030219217,0.39083537104281757,5.428016495601438
1971067,6.2,2.6,-5.4,4.1,4.0,2.9,0.0245546508758944,4.0,5.002233841715407,-3366.6878178835655,-2.8441550925925913e-05,-0.00016097683814458416,0.17668101357774615,0.5557549627547906,5.522220960500029
1971068,6.3,-0.4,-4.7,5.9,4.8,0.8,0.02946558105107328,2.15,6.883784442940012,-4102.401023930682,-2.1476273148148145e-05,0.00012878147051566737,-0.16676524240756646,0.7270922436100601,8.272162660697447
1971069,6.4,2.2,-1.8,2.6,5.4,1.9,0.03314877868245744,2.0,7.857992444475856,-4451.107539801344,-1.7413194444444432e-06,9.658610288675063e-05,-0.018028674854872022,0.7484055850491579,7.7466844705298525
1971070,16.5,3.9,-3.0,0.5,3.1,0.8,0.01902985442881816,3.45,4.008310214083272,-2812.8315522309763,1.683275462962963e-05,-0.00037024672773254384,-0.04546361485141647,0.6071589205662398,3.8832736198219213
1971071,8.5,0.0,-6.3,0.0,2.9,5.0,0.01780212188502344,3.15,3.825857042051279,-2695.5548151633366,-3.4826388888888916e-06,-3.2195367628916844e-05,0.1081720491292324,0.6254319073269748,4.794399322420986
1971072,18.4,1.7,-10.9,0.2,2.6,0.1,0.015960523069331357,6.3,2.7424716885314266,-2024.5469745280154,3.656770833333333e-05,-4.8293051443375364e-05,-0.7572043439046247,0.38652759795148517,3.788582526908146
1971073,15.7,5.4,-8.7,0.0,3.4,1.9,0.02087145324451024,7.05,3.421447685761983,-2549.413472695214,8.70659722222222e-06,0.00012878147051566748,0.06760753070577014,0.3541332772555981,3.833986572734952
1971074,7.0,5.1,0.5,1.2,6.7,5.0,0.041129040217123124,2.3,9.62135926015183,-5046.598764516228,-5.51417824074074e-05,0.0005312235658771281,-0.10380146128562694,0.7215966358294384,7.899735693912994
1971075,15.2,12.7,3.7,1.0,8.6,2.4,0.05279249938317296,4.5,10.690874076198579,-5535.9906881364195,2.553935185185185e-05,0.00030585599247470995,0.08350123090677584,0.542571614705412,6.135564816345298
1971076,6.8,8.1,3.3,0.0,8.7,0.8,0.053406365655070315,2.4,12.56503366046856,-5884.268152489139,-2.437847222222222e-05,1.609768381445833e-05,-1.514408687809261,0.7170576650127178,8.452911599710678
1971077,11.8,14.3,4.2,1.4,7.5,2.4,0.046039970392301996,5.050000000000001,8.905849618959591,-5005.142463245152,3.076331018518519e-05,-0.0001931722057735011,-0.15925329455136983,0.5063480057394532,4.785454926250031
1971078,10.8,13.7,0.7,0.0,7.2,0.5,0.04419837157660992,6.5,7.710888103479041,-4667.810085124905,1.683275462962962e-05,-4.829305144337518e-05,-0.3485543805275268,0.41042664199630186,4.762840308350056
1971079,12.7,16.7,4.3,0.0,8.4,0.5,0.05156476683937824,6.199999999999999,9.257145559183245,-5207.814567274843,-3.4826388888888966e-06,0.0001931722057735011,-0.01802867485487209,0.43715692905679177,4.618421214341939
1971080,16.2,19.0,3.6,0.0,8.0,4.4,0.0491093017517888,7.7,7.925635099455317,-4829.051049888793,1.7413194444444454e-05,-6.439073525783369e-05,-0.27043012282308093,0.3600410625418138,3.7915206790925535
1971081,9.7,17.1,9.2,0.0,8.8,7.5,0.054020231926967685,3.950000000000001,11.387952282824244,-5695.626762436362,-4.35329861111111e-05,0.00012878147051566756,-0.3380376535288504,0.5968088835932189,4.735808239613504
1971082,18.1,16.2,6.4,0.4,6.5,5.0,0.0399013076733284,4.8999999999999995,7.750344230642124,-4583.5447309291185,1.1028356481481461e-05,-0.000370246727732544,-0.029786506281962447,0.5221941970149588,3.647533962750784
1971083,13.1,8.9,2.4,0.0,4.9,6.7,0.03007944732297064,3.25,6.499738365102911,-4005.9780413108374,-1.915451388888888e-05,-0.00025756294103133475,0.07436828377634719,0.637239206658175,4.39921873046098
1971084,20.1,10.8,-1.3,0.0,4.6,1.9,0.028237848507278555,6.050000000000001,4.999697757971842,-3448.6126013099642,3.2504629629629635e-05,-4.8293051443375364e-05,-0.673070527915222,0.42943727196314135,3.6230856890365133
1971085,20.2,13.0,-1.4,0.0,5.1,1.2,0.03130717986676535,7.2,5.133901445497797,-3566.483358872351,1.3350115740740735e-05,8.048841907229202e-05,0.165863808664823,0.3687130895284825,3.482621797015882
1971086,14.5,13.0,1.3,0.0,7.8,2.9,0.04788156920799408,5.85,8.77427472899068,-5015.374653308434,-1.5671875000000007e-05,0.0004346374629903777,-0.0360573497097441,0.4485568851764834,5.423950386752767
1971087,7.9,9.9,5.6,1.5,8.5,1.2,0.05217863311127559,2.1500000000000004,12.482150014205457,-5840.921140579841,-4.2952546296296284e-05,0.00011268378670120869,-0.3811776969315813,0.7459436083220254,7.305366796970476
1971088,9.2,12.2,4.8,12.0,8.9,1.9,0.05463409819886504,3.6999999999999997,11.730943302939036,-5771.599783214711,1.799363425925925e-05,6.439073525783405e-05,0.2794444602505151,0.6056293434166272,6.57736571564746
1971089,7.7,8.7,1.8,14.7,7.8,2.9,0.04788156920799408,3.4499999999999997,10.391040859065143,-5363.431889172808,-2.9021990740740736e-06,-0.00017707452195904274,0.01638970441352004,0.6188512735347479,7.230077097106663
1971090,12.0,11.5,0.5,8.3,8.0,2.4,0.0491093017517888,5.5,9.234141608707326,-5148.527935775687,2.379803240740741e-05,3.2195367628916844e-05,0.7391756690497542,0.4673516361044594,6.1492277905410955
1971091,15.4,14.3,1.1,0.1,8.0,2.9,0.0491093017517888,6.6000000000000005,8.552272972268302,-4988.725063528098,1.276967592592593e-05,0.0,,0.40629365592025546,5.1159087616063035
1971092,8.3,10.2,5.7,0.0,8.1,5.0,0.049723168023686155,2.2499999999999996,11.779164001976707,-5663.009511136332,-5.04982638888889e-05,1.609768381445833e-05,-3.136989424747756,0.7362007670835544,6.805225103202224
1971093,13.5,13.8,3.4,2.2,8.9,1.9,0.05463409819886504,5.2,10.552617868851948,-5550.603875250052,3.424594907407408e-05,0.00012878147051566756,0.26592295410936245,0.49441424514266097,5.918720550531425
1971094,19.1,18.0,4.1,0.0,8.2,1.9,0.05033703429558351,6.95,8.566879064830552,-5018.624145590674,2.0315393518518516e-05,-0.00011268378670120924,-0.18028674854872004,0.3970497463641009,4.145221592797598
1971095,17.7,21.6,11.0,0.0,9.0,4.4,0.0552479644707624,5.300000000000001,10.603475096397462,-5574.499903275635,-1.915451388888888e-05,0.00012878147051566756,-0.14873656755269415,0.5086497593053141,3.661467978428541
1971096,9.0,15.7,8.7,0.2,10.0,1.9,0.06138662718973599,3.5,13.465578280161807,-6218.857953247432,-2.089583333333334e-05,0.00016097683814458405,-0.12980645895507897,0.6308183028921144,5.931231924005906
1971097,11.5,14.8,7.1,5.2,9.5,0.5,0.058317295830249194,3.8500000000000005,12.437735244619699,-5979.840387093756,4.0630787037037095e-06,-8.048841907229202e-05,-0.050480289593641876,0.5994011878418021,5.949562760348498
1971098,20.9,20.0,4.3,0.1,8.4,1.9,0.05156476683937824,7.85,8.257722080678139,-4966.919838229709,4.643518518518517e-05,-0.00017707452195904255,-0.26223527061632085,0.35538477808282476,3.750279118197802
1971099,12.3,18.2,6.3,0.0,9.5,1.9,0.058317295830249194,5.949999999999999,10.729874499534326,-5667.974733121526,-2.2056712962962963e-05,0.00017707452195904255,-0.12456175354275245,0.4569302158410113,4.785736773753148
1971100,10.2,16.3,8.8,2.6,10.5,1.9,0.0644559585492228,3.75,13.935647626708022,-6363.878083118041,-2.553935185185184e-05,0.00016097683814458443,-0.15865233872287382,0.6112116661398458,6.012389436872477
1971101,8.4,12.8,7.7,1.4,10.2,0.8,0.0626143597335307,2.5500000000000003,14.717145641170621,-6435.125780214091,-1.3930555555555551e-05,-4.829305144337572e-05,0.28845879767795,0.7111800020194315,7.31315467721537
1971102,8.5,13.5,8.5,0.5,8.7,3.7,0.053406365655070315,2.5,12.475335007911148,-5869.548830509274,-5.804398148148178e-07,-0.0002414652572168761,0.0024038233139829558,0.717359078638939,5.901083657870104
1971103,8.6,13.3,7.0,0.0,6.6,2.4,0.04051517394522575,3.1500000000000004,8.913239091967283,-4879.084308387912,7.545717592592595e-06,-0.000338051360103627,-0.022321216486984447,0.6561411050092616,4.47296618261826
1971104,8.6,10.3,6.6,0.0,6.6,8.6,0.04051517394522575,1.8500000000000005,9.782936246168415,-5064.657685523074,-1.509143518518518e-05,0.0,,0.7781760154109129,5.456305121124572
1971105,20.3,8.5,3.7,0.0,4.3,5.0,0.02639624969158648,2.4,6.038015183649435,-3773.440758171802,6.384837962962955e-06,-0.0003702467277325436,-0.017244819426399337,0.7178219297326243,3.953193727926142
1971106,24.8,12.8,-1.2,0.0,4.7,2.4,0.02885171477917592,7.0,4.785050533502525,-3374.534344435037,5.340046296296296e-05,6.439073525783369e-05,0.8293190433241143,0.3790916775472753,3.2439871673499843
1971107,24.8,16.4,0.2,0.0,6.1,2.4,0.03744584258573896,8.1,5.808010698403916,-3942.95789085778,1.276967592592592e-05,0.0002253675734024179,0.05666154954388357,0.3327058076507761,3.3639211179546153
1971108,11.6,16.3,3.7,0.0,7.9,2.4,0.048495435479891436,6.300000000000001,8.617822439171825,-4991.385316344,-2.089583333333332e-05,0.0002897583086602516,-0.07211469941948817,0.42992362140507984,4.440855694475208
1971109,25.0,16.5,4.9,0.0,5.8,5.0,0.03560424377004688,5.8,6.463937130998583,-4121.647484412866,-5.804398148148157e-06,-0.0003380513601036268,0.017170166528449608,0.46171725256751217,3.177098238910818
1971110,25.1,14.6,4.7,0.0,5.3,5.0,0.03253491241056007,4.949999999999999,6.249382391639759,-3985.853443602482,-9.867476851851858e-06,-8.048841907229239e-05,0.12259498901312961,0.5143055907127894,3.270649308920554
1971111,25.6,18.6,1.4,0.0,5.4,1.9,0.03314877868245744,8.600000000000001,4.946128044812831,-3528.3719339826484,4.23721064814815e-05,1.6097683814458696e-05,2.6321865288112765,0.31570600987878,2.579081070992178
1971112,25.7,20.0,3.8,0.0,5.6,2.4,0.03437651122625216,8.1,5.314996126758186,-3699.4437439783283,-5.804398148148168e-06,3.2195367628916844e-05,-0.18028674854872115,0.34312512798575345,2.4552364299059373
1971113,21.1,21.3,4.8,0.0,6.5,2.4,0.0399013076733284,8.25,6.1411137821751,-4107.605632857506,1.7413194444444483e-06,0.0001448791543301257,0.012019116569914737,0.33967912931950833,2.6451349711257843
1971114,12.1,20.5,10.4,0.0,8.0,6.0,0.0491093017517888,5.05,9.530236111565353,-5213.9416370673625,-3.7148148148148145e-05,0.00024146525721687644,-0.15384469209490811,0.522922893695271,3.460397665705638
1971115,11.6,16.1,9.5,1.7,8.0,9.4,0.0491093017517888,3.3000000000000007,10.785724813643734,-5468.566044963108,-2.0315393518518506e-05,0.0,,0.6489700610003354,4.56594269957371
1971116,17.5,20.0,6.9,0.2,8.4,2.4,0.05156476683937824,6.55,9.034461029164156,-5156.6914594642885,3.7728587962962946e-05,6.439073525783369e-05,0.5859319327833414,0.42559651420709954,3.7536594809630808
1971117,26.0,21.4,6.0,0.0,8.2,1.2,0.05033703429558351,7.699999999999999,8.134278465198667,-4909.459316721606,1.3350115740740735e-05,-3.219536762891703e-05,-0.41465952166205466,0.36694450350599883,3.35431866535135
1971118,19.7,24.0,7.8,0.0,8.3,4.4,0.05095090056748088,8.1,8.015159289855546,-4890.98186224599,4.643518518518522e-06,1.6097683814458696e-05,0.2884587976779482,0.35455430929177845,2.900421626991554
1971119,23.2,19.7,7.1,0.0,8.8,2.9,0.054020231926967685,6.3,9.655664127800685,-5350.084029599273,-2.089583333333333e-05,8.048841907229221e-05,-0.2596129179101572,0.4395788835279898,4.017342531239666
1971120,23.1,25.5,9.1,0.0,10.7,2.9,0.06568369109301751,8.2,10.4238943997917,-5764.571133092908,2.2056712962962953e-05,0.0003058559924747098,0.07211469941948825,0.3539960660514244,3.4719799997809213
1971121,25.8,28.0,11.6,0.0,11.6,5.0,0.07120848754009376,8.2,11.367891144708459,-6073.04313918242,0.0,0.0001448791543301261,0.0,0.36101933085229393,3.267855224145006
1971122,10.5,25.1,16.3,0.0,12.5,4.4,0.07673328398716998,4.4,16.05489750833116,-6958.821095673721,-4.4113425925925906e-05,0.00014487915433012536,-0.30448428643784,0.5812399819246673,4.214044950804584
1971123,23.9,26.4,11.3,1.5,12.2,2.9,0.07489168517147791,7.549999999999999,12.552575471471243,-6373.072286226638,3.656770833333332e-05,-4.8293051443375e-05,-0.7572043439046301,0.38878245863644545,3.792231002245682
1971124,15.7,27.0,11.5,0.0,12.7,1.9,0.07796101653096471,7.75,12.93103354166578,-6506.698901535853,2.3217592592592714e-06,8.048841907229202e-05,0.02884587976779547,0.380278472108303,3.8226391960306603
1971125,22.9,24.6,12.0,0.4,11.4,3.7,0.06998075499629905,6.300000000000001,12.72313813037335,-6294.3777760857665,-1.683275462962962e-05,-0.00020926988958795906,0.08043562627558314,0.45319144363138875,3.9263881822558346
1971126,9.7,18.6,11.0,12.1,12.3,2.9,0.07550555144337527,3.8000000000000007,16.461246165059517,-6984.226718635789,-2.9021990740740738e-05,0.00014487915433012536,-0.200318609498579,0.6124893676085026,6.163031436396211
1971127,16.5,16.4,9.5,8.4,10.7,2.9,0.06568369109301751,3.4499999999999993,14.525974250660276,-6481.111984873375,-4.06307870370372e-06,-0.00025756294103133475,0.01577509049801311,0.6366723929627223,6.097006797733244
