DATE,std_SRAD,std_Tmax,std_Tmin,std_RAIN,std_VAPO,std_WIND,std_q,std_Tavg,std_qsat,std_RH2,std_RH,std_dewpoint,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,SRAD,Tmax,Tmin,RAIN,VAPO,WIND,q,Tavg,qsat,RH2,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_SRAD,rolling_std_SRAD,rolling_mean_Tmax,rolling_std_Tmax,rolling_mean_Tmin,rolling_std_Tmin,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_Tavg,rolling_std_Tavg,rolling_mean_qsat,rolling_std_qsat,rolling_mean_RH2,rolling_std_RH2,rolling_mean_RH,rolling_std_RH,rolling_mean_dewpoint,rolling_std_dewpoint,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
1,1.5231885793544613,5.890713517658657,3.791915174374972,4.504995949581655,1.4667228306905722,1.6200468277608306,0.0009003716759827644,4.415348100724869,0.001454657493634248,0.11699152990118657,0.11656899189365703,3.686233340586689,275.59182741122544,0.02536655890564749,0.01441791922708499,1.3895328886866365,0.1720838913480331,0.14924087743044945,4.369999999999999,6.053333333333333,-1.9,2.286666666666667,5.589999999999999,1.7399999999999995,0.0034315124599062423,2.0766666666666667,0.004558700279469389,0.7713154331194317,0.7741658814677319,-1.643597658115967,476.27369285374937,0.0023017440932311607,0.0013322221087827659,0.9815925232794661,0.5952906757518945,0.6001694986876962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.184206412576037,4.778766493081901,4.2034742062131,3.849324466783063,1.6328699788458638,1.8139466085997609,0.0010023638064072316,3.6385172077735692,0.0011389677675796173,0.1232742568678187,0.12339892119407528,4.4302772021695365,315.7994745030324,0.03755347999580723,0.021778321079427912,1.8481871267065846,0.19336219611264602,0.15542341069656987,3.8799999999999994,5.116666666666665,-2.0333333333333328,1.6833333333333333,5.483333333333333,1.6166666666666667,0.0033660333909038566,1.541666666666667,0.004328333470054921,0.7768864402542159,0.7795968333286954,-2.0699240961413654,459.7190568478003,-0.006210706018518519,-0.0017170862735422314,0.8319317331659987,0.6359579260007803,0.6237502909335692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.3677903986768745,6.233963334073655,3.757450835554498,4.181658088344394,1.4770621664906867,1.5440505024198492,0.0009067186455042756,4.5941817276993335,0.0013712109162742298,0.08913201494896905,0.0888018809803927,4.151660385750823,203.15017657410002,0.03627189175379406,0.01594000541727052,1.5975529558794506,0.176616224079855,0.13410886767895241,4.153333333333332,5.266666666666667,-2.0133333333333336,2.0166666666666666,5.3966666666666665,1.7266666666666666,0.00331283164733942,1.6266666666666665,0.004422450843364858,0.7592744809204677,0.7620631073005489,-2.21032663851497,495.0946139856763,0.0009867476851851853,-0.0013951325972530642,1.8517980299339387,0.624898946645876,0.6036692776156994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.6455478073294911,5.612998051526188,5.084011449022621,2.135534066018718,1.763225883782727,1.8437374585585533,0.0010823848997906307,4.909504036565962,0.0015464642066292198,0.11267133394779373,0.11242736936256108,4.645137749247569,254.2468443987917,0.03144551388762887,0.01800263913306603,1.7309131026919642,0.1715971704146248,0.13958596110464971,4.39,4.833333333333333,-2.3800000000000003,0.9466666666666669,5.300000000000001,1.6833333333333331,0.0032534912410560075,1.226666666666667,0.00433474295628371,0.7610466793431722,0.7637579810609824,-2.614600806293595,498.19012233194996,-0.004643518518518519,-0.001556109435397649,0.8307542589614798,0.6216462791483399,0.6023965662795495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.7092749017215376,5.3493462915693195,4.657463420923602,4.057664806038186,1.656894338989277,1.1241804166571316,0.0010171115508031882,4.571122501042848,0.0012675140161293964,0.10939633933486907,0.10937496288487226,4.758373098616055,240.58137814134525,0.03413049196879044,0.019236950865045788,2.0129878983715943,0.16983412570412615,0.1332745998051611,4.6899999999999995,4.896666666666666,-3.0900000000000003,1.7866666666666666,5.156666666666666,1.4366666666666668,0.003165503742084053,0.9033333333333334,0.00419588863507146,0.7561278188493177,0.7587648569759811,-3.0001684361131233,506.2140556239789,-0.0037535108024691365,-0.002307334680072373,0.8993233859049121,0.5867323148396965,0.5811342364563136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.6600789345586904,6.0400207429041695,5.554835317297791,2.0566684364455208,1.908601220970388,1.1393686495336925,0.0011716259160558413,5.417159836081558,0.001377975717920694,0.08704168030442698,0.08711551143970243,5.639362835632016,190.63564778409645,0.03666822845668013,0.015821562539765577,2.224027029799798,0.1757347271807486,0.13622954088881753,4.6,4.1433333333333335,-4.003333333333333,0.8666666666666668,5.3,1.0666666666666667,0.003253491241056008,0.06999999999999999,0.004015585331670162,0.8070943894107411,0.8096361496607434,-2.8697021284094046,395.7378455758916,-0.009673996913580249,0.002307334680072373,0.8097368916314718,0.5783841320154147,0.6166529768257841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.684192906743891,6.496231445115372,5.523472379440019,2.570480075023332,1.5723033839035274,1.3615618145029784,0.0009651840165684619,5.577957439368133,0.0014185642838848295,0.11536794326108704,0.11499704377235082,4.969936120611742,263.2992034960033,0.020662540426005186,0.016239165766223265,1.6601207274071483,0.18194145620333751,0.15723376644170703,4.293333333333334,3.136666666666667,-3.9433333333333334,1.6766666666666667,4.96,1.2166666666666666,0.003044776708610906,-0.4033333333333332,0.0038975480986857425,0.7999784778706117,0.8024122127275384,-3.559487254921389,424.72405969445,-0.00549483024691358,-0.005473212496915863,1.5704580623817377,0.6269434744950292,0.6389174018145795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1.4616004454258236,6.217033516648148,4.96859100266103,2.592342835990322,1.7733532105013379,1.5306861206661542,0.0010886017240876703,5.255976619990338,0.0013775198979272126,0.08642699704239709,0.08642481780822639,5.3924413222254195,193.34436382205874,0.03417721224074851,0.01607954056693863,1.8496700991952175,0.16580760032849487,0.1289408849262866,4.160000000000001,2.6766666666666667,-3.4,1.0100000000000002,5.006666666666667,1.5100000000000002,0.0030734238012994496,-0.36166666666666647,0.003886070781018021,0.7906377504908968,0.7930999539542338,-3.5738498179767126,430.2938580618053,0.00048369984567901204,0.0007512252446747237,1.2616833251085815,0.667768143280504,0.6487213195274568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1.5505134485140684,5.805293858333891,5.875694138499331,3.518228394303411,1.855838875289146,2.028486780999486,0.0011392368916159376,5.571284133532567,0.0014795130414901898,0.08412668860734385,0.0840552032191711,5.586402306136978,192.25669442698523,0.020110192954949244,0.010224276298691097,1.6795301119752652,0.1571129052044423,0.11425376988087789,4.293333333333334,2.283333333333333,-4.103333333333333,1.3,4.8999999999999995,1.5799999999999998,0.0030079447322970635,-0.91,0.0037685932841310336,0.8004218744323647,0.8028056010953964,-3.9448013635202006,415.3592732149712,-0.006365489969135801,-0.0017170862735422325,2.0148222648113037,0.645803529056178,0.6443071910799585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.5289129185940182,5.849355009143188,5.384183947601456,2.3279017240385405,1.7449730755753108,1.3186591936378094,0.0010711801164646861,5.268149798444476,0.0015452280277170117,0.0819327714404332,0.08150261651968384,4.711616041004101,175.4194766107449,0.029786247927029476,0.013614452391863114,1.3229126030672256,0.16180703416504727,0.12407768780187338,4.236666666666667,3.8233333333333333,-3.3766666666666665,1.2466666666666664,5.169999999999999,1.21,0.0031736886257093515,0.22333333333333355,0.004065522534891589,0.793523809097131,0.7960972427676197,-2.9724739951949295,427.7062251289842,0.013156635802469138,0.004346374629903776,1.7457236130772043,0.6164686944951459,0.6255745147723911,4.306666666666667,0.23004025412635612,4.223,1.2276439846659204,-3.0243333333333324,0.876882877154591,1.4820000000000002,0.48086906921572226,5.226333333333334,0.22897759877494744,1.4786666666666666,0.2390526570433932,0.003208269759026236,0.00014056162490798613,0.5993333333333335,1.0132676026439913,0.004147343621464088,0.00026104465209343615,0.7816307153788351,0.019042449032955613,0.7842399820339472,0.018921844254172718,-2.845893219520165,0.7297039370434395,452.9312803319257,39.27574039231425,-0.00192132250425713,0.006508206285476827,-0.0005428805093289772,0.002771907061799708,1.2797824088256093,0.47448359650346816,0.619989411572886,0.027363466772032097,0.6185293273992998,0.02182940228647498
