DATE,std_SRAD,std_Tmax,std_Tmin,std_RAIN,std_VAPO,std_WIND,std_q,std_Tavg,std_qsat,std_RH2,std_RH,std_dewpoint,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,SRAD,Tmax,Tmin,RAIN,VAPO,WIND,q,Tavg,qsat,RH2,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_SRAD,rolling_std_SRAD,rolling_mean_Tmax,rolling_std_Tmax,rolling_mean_Tmin,rolling_std_Tmin,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_Tavg,rolling_std_Tavg,rolling_mean_qsat,rolling_std_qsat,rolling_mean_RH2,rolling_std_RH2,rolling_mean_RH,rolling_std_RH,rolling_mean_dewpoint,rolling_std_dewpoint,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
1,1.856727880882204,6.716658212008842,4.935180832777736,6.061464730558361,1.9098719426805622,1.0483508042954872,0.001172405969254685,5.516976152030111,0.0019127039509400198,0.152255925071213,0.15169905718316712,4.578854099155049,342.5967175076904,0.024386331534853204,0.015833502835288473,1.60812888246597,0.16366470488912274,0.17819530335010622,4.562068965517242,4.3275862068965525,-1.5379310344827586,3.327586206896551,5.575862068965518,1.1241379310344828,0.0034228336608897627,1.3948275862068966,0.004459945218634431,0.7998856741738825,0.8026348944986287,-1.9215616689401809,433.35694236657446,0.001036499669312168,-0.004541846504793628,1.2114717713572571,0.6830436763118989,0.6680052059899986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.6554284489985347,5.273415994984431,4.053490863112917,5.226335358622538,1.7973160066015674,1.4590468580515665,0.001103311676393955,4.169024291941464,0.0013633851857136345,0.12646736266724382,0.12640223639853793,4.481881807107536,296.93567023723,0.04300674238581521,0.027345413648046442,1.6902473308182158,0.1614966013987523,0.1535479009216165,4.148275862068966,5.503448275862071,-1.7689655172413792,2.262068965517241,5.80344827586207,1.410344827586207,0.0035625411572526087,1.867241379310345,0.004471359780318118,0.8018578817961658,0.8046545372047558,-1.3179316683127245,407.97928511707346,0.005484155491698597,0.0036636107991526064,0.7823915589094809,0.6205599471146098,0.6384920768271882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.807033330663294,5.985226063774262,4.490090347648837,9.473568363449214,1.7009776962537486,1.4823676308876446,0.0010441728369798486,4.906727938661304,0.0015312182053437541,0.10464848437483334,0.10426779742161008,4.395864749985556,229.53769822649406,0.03812244753663408,0.01634244277058364,1.6545312277501714,0.15642513888601428,0.13874300224888278,4.941379310344827,5.331034482758621,-1.2344827586206895,4.372413793103449,5.675862068965517,1.3793103448275863,0.0034842202880794983,2.048275862068965,0.00458674737833237,0.7729269911619182,0.7758151176209344,-1.5926255797712598,470.436334663081,0.0021015924329501924,-0.0020538424177067617,0.8133400085404126,0.6491166598203385,0.6275858960140888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.6850911013071175,5.446196756756085,5.858667949951017,3.4889021802918636,2.007823368676377,1.5588220258818466,0.0012325350459577661,5.483229582120953,0.0017099386299856245,0.11510086714522837,0.11486090619144564,5.252291951079003,264.50493093837855,0.03680955277676868,0.01956297093414687,1.547489616406059,0.13043417456913736,0.12492080379463716,4.689655172413793,4.903448275862068,-1.8448275862068964,1.7379310344827585,5.627586206896551,1.4275862068965515,0.003454585364608591,1.5293103448275864,0.004479371875152878,0.7820910733370137,0.7848963219275092,-1.9598375561251857,456.41409898310206,-0.006024564974457217,-0.0007771295634566159,1.3854910034998387,0.6279001111254692,0.6230796668943033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.8597433479373018,5.628540484023862,5.759271813576791,11.465444979215967,2.024121776355672,1.0637094680937627,0.0012425400887177184,5.390378675567223,0.0015354709686587996,0.1163326454676164,0.11633456697090369,5.584193359405714,270.37712825542064,0.04675548475850447,0.020108698782303244,1.747719807395381,0.15161968429368824,0.1332482910947589,4.868965517241378,4.975862068965517,-2.1275862068965514,3.9000000000000004,5.572413793103448,1.1172413793103448,0.0034207168806418414,1.4241379310344826,0.0044231967390478254,0.7752463276927478,0.7780220343449262,-2.1768444233947895,470.258261302214,-0.001220925127713919,-0.000888148072521842,1.1580422464332352,0.6196605145858027,0.6124794497604799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.080882959617291,5.790996494049074,5.394843368937551,4.976580621250193,1.9720647577772379,1.500632050745331,0.001210584040796883,5.279108840304701,0.0015783192419488007,0.11082998118203659,0.11067452959894764,5.189011209371347,261.2438060181711,0.03143211840952665,0.01887925040588526,1.7679451459706026,0.15572595847284168,0.13127062376648532,5.03103448275862,4.572413793103449,-2.3827586206896556,2.3275862068965516,5.624137931034483,1.3241379310344827,0.0034524685843606694,1.0948275862068964,0.004321709627309223,0.807313313993586,0.8100261398840675,-1.9445386725564755,402.178540926418,-0.0038228967113665404,0.0008326388179892313,1.3260916422055844,0.626583360444707,0.6410943942746935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2.0777616793220326,5.8303034589672365,4.8663871750952,5.0307625096571025,1.6352113796563537,1.0864027503465696,0.001003801113393784,4.960336523225548,0.0015242673174602024,0.11539716494548005,0.1149739151737027,4.481053574391769,253.79772048896976,0.032147565192338,0.019813405050887172,1.7675043119793794,0.16914124284927076,0.14650542948671863,4.693103448275862,3.7379310344827585,-2.8620689655172415,2.1,5.396551724137931,1.0793103448275865,0.0033127610879978213,0.43793103448275855,0.004103803073935309,0.8244476165475424,0.8270086948587644,-2.303764769273253,366.358750754336,-0.007625778256704981,-0.003663610799152613,1.1101156959246887,0.6459494531645543,0.6657153329581225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,17.777947539556187,5.864620062110282,5.210216375526351,2.3091593164544695,1.875516349263498,1.7063774898688258,0.0011513162292049303,5.167729775683203,0.001394078663577361,0.11041279805614458,0.11046316871905265,5.556221713687296,246.52545283375383,0.04408688467867391,0.019689801816797664,1.8184073294084118,0.1655964201684317,0.14631576319135647,8.044827586206901,3.23448275862069,-2.9724137931034478,1.1310344827586207,5.255172413793104,1.2620689655172417,0.003225973097833022,0.13103448275862065,0.004018103314816571,0.8011369550623213,0.8036655793803009,-2.9570624205500216,412.0882953219353,-0.0035626995530012775,-0.0022758794358372254,0.7933298756519107,0.6617741985193193,0.6557354868024818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1.6007310522001603,6.081081865116297,6.122250061277134,7.42629133253369,2.016880730676308,2.293141412330651,0.0012380950550018887,5.949178752778598,0.0015734126511582874,0.1000964728553622,0.09993515279684892,5.80777136317768,210.0601475840998,0.03159187201051545,0.014464988711328411,1.687378768842648,0.13294107514914738,0.10864141443259641,4.4655172413793105,2.5206896551724136,-2.9862068965517237,2.213793103448276,5.1931034482758625,1.4724137931034476,0.0031878710533704284,-0.23275862068965603,0.003983603695561368,0.8062054643223562,0.8087211316988941,-3.2243888143481363,407.50981985755226,-0.004223200031928481,-0.0009991665815870738,1.5057751157962709,0.6825308679067882,0.6675006949761557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2.0097361540428627,5.267943766508295,5.492951148087059,4.303878992750197,1.9297897994213618,1.0989919250074258,0.0011846328697163455,4.696691399115144,0.0013503610011412453,0.14485001225730393,0.14471931519675502,5.123413605313548,280.13452040516205,0.03871579283488047,0.022423044664679533,1.7188062383858194,0.1919590158542124,0.14521612929797006,4.924137931034483,4.186206896551723,-3.5586206896551724,1.413793103448276,5.413793103448275,0.8275862068965518,0.0033233449892374313,0.31379310344827605,0.004040057420111726,0.8240338516161811,0.8265504190013656,-2.459072222696497,371.9006548785298,0.006344807630906768,0.0035525922900873767,0.6654291896356664,0.6068748130731504,0.6385995123222937,5.036896551724138,1.0892441268462005,4.3293103448275865,0.9445034681920829,-2.3275862068965516,0.7496138963001054,2.4786206896551723,1.059830950456743,5.513793103448276,0.19323339907659512,1.2424137931034482,0.20263197493930424,0.0033847316164271673,0.00011861946629720427,1.000862068965517,0.7843980207697167,0.004288789812321982,0.00022836928632254846,0.7995145149703714,0.01806201227465421,0.8021994870420146,0.017952724933593112,-2.1857627795968524,0.5817908476181296,419.84809841708164,37.18648610428194,-0.0011513009430304693,0.004756865800954537,-0.0007150781467826545,0.002737847020466837,1.0751478107954344,0.2930575005580481,0.6423993602066639,0.026691635313756557,0.6438287716819806,0.01973741508283843
