DATE,std_SRAD,std_Tmax,std_Tmin,std_RAIN,std_VAPO,std_WIND,std_q,std_Tavg,std_qsat,std_RH2,std_RH,std_dewpoint,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,SRAD,Tmax,Tmin,RAIN,VAPO,WIND,q,Tavg,qsat,RH2,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_SRAD,rolling_std_SRAD,rolling_mean_Tmax,rolling_std_Tmax,rolling_mean_Tmin,rolling_std_Tmin,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_Tavg,rolling_std_Tavg,rolling_mean_qsat,rolling_std_qsat,rolling_mean_RH2,rolling_std_RH2,rolling_mean_RH,rolling_std_RH,rolling_mean_dewpoint,rolling_std_dewpoint,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
1,1.661840137822577,5.2422345415391085,4.784385522466413,3.5370437035636892,1.9155413988151528,2.3886705772116805,0.001175886257155712,4.4546272597141625,0.0013724282604564652,0.17596929101915781,0.1758160844080743,4.70572143323975,385.72757736250384,0.03683240513273322,0.0158076116985474,1.6393973544659775,0.17924033546008092,0.18229802302461118,3.4633333333333343,3.9633333333333334,-3.0,1.8366666666666667,5.296666666666667,2.8666666666666667,0.0032514450201496835,0.4816666666666668,0.00407475570464644,0.8114310616527513,0.8139280062287451,-2.6724651222844944,414.347684410122,0.004003033205619412,0.003219536762891686,1.8394322238592233,0.6345032608335305,0.6489048518050109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2.0568612400741917,5.374871289557578,3.888267054827275,4.847116692414684,1.6930588518601675,2.8815704530450175,0.0010393117254942255,4.314018847975708,0.0012258545652455808,0.15385519425386252,0.1538201483385347,4.6542813335038655,371.8437243711601,0.04205633072007518,0.016469375365352094,1.6433002835558932,0.15411056799804287,0.15780572499928316,3.836666666666668,3.5799999999999996,-2.1,2.416666666666667,5.11,2.8,0.003136856649395509,0.7400000000000002,0.0041301384604954,0.7681904962851818,0.7707340378036194,-3.1082686839476805,496.879219664189,0.002998939043209878,-0.003004900978698905,2.092933964246614,0.6855531888192381,0.638504002057721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.8734963319278546,5.380006623078433,3.776874582137379,2.969306587268382,1.4845410297346169,2.5316388767553026,0.0009113096674018571,4.3402026675493275,0.0011941018379675416,0.14066075837932196,0.14049000596735994,4.433987122343636,304.1566117416212,0.02244852369245575,0.016552809441661154,2.0088832360482627,0.1358720001652222,0.13823170449987918,4.036666666666668,4.203333333333333,-2.5266666666666664,1.1666666666666667,5.14,2.933333333333333,0.00315527263755243,0.8383333333333334,0.00415817336697264,0.7679220087865531,0.7705062431434364,-2.935756189553191,488.75904644435025,0.0011415316358024668,0.000482930514433751,0.6608198318987698,0.6331035488241461,0.6129843481183805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.7002535307904871,5.379109228483283,5.56830212055229,2.0160961480447606,2.019172471896437,2.746784954488956,0.0012395018776408429,5.172602448666823,0.0014258661417785496,0.14784647548711535,0.14790572186348894,5.729031433351687,338.49350648322854,0.026794549530166484,0.016185886916949457,1.4646832834174186,0.1569955936276902,0.14867543596798405,3.95,4.203333333333334,-3.056666666666667,0.8866666666666666,5.213333333333333,3.2,0.00320028949749157,0.5733333333333334,0.004149674802097342,0.771283579289857,0.7738540694394026,-3.155510795829612,490.0894230761673,-0.0030763310185185186,0.0011804968130602828,1.3003364273471663,0.6107929975815404,0.6037804526050988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2.068396569281648,5.004025965367182,5.535985723521556,2.9345739278353573,2.0834321815630124,1.9419743478779763,0.0012789487460470703,5.068396842367824,0.001333827012550047,0.1524281820601232,0.1526602931488727,6.084827798162512,358.04351812784876,0.02697816329709494,0.017372404369308064,1.8873063078287915,0.1403207443707195,0.1491161939219809,4.403333333333333,2.6200000000000006,-3.29,1.6,4.8999999999999995,2.7666666666666666,0.0030079447322970635,-0.3349999999999999,0.0038802591295748674,0.7663322808227495,0.7687364258564943,-4.144896382711947,503.0975587413338,-0.010544656635802471,-0.005043940928530302,1.1663811587350592,0.663779519425204,0.6259949301349014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.9478251945453797,6.347445861566465,5.915653304833584,2.0608585422183836,2.106762510550743,0.9071871393197362,0.001293270448124907,5.854295259764897,0.0016272103184310383,0.15914336403503015,0.15905291848682768,6.036133064701905,363.70936587353617,0.03364056157882152,0.01553123746209612,1.8151194277258231,0.1629064843259241,0.16035038293901743,4.133333333333334,3.5399999999999996,-3.156666666666666,0.99,5.15,2.066666666666667,0.003161411300271404,0.19166666666666668,0.004105101337393069,0.7796838586052977,0.7822085543503055,-3.430900848430318,482.53904658863974,0.006113966049382716,0.004024420953614604,0.9044525323174903,0.6365590442041644,0.6241364021694131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.9872842903255468,6.930994024014127,4.980357970793,2.044459853348562,1.8637528571792126,1.5391444107819705,0.001144095018174656,5.622573550726868,0.0016363390378194046,0.15431263642840257,0.15398214834238141,5.161004804806027,336.92698982693145,0.031194795811485106,0.02018111708802263,1.7626392300938352,0.18079187361411583,0.14536622968475602,4.036666666666667,3.6166666666666667,-3.4500000000000006,1.0533333333333335,4.9766666666666675,2.1,0.003055007813142529,0.08333333333333325,0.004057129860173102,0.7746502669014056,0.7771494115023824,-3.6280562470633995,491.6117820903235,-0.0012576195987654317,-0.002790265194506128,1.2110694435013747,0.6288078870535404,0.6130450776168467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2.0010227270131113,6.765719032223294,6.139006621502421,1.7012537634979952,2.2015250722347357,1.5829551877538357,0.0013514419885813033,6.220050310252238,0.0017202177994533991,0.13015590413585384,0.13002197733616758,6.09656724700233,274.4226447539733,0.03461313600017201,0.014363928199244818,1.5500803086006,0.1598811271224727,0.1385928013883429,3.8266666666666667,2.1766666666666667,-3.4866666666666664,0.6566666666666667,4.913333333333332,2.3333333333333335,0.0030161296159223615,-0.6550000000000004,0.0039014515618912772,0.7810942465421455,0.7835278851211882,-4.138476827413645,471.9150797295328,-0.008571161265432097,-0.001019519974915705,1.3989836810151208,0.681716408588063,0.6463479138917869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1.8692797801698187,5.947119461138937,5.681852539081076,2.6725595807472056,2.0779521306977373,1.9025089303036289,0.0012755847276525953,5.529309574243071,0.0014701199255247794,0.14254131627869815,0.14253747168947797,5.871960751867058,300.601966787503,0.02371616299019525,0.0119540697205811,2.134885349077298,0.16020417903587703,0.16103127581706264,4.14,2.206666666666666,-4.000000000000001,0.7866666666666667,4.873333333333334,2.033333333333333,0.0029915749650464684,-0.896666666666667,0.003769893187803299,0.7939356127721122,0.7962762346721858,-4.166738574219348,444.22843504772817,-0.00280545910493827,-0.0006439073525783336,1.1538648482721778,0.655954335270232,0.6469332229861522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2.2566886533505057,6.185221541484297,5.091106737841189,2.574811677077334,1.997668180884789,2.023994002989616,0.0012263011186877263,5.420947291777507,0.0014807894672700165,0.13448585766257076,0.13442211043061317,5.598620590394752,292.6333599058949,0.030723726442349962,0.01568353059047188,1.7406209531139634,0.14301668751704058,0.1396376624161329,4.466666666666666,2.6399999999999997,-3.8833333333333333,0.9999999999999999,4.963333333333334,2.2,0.0030468229295172304,-0.6216666666666664,0.0038363293028693375,0.7986692140026985,0.8010561334837479,-3.81038970004183,429.98289256399005,0.003192418981481481,0.0014487915433012632,1.5159655032466297,0.6389439291930479,0.6421947415326196,4.029333333333334,0.29043092716993796,3.275,0.7928371464183178,-3.1949999999999994,0.5759313445023175,1.2393333333333334,0.5478347953196868,5.0536666666666665,0.14695636372578832,2.5300000000000002,0.42787156259101167,0.003102275516078625,9.021155513194183e-05,0.040000000000000015,0.6298613408060344,0.0040062906713916775,0.00014439417273624835,0.7813192625660752,0.01524354036815021,0.7837977001601506,0.01520687159781059,-3.5191459371495464,0.5433685887456243,471.34501683563775,30.814902432889866,-0.0008805338707960835,0.0054742867107256815,-0.00021463578419277877,0.0028584548044202425,1.3244239614439626,0.4193026334052566,0.6469714119792707,0.02407948709852053,0.6302825942917931,0.016487374831471318
11,1.937755544882826,5.614186668968443,5.204804367672922,2.1959105146853655,1.7779265981771433,2.246069363623238,0.0010914091725301583,5.121134931683186,0.0014729886136532735,0.1443790101144819,0.14404693920645437,4.756561369468945,293.5534591554518,0.026028741880685442,0.011125528109718124,1.3714059788616981,0.14663900443053401,0.13679607343495565,3.7599999999999993,3.8233333333333333,-3.496666666666667,0.9733333333333333,5.203333333333332,2.7,0.0031941508347725963,0.16333333333333358,0.004031895508829532,0.8094014383086918,0.8119081553172065,-2.898803179371195,409.91419325129937,0.009112905092592594,0.0038634441154700187,1.7915349493575266,0.6060228134866449,0.6299298490243639,4.059,0.23629887958648252,3.261,0.7804716048171939,-3.2446666666666664,0.5786557431978038,1.153,0.5099587250303382,5.0443333333333324,0.13201243862082568,2.513333333333333,0.416392502393334,0.0030965460975409167,8.103798354024506e-05,0.008166666666666688,0.6128744509217142,0.004002004651809987,0.00014276302873595444,0.7811163002316693,0.01480527653578582,0.7835957150689967,0.014769318270996328,-3.5417797428582163,0.5077268132872711,470.90166771975544,31.74395569024215,-0.0003695466820987653,0.006174489189632954,-0.00015024504893494547,0.002950190346725919,1.319634233993793,0.41299206815202444,0.6441233672445821,0.027200111576077806,0.6283850940137284,0.015143141611463146
12,2.1453531713648126,6.049884581401191,5.2636784043886635,3.3983092483066395,1.9049361168279113,2.3559657706859154,0.0011693760322397837,5.371931361412219,0.0015389839809824817,0.15812885450047837,0.15797627495581537,5.555859066085133,356.9814425359455,0.041345190601564615,0.017490392680233422,2.0462124850755705,0.15969843392056293,0.18184093755471448,4.623333333333332,4.16,-2.269999999999999,1.4333333333333331,5.3533333333333335,2.6333333333333333,0.0032862307755572007,0.9450000000000001,0.004279434111775893,0.7785494664205346,0.7811824087872802,-2.7008148927738365,475.60064208299605,0.009074209104938275,0.002414652572168762,2.0681841406043597,0.6504210774759895,0.6349584465349575,4.137666666666667,0.28081033535901795,3.319,0.8269773161831477,-3.261666666666666,0.5426688734143869,1.0546666666666666,0.283932699380994,5.068666666666666,0.16400993646501785,2.4966666666666666,0.40687001594679245,0.003111483510157086,0.00010068016825190338,0.028666666666666663,0.6427726399487355,0.004016934216938037,0.00016389408997018095,0.7821521972452046,0.01414821277144318,0.7846405521673627,0.014113347973615837,-3.501034363740832,0.5600363910857482,468.7738099616362,30.497864906013916,0.00023798032407407443,0.006809028217719814,0.0003917103061518212,0.0028640509577552305,1.3171592516295676,0.4078855054095652,0.6406101561102572,0.023234120363205376,0.6280305384614521,0.014919756505879154
13,2.2195810933338427,5.787760569839867,5.568441454292669,1.8131575303555554,1.6503047437144565,1.2865350418053538,0.0010130664205185214,5.490651668711688,0.001390149793137412,0.13701417577205707,0.1367290148309452,5.101955074387561,298.6969555836289,0.02952164481336073,0.01506037787709032,1.7003979965578213,0.1291521502532,0.1402936141651331,4.7366666666666655,3.21,-3.593333333333333,0.5266666666666666,4.983333333333333,2.0,0.0030591002549551776,-0.19166666666666687,0.003948678453100156,0.7912518078766759,0.7937018234908187,-3.545675823464699,447.7621460726458,-0.013195331790123454,-0.005956143011349616,1.042894543950842,0.622856111360199,0.6282173107610728,4.207666666666666,0.3348780872695807,3.2196666666666665,0.7663903688922927,-3.368333333333333,0.48378203948513365,0.9906666666666668,0.32503675005895727,5.052999999999999,0.16392146568884802,2.4033333333333333,0.40259957743778907,0.0031018662718973605,0.00010062585902636414,-0.07433333333333336,0.5778606778134008,0.003995984725550789,0.00015708207141672975,0.7844851771542168,0.013447114598188625,0.7869601102021011,0.01342139159396728,-3.5620263271319828,0.5236644476712409,464.6741199244658,30.267480959190117,-0.0011957060185185176,0.008002421102547631,-0.00025219704642651553,0.0034954866903962895,1.3553667228347748,0.35389528538122317,0.6395854123638625,0.02382056790079777,0.6295538347257214,0.013959604151969323
14,2.3497615432943033,5.22387974021511,5.614272657367504,3.092380327830654,1.551773179301666,2.059181848467364,0.0009525812164082268,4.97679702426065,0.0011892928530750763,0.15816604881479168,0.15805722010457737,5.166470162239349,355.347798251911,0.032899649528630386,0.013027731520577741,2.2077109401274697,0.175391384886138,0.1604464575164433,5.3,3.2933333333333326,-4.583333333333333,0.9833333333333333,4.640000000000001,2.966666666666667,0.00284833950160375,-0.6449999999999999,0.0037772862354654934,0.7646475776537136,0.7669746592443526,-4.517759863533704,510.8454426906029,-0.005262654320987655,-0.005526871442964062,1.5358766656306457,0.5883749072366289,0.5862842751675974,4.342666666666666,0.4659327562356325,3.1286666666666663,0.6864728241318843,-3.521,0.601149208075974,1.0003333333333333,0.3230313595601198,4.995666666666667,0.19827683602403914,2.38,0.35527766918597925,0.0030666712723085784,0.00012171546213368106,-0.19616666666666668,0.5540819623373913,0.003958745868887604,0.0001606978047025689,0.7838215769906025,0.014307218594316351,0.786272169182596,0.014314410330213172,-3.698251233902392,0.5802891565571481,466.74972188590937,32.80896864035278,-0.0014143383487654313,0.0080889087896709,-0.0009229338720289498,0.003818617321418312,1.3789207466631228,0.357644212214872,0.6373436033293713,0.02758830409383764,0.6278042169819712,0.018046886061475986
15,2.189903687589831,4.254178473308169,5.49210091074382,2.48976987350006,1.6503709091992125,2.036731661773088,0.0010131070372779772,4.441096284353285,0.001143775973416519,0.15739648088852637,0.15735331726642077,5.067715033408745,330.0365228693861,0.03447582688582944,0.013013434118651657,2.0793286071559756,0.16978497780092094,0.16206066629404553,4.213333333333335,2.8299999999999996,-3.8399999999999994,1.0966666666666667,4.88,2.7,0.0029956674068591167,-0.505,0.0037836774276888297,0.793842201503171,0.7961833069311413,-3.824938205239572,441.736495582452,0.0016252314814814803,0.0038634441154700243,0.7542465055994935,0.6397933526320969,0.6361087619209725,4.323666666666666,0.46705658313725945,3.1496666666666657,0.6722478415687382,-3.5759999999999996,0.6028242173611122,0.9500000000000002,0.25021965658838635,4.993666666666667,0.1994464561953631,2.3733333333333335,0.34776180296999,0.003065443539764784,0.00012243345250778764,-0.21316666666666667,0.5613747730371121,0.003949087698699,0.00016864494203566903,0.7865725690586447,0.013170364024078505,0.7890168572900607,0.0131635705951207,-3.666255416155154,0.5614405997252455,460.6136155700212,30.94050572026803,-0.00019734953703703597,0.0074531101913538214,-3.219536762891712e-05,0.003789299385172181,1.3377072813495663,0.4054138868088924,0.6349449866500606,0.026033398841241,0.6288156001605784,0.01821682329012354
